n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-1.4083,-4.3982,-0.673,-3.1448,-2.6888,-5.0016,0.0,0.0,1.0,-0.031,-0.0007,-0.02,0.0342,-0.0034,-0.0236
3.9795,-1.4271,-4.4209,-0.5339,-3.6656,-2.5872,-4.9792,0.0,0.0,1.0,-0.031,-0.0007,-0.02,0.0342,-0.0034,-0.0236
8.1155,-1.4165,-4.428,-0.0128,-3.6604,-2.6227,-4.812,0.0,0.0,1.0,-0.0311,-0.0006,-0.0202,0.0342,-0.0034,-0.0237
12.0068,-1.41,-4.428,-0.0839,-3.6519,-2.6517,-4.9465,0.0,0.0,1.0,-0.0311,-0.0007,-0.0202,0.0342,-0.0034,-0.0237
16.0148,-1.4141,-4.4206,-0.2186,-3.4854,-2.6543,-4.9633,0.0,0.0,1.0,-0.0311,-0.0007,-0.0201,0.0342,-0.0034,-0.0237
19.9958,-1.4052,-4.4241,-0.0244,-3.5475,-2.6186,-4.97,0.0,0.0,1.0,-0.0312,-0.0007,-0.0201,0.0342,-0.0034,-0.0236
24.0037,-1.4027,-4.4216,-0.0925,-3.8154,-2.6803,-5.0294,0.0,0.0,1.0,-0.0311,-0.0007,-0.0201,0.0342,-0.0034,-0.0236
28.0317,-1.403,-4.4043,-0.1795,-3.5805,-2.6372,-4.9729,0.0,0.0,1.0,-0.0311,-0.0007,-0.02,0.0342,-0.0034,-0.0237
32.0215,-1.4074,-4.4108,-0.276,-3.5088,-2.6725,-5.0398,0.0,0.0,1.0,-0.0311,-0.0007,-0.02,0.0342,-0.0034,-0.0237
36.0008,-1.4105,-4.3946,-0.3068,-3.1998,-2.6617,-5.0497,0.0,0.0,1.0,-0.0311,-0.0007,-0.02,0.0342,-0.0034,-0.0237
39.9765,-1.3959,-4.3733,-0.0665,-3.1409,-2.6657,-4.9536,0.0,0.0,1.0,-0.0311,-0.0007,-0.0201,0.0342,-0.0034,-0.0236
44.0053,-1.3674,-4.391,-0.0167,-3.6477,-2.6371,-4.9117,0.0,0.0,1.0,-0.0311,-0.0007,-0.02,0.0342,-0.0034,-0.0236
47.9929,-1.3767,-4.3665,-0.547,-3.2108,-2.6245,-4.9385,0.0,0.0,1.0,-0.0311,-0.0007,-0.02,0.0342,-0.0034,-0.0236
52.0151,-1.4056,-4.3631,-0.5668,-3.3864,-2.6745,-5.0173,0.0,0.0,1.0,-0.031,-0.0007,-0.02,0.0342,-0.0034,-0.0236
55.9812,-1.4259,-4.3613,-0.5424,-3.5504,-2.6194,-4.9819,0.0,0.0,1.0,-0.031,-0.0007,-0.0201,0.0342,-0.0034,-0.0236
59.9731,-1.4443,-4.3616,-0.6005,-3.5443,-2.616,-4.9175,0.0,0.0,1.0,-0.031,-0.0007,-0.0201,0.0342,-0.0034,-0.0236
64.0996,-1.4682,-4.3656,-0.6222,-3.5859,-2.5567,-5.0028,0.0,0.0,1.0,-0.031,-0.0007,-0.02,0.0342,-0.0034,-0.0236
68.0276,-1.4936,-4.3535,-0.6933,-3.4827,-2.6106,-5.0307,0.0,0.0,1.0,-0.031,-0.0007,-0.02,0.0342,-0.0034,-0.0236
72.013,-1.5613,-4.3317,-1.0974,-3.3342,-2.9454,-4.7517,0.0,0.0,1.0,-0.031,-0.0007,-0.0199,0.0342,-0.0034,-0.0236
76.058,-1.6102,-4.2176,-0.8309,-1.881,-3.1818,-4.596,0.0,0.0,1.0,-0.031,-0.0008,-0.0199,0.0342,-0.0034,-0.0236
80.0264,-1.7056,-4.2034,-0.9501,-3.3061,-3.6207,-4.2626,0.0,0.0,1.0,-0.0311,-0.0007,-0.0202,0.0342,-0.0035,-0.0236
84.0299,-1.7803,-4.1541,-0.6936,-3.0403,-3.6381,-4.2088,0.0,0.0,1.0,-0.0311,-0.0007,-0.0201,0.0342,-0.0035,-0.0236
88.041,-1.8547,-4.0619,-0.6771,-2.7832,-3.6185,-3.9894,0.0,0.0,1.0,-0.0312,-0.0007,-0.0203,0.0342,-0.0035,-0.0236
91.9944,-1.905,-4.0021,-0.5544,-2.9893,-3.6472,-3.9388,0.0,0.0,1.0,-0.0312,-0.0007,-0.0204,0.0342,-0.0035,-0.0236
96.0183,-1.9598,-3.9275,-0.7522,-2.9963,-3.6425,-3.8615,0.0,0.0,1.0,-0.0312,-0.0007,-0.0205,0.0342,-0.0035,-0.0236
100.0126,-2.0071,-3.8518,-0.6488,-2.9811,-3.6499,-3.8869,0.0,0.0,1.0,-0.0312,-0.0007,-0.0205,0.0342,-0.0035,-0.0235
103.9884,-2.0317,-3.7858,-0.4195,-3.0385,-3.6015,-3.905,0.0,0.0,1.0,-0.0312,-0.0006,-0.0205,0.0342,-0.0035,-0.0235
108.0114,-2.0573,-3.7326,-0.4435,-3.1844,-3.585,-4.0171,0.0,0.0,1.0,-0.0312,-0.0006,-0.0206,0.0342,-0.0035,-0.0235
112.0414,-2.0675,-3.6849,-0.441,-3.1275,-3.4352,-4.121,0.0,0.0,1.0,-0.0312,-0.0006,-0.0206,0.0342,-0.0035,-0.0235
116.0308,-2.0691,-3.6454,-0.4632,-3.1789,-3.624,-3.8898,0.0,0.0,1.0,-0.0312,-0.0006,-0.0207,0.0342,-0.0035,-0.0235
120.1445,-2.0732,-3.678,-0.5434,-3.4382,-3.6067,-3.8903,0.0,0.0,1.0,-0.0312,-0.0006,-0.0207,0.0342,-0.0035,-0.0235
124.0223,-2.0654,-3.6511,-0.6999,-2.9987,-3.6188,-3.9273,0.0,0.0,1.0,-0.0312,-0.0006,-0.0207,0.0342,-0.0035,-0.0235
128.0204,-2.051,-3.6493,-0.3943,-3.1629,-3.6366,-3.9851,0.0,0.0,1.0,-0.0312,-0.0006,-0.0207,0.0342,-0.0035,-0.0235
132.0969,-2.0372,-3.6592,-0.3913,-3.1009,-3.5989,-3.9236,0.0,0.0,1.0,-0.0312,-0.0006,-0.0207,0.0342,-0.0035,-0.0236
136.0298,-2.0089,-3.6871,-0.0543,-3.5758,-3.6143,-3.9216,0.0,0.0,1.0,-0.0313,-0.0006,-0.0208,0.0342,-0.0035,-0.0235
139.9976,-1.9892,-3.7189,-0.1953,-3.5465,-3.7046,-3.9979,0.0,0.0,1.0,-0.0313,-0.0006,-0.0208,0.0342,-0.0035,-0.0235
144.1281,-1.99,-3.7541,-0.5106,-3.6503,-3.6998,-3.9737,0.0,0.0,1.0,-0.0312,-0.0006,-0.0208,0.0342,-0.0035,-0.0236
147.9979,-1.9934,-3.7967,-0.4058,-3.8293,-3.7025,-4.0054,0.0,0.0,1.0,-0.0312,-0.0006,-0.0208,0.0342,-0.0035,-0.0236
152.0023,-1.9936,-3.8153,-0.3351,-3.6361,-3.7086,-3.9596,0.0,0.0,1.0,-0.0312,-0.0006,-0.0208,0.0342,-0.0035,-0.0236
156.0689,-2.0174,-3.8274,-0.6232,-3.4782,-3.7288,-4.0273,0.0,0.0,1.0,-0.0312,-0.0006,-0.0208,0.0342,-0.0035,-0.0236
160.0933,-2.013,-3.8605,-0.3243,-3.7052,-3.7188,-4.0599,0.0,0.0,1.0,-0.0312,-0.0006,-0.0208,0.0342,-0.0035,-0.0236
164.0682,-2.0117,-3.8835,-0.3752,-3.7525,-3.7184,-4.0331,0.0,0.0,1.0,-0.0312,-0.0006,-0.0208,0.0342,-0.0035,-0.0236
168.0287,-2.0028,-3.912,-0.3913,-3.6536,-3.6791,-3.9682,0.0,0.0,1.0,-0.0312,-0.0006,-0.0208,0.0342,-0.0035,-0.0236
