n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,1.102,-4.9139,5.552,-4.8832,-3.4917,-5.3332,0.0,0.0,1.0,-0.0295,0.0085,-0.0229,0.0293,0.0069,-0.025
3.8978,1.114,-4.9179,5.6419,-5.0269,-3.433,-5.3447,0.0,0.0,1.0,-0.0295,0.0085,-0.0229,0.0293,0.0069,-0.0249
7.9556,1.1198,-4.9031,5.8043,-4.966,-3.4665,-5.1777,0.0,0.0,1.0,-0.0295,0.0085,-0.023,0.0293,0.0069,-0.0251
12.0028,1.107,-4.9035,5.4034,-4.9563,-3.4427,-5.3715,0.0,0.0,1.0,-0.0295,0.0085,-0.0231,0.0293,0.0069,-0.0249
15.9065,1.1149,-4.909,5.573,-4.998,-3.3802,-5.3213,0.0,0.0,1.0,-0.0295,0.0085,-0.023,0.0293,0.0069,-0.025
20.0798,1.1138,-4.9288,5.5162,-5.0346,-3.43,-5.3499,0.0,0.0,1.0,-0.0295,0.0085,-0.0229,0.0293,0.0069,-0.0249
24.1337,1.1139,-4.9319,5.4379,-4.7668,-3.4757,-5.4168,0.0,0.0,1.0,-0.0295,0.0085,-0.0228,0.0293,0.0069,-0.0252
27.8704,1.1074,-4.9334,5.5349,-4.9712,-3.1907,-5.5102,0.0,0.0,1.0,-0.0295,0.0085,-0.023,0.0292,0.0069,-0.0249
31.9628,1.1074,-4.9234,5.6374,-5.0028,-3.2379,-5.2136,0.0,0.0,1.0,-0.0295,0.0085,-0.0229,0.0292,0.0069,-0.0249
35.9801,1.0956,-4.9215,5.4636,-4.7032,-3.4357,-5.3716,0.0,0.0,1.0,-0.0295,0.0084,-0.0227,0.0293,0.0069,-0.0249
39.8805,1.1209,-4.9312,6.0098,-4.9266,-3.3672,-5.4385,0.0,0.0,1.0,-0.0296,0.0085,-0.0228,0.0293,0.0069,-0.025
43.9858,1.1278,-4.9379,5.7992,-4.939,-3.5356,-5.4273,0.0,0.0,1.0,-0.0296,0.0085,-0.0228,0.0293,0.0069,-0.0251
47.9869,1.1288,-4.9546,5.7467,-5.0619,-3.5164,-5.6208,0.0,0.0,1.0,-0.0295,0.0085,-0.0229,0.0293,0.0069,-0.025
51.8062,1.1105,-4.9741,5.5485,-4.9943,-3.5704,-5.579,0.0,0.0,1.0,-0.0295,0.0085,-0.0229,0.0293,0.0069,-0.0249
