n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,1.1315,-5.3754,4.0276,-5.5361,-1.7656,-5.334,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0242
3.9278,1.1267,-5.3788,4.0032,-5.4656,-1.8387,-5.2266,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
7.9365,1.125,-5.3842,3.94,-5.3988,-1.8015,-5.2324,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0242
11.9528,1.1184,-5.3976,4.0103,-5.427,-1.8628,-5.4371,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.03,0.0019,-0.0242
15.9276,1.1198,-5.404,3.97,-5.5773,-1.7722,-5.2925,0.0,0.0,1.0,-0.0304,0.002,-0.027,0.0299,0.0019,-0.0242
19.9078,1.1255,-5.4073,3.9582,-5.5887,-1.6433,-5.3104,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0244
23.9426,1.1222,-5.4163,3.994,-5.5862,-1.7822,-5.2755,0.0,0.0,1.0,-0.0304,0.0021,-0.0271,0.03,0.0019,-0.0243
27.9196,1.1196,-5.4124,4.018,-5.5354,-1.8129,-5.0957,0.0,0.0,1.0,-0.0304,0.002,-0.0272,0.03,0.0019,-0.0244
31.8829,1.1172,-5.4099,4.0093,-5.5034,-1.8363,-5.2613,0.0,0.0,1.0,-0.0304,0.002,-0.0272,0.03,0.0019,-0.0244
35.9921,1.1236,-5.4166,3.9799,-5.5996,-1.7177,-5.2777,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0244
40.0456,1.1147,-5.4198,3.9604,-5.5838,-1.8554,-5.284,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.03,0.0019,-0.0244
43.9151,1.1039,-5.4216,3.9704,-5.5682,-1.9388,-5.318,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.03,0.0019,-0.0243
47.9382,1.1044,-5.4205,3.9487,-5.5641,-1.7726,-5.1291,0.0,0.0,1.0,-0.0304,0.002,-0.0272,0.0299,0.0019,-0.0243
52.0442,1.1136,-5.4269,4.0041,-5.5039,-1.6719,-5.2959,0.0,0.0,1.0,-0.0304,0.002,-0.0272,0.0299,0.0019,-0.0243
55.9443,1.1141,-5.4257,4.0489,-5.5537,-1.8733,-5.2788,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0242
60.0079,1.1121,-5.4232,3.9719,-5.5177,-1.8138,-5.2893,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
63.9091,1.1138,-5.4215,4.0952,-5.521,-1.7748,-5.3233,0.0,0.0,1.0,-0.0304,0.002,-0.0272,0.0299,0.0019,-0.0243
67.914,1.1164,-5.4116,4.0519,-5.5586,-1.7932,-5.0905,0.0,0.0,1.0,-0.0305,0.002,-0.0272,0.0299,0.0019,-0.0244
72.0529,1.1162,-5.4207,4.0412,-5.5478,-1.8419,-5.302,0.0,0.0,1.0,-0.0305,0.002,-0.0272,0.03,0.0019,-0.0244
75.8918,1.1101,-5.4221,3.9552,-5.5338,-1.8985,-5.2704,0.0,0.0,1.0,-0.0304,0.002,-0.0272,0.03,0.0019,-0.0244
79.9786,1.1111,-5.4127,4.0425,-5.3559,-1.7817,-5.3188,0.0,0.0,1.0,-0.0304,0.002,-0.0272,0.0299,0.0019,-0.0243
83.978,1.1171,-5.4109,4.0602,-5.5322,-1.8166,-5.2846,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0242
87.8794,1.1306,-5.4118,4.0426,-5.5313,-1.7015,-5.3514,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
91.9339,1.1364,-5.4164,4.1026,-5.5462,-1.7967,-5.2608,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
95.9091,1.1307,-5.4168,4.0023,-5.5497,-1.8078,-5.2567,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0242
100.0383,1.1332,-5.4161,4.0177,-5.5702,-1.7813,-5.2378,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0242
103.9352,1.1404,-5.4197,4.0671,-5.5755,-1.7493,-5.2995,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
107.9528,1.1383,-5.4179,4.0199,-5.5259,-1.7601,-5.2703,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0242
112.0794,1.1399,-5.4225,4.0081,-5.4968,-1.7223,-5.2768,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0242
115.9549,1.1398,-5.4187,3.9799,-5.5291,-1.7743,-5.2334,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
119.9564,1.1453,-5.4228,3.9712,-5.5843,-1.7614,-5.3017,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
123.9084,1.1423,-5.4267,3.9552,-5.5312,-1.7531,-5.2513,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
127.9164,1.1278,-5.418,3.7174,-5.3491,-1.7481,-5.2968,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
131.9923,1.1258,-5.4126,3.9437,-5.4905,-1.6707,-5.267,0.0,0.0,1.0,-0.0304,0.002,-0.027,0.0299,0.0019,-0.0242
135.9904,1.1181,-5.4062,3.8551,-5.3883,-1.7118,-5.2919,0.0,0.0,1.0,-0.0304,0.002,-0.027,0.0299,0.0019,-0.0243
140.1247,1.1138,-5.3975,3.8275,-5.3697,-1.7084,-5.2614,0.0,0.0,1.0,-0.0304,0.002,-0.027,0.0299,0.0019,-0.0244
143.9624,1.1039,-5.3813,3.8145,-5.251,-1.7753,-5.2286,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
147.9357,1.092,-5.3632,3.8367,-5.2418,-1.7802,-5.2472,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
151.9743,1.0893,-5.3549,3.8987,-5.3039,-1.7102,-5.3146,0.0,0.0,1.0,-0.0304,0.002,-0.027,0.0299,0.0019,-0.0243
156.0059,1.082,-5.3519,3.9132,-5.3601,-1.8,-5.3445,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
159.9675,1.0779,-5.3444,3.9783,-5.3046,-1.8671,-5.2967,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0244
163.977,1.0834,-5.3373,3.9895,-5.3609,-1.6885,-5.3372,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
167.9366,1.0888,-5.3356,3.9936,-5.3427,-1.6999,-5.3752,0.0,0.0,1.0,-0.0305,0.002,-0.0272,0.0299,0.0019,-0.0243
172.0344,1.1027,-5.3319,4.0868,-5.2734,-1.8033,-5.2972,0.0,0.0,1.0,-0.0305,0.002,-0.0272,0.0299,0.0019,-0.0242
175.9202,1.1101,-5.3168,4.0796,-5.276,-1.6897,-5.1475,0.0,0.0,1.0,-0.0305,0.002,-0.0272,0.0299,0.0019,-0.0243
179.9123,1.1204,-5.3149,4.0965,-5.2935,-1.7486,-5.3296,0.0,0.0,1.0,-0.0305,0.002,-0.0272,0.0299,0.0019,-0.0243
183.969,1.1326,-5.3139,4.183,-5.2525,-1.8143,-5.3524,0.0,0.0,1.0,-0.0305,0.002,-0.0272,0.0299,0.0019,-0.0243
187.9003,1.1519,-5.3129,4.1088,-5.2861,-1.6487,-5.1982,0.0,0.0,1.0,-0.0305,0.002,-0.0272,0.0299,0.0019,-0.0244
192.0212,1.1697,-5.3141,4.0977,-5.4183,-1.6472,-5.1238,0.0,0.0,1.0,-0.0305,0.002,-0.0272,0.0299,0.0019,-0.0243
195.9826,1.1775,-5.3238,4.0205,-5.4235,-1.6578,-5.3883,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0244
199.9178,1.1847,-5.3319,4.0597,-5.4688,-1.7649,-5.3794,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.0019,-0.0243
204.0712,1.1795,-5.3449,3.8014,-5.4185,-1.7379,-5.448,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.002,-0.0243
207.9665,1.1722,-5.3294,4.0853,-5.3161,-1.9293,-5.0609,0.0,0.0,1.0,-0.0304,0.002,-0.0271,0.0299,0.002,-0.0242
212.1029,1.1467,-5.2356,4.0078,-4.8216,-2.1831,-4.114,0.0,0.0,1.0,-0.0305,0.0021,-0.0273,0.0299,0.0019,-0.0241
216.051,1.1074,-4.9531,4.0395,-3.7908,-2.4365,-2.6743,0.0,0.0,1.0,-0.0305,0.002,-0.0273,0.0299,0.0019,-0.0241
220.0541,1.08,-4.4095,3.9056,-3.011,-2.1673,-1.5103,0.0,0.0,1.0,-0.0305,0.002,-0.0274,0.0299,0.0018,-0.0241
224.6678,1.0451,-3.5938,3.8725,-1.9809,-2.2205,-0.621,0.0,0.0,1.0,-0.0305,0.002,-0.0275,0.0298,0.0018,-0.0241
228.0072,1.0112,-2.8103,3.9094,-1.2616,-2.2424,-0.2057,0.0,0.0,1.0,-0.0305,0.002,-0.0276,0.0298,0.0017,-0.0241
232.0934,0.9709,-2.1406,3.9252,-0.5705,-2.3201,-0.1394,0.0,0.0,1.0,-0.0305,0.0019,-0.0276,0.0298,0.0017,-0.0241
235.9539,0.8976,-1.8228,3.1028,-0.5968,-2.0935,-0.4148,0.0,0.0,1.0,-0.0303,0.0018,-0.0268,0.0298,0.0017,-0.0241
240.0194,0.7809,-1.647,2.7062,-0.8399,-2.1559,-0.68,0.0,0.0,1.0,-0.0302,0.0018,-0.0264,0.0298,0.0018,-0.024
