n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.3055,-4.7425,2.2438,-4.5571,-2.3543,-4.7867,0.0,0.0,1.0,-0.0292,0.0026,-0.0245,0.0304,-0.0002,-0.0247
3.9592,-0.2675,-4.7786,2.2042,-5.0561,-2.2929,-5.0627,0.0,0.0,1.0,-0.0293,0.0026,-0.0245,0.0304,-0.0002,-0.0247
7.9602,-0.2502,-4.7974,1.8034,-4.8476,-2.2595,-5.1856,0.0,0.0,1.0,-0.0292,0.0026,-0.0245,0.0304,-0.0002,-0.0247
12.1222,-0.2627,-4.843,1.5471,-5.1872,-2.3569,-5.0747,0.0,0.0,1.0,-0.0292,0.0026,-0.0245,0.0304,-0.0002,-0.0247
15.9593,-0.2539,-4.8368,1.6134,-4.2747,-2.3169,-5.1876,0.0,0.0,1.0,-0.0292,0.0026,-0.0244,0.0304,-0.0002,-0.0247
19.9525,-0.2775,-4.8757,1.2967,-4.7375,-2.2585,-5.1958,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
24.1252,-0.2698,-4.9421,1.421,-4.9865,-2.2035,-5.3052,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
27.921,-0.2548,-4.9347,1.8422,-4.3519,-2.3259,-5.1008,0.0,0.0,1.0,-0.0292,0.0026,-0.0244,0.0304,-0.0002,-0.0247
31.9049,-0.3156,-4.9511,1.0776,-4.697,-2.4263,-5.0185,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
35.9693,-0.3247,-4.9326,1.5376,-4.4623,-2.5219,-5.0519,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
39.97,-0.354,-4.9641,1.365,-5.0222,-2.3253,-5.2307,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
43.9492,-0.3917,-4.9796,1.3077,-4.7089,-2.3358,-5.1062,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
47.9665,-0.4278,-4.974,1.3129,-4.8356,-2.3601,-5.1135,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
51.9773,-0.4332,-4.9787,1.6445,-5.0202,-2.3753,-5.0557,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0246
55.9599,-0.4395,-4.982,1.3654,-5.0339,-2.2588,-5.1999,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
59.9619,-0.4775,-5.0223,0.9822,-5.189,-2.3962,-5.1641,0.0,0.0,1.0,-0.0291,0.0026,-0.0242,0.0304,-0.0002,-0.0247
63.9464,-0.4707,-5.0324,1.4237,-4.9416,-2.3654,-5.204,0.0,0.0,1.0,-0.0291,0.0026,-0.0242,0.0304,-0.0002,-0.0247
68.5496,-0.4689,-5.03,1.5158,-4.9013,-2.3244,-5.253,0.0,0.0,1.0,-0.0292,0.0026,-0.0242,0.0304,-0.0002,-0.0247
71.96,-0.4792,-5.064,1.5666,-5.0123,-2.3866,-5.2229,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
75.9475,-0.4497,-5.088,1.6288,-5.0199,-2.3137,-5.2361,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
79.979,-0.4553,-5.103,1.3183,-4.7983,-2.3548,-5.1487,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
83.9859,-0.4474,-5.0593,1.4587,-4.478,-2.2881,-4.8774,0.0,0.0,1.0,-0.0291,0.0026,-0.0243,0.0304,-0.0002,-0.0247
87.9606,-0.4425,-5.0762,1.4732,-4.9871,-2.3888,-5.2044,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
92.0119,-0.4426,-5.0876,1.4129,-5.0175,-2.4268,-5.2021,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
95.9357,-0.4742,-5.1039,1.1761,-5.1795,-2.5492,-5.232,0.0,0.0,1.0,-0.0291,0.0026,-0.0242,0.0304,-0.0002,-0.0247
100.1971,-0.4749,-5.0844,1.5295,-5.0147,-2.5102,-4.8241,0.0,0.0,1.0,-0.0292,0.0026,-0.0242,0.0304,-0.0002,-0.0247
104.0382,-0.4489,-5.0747,1.4883,-4.8982,-2.2545,-5.2009,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
107.9515,-0.4371,-5.0517,1.6566,-4.8003,-2.3599,-4.8815,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
112.3889,-0.4507,-4.9954,1.5135,-4.0618,-2.5893,-5.0029,0.0,0.0,1.0,-0.0292,0.0025,-0.0242,0.0304,-0.0002,-0.0247
115.9912,-0.4649,-4.9538,1.4923,-4.54,-2.6127,-4.7596,0.0,0.0,1.0,-0.0292,0.0025,-0.0242,0.0304,-0.0002,-0.0247
119.9652,-0.4876,-4.8893,1.6938,-4.4768,-2.8745,-4.4485,0.0,0.0,1.0,-0.0292,0.0026,-0.0243,0.0304,-0.0002,-0.0247
124.2521,-0.5048,-4.8003,1.4342,-4.2438,-2.787,-4.0256,0.0,0.0,1.0,-0.0292,0.0026,-0.0244,0.0304,-0.0002,-0.0248
128.1299,-0.5632,-4.5226,1.1978,-3.1242,-3.1143,-2.4334,0.0,0.0,1.0,-0.0292,0.0026,-0.0244,0.0304,-0.0002,-0.0249
