n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.2297,1.2325,3.0047,1.8066,-3.1943,0.1602,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0324,0.0067,-0.0252
3.9285,-0.1985,1.1869,2.9622,1.5134,-3.2224,-0.1359,0.0,0.0,1.0,-0.0318,0.006,-0.0257,0.0324,0.0068,-0.0249
8.132,-0.1883,1.1985,3.0807,1.9826,-3.6545,0.462,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0325,0.0067,-0.0252
11.8627,-0.168,1.2196,3.0209,1.7138,-3.5065,0.7981,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0325,0.0067,-0.0252
15.8556,-0.1484,1.2242,2.8501,1.4757,-3.2848,0.3174,0.0,0.0,1.0,-0.0318,0.0061,-0.0258,0.0325,0.0067,-0.0252
19.9282,-0.1238,1.2251,2.9365,1.6062,-2.911,0.5041,0.0,0.0,1.0,-0.0318,0.006,-0.0257,0.0324,0.0067,-0.0248
23.8932,-0.1005,1.2345,3.0998,1.9065,-2.8857,0.3179,0.0,0.0,1.0,-0.0318,0.006,-0.0257,0.0324,0.0067,-0.0248
27.9182,-0.1028,1.1876,2.9099,1.3137,-3.1295,-0.0408,0.0,0.0,1.0,-0.0318,0.0061,-0.0258,0.0324,0.0067,-0.0248
31.8464,-0.0818,1.216,3.0648,1.8572,-2.9748,0.3269,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0324,0.0067,-0.0249
35.8991,-0.0956,1.25,3.1048,1.9661,-3.2628,0.396,0.0,0.0,1.0,-0.0318,0.006,-0.0257,0.0325,0.0067,-0.025
40.1206,-0.0852,1.2694,2.7081,1.7502,-2.98,0.1782,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0324,0.0067,-0.0248
43.8965,-0.0449,1.2942,3.1884,1.9557,-2.7186,0.4832,0.0,0.0,1.0,-0.0318,0.006,-0.0257,0.0324,0.0067,-0.0248
48.0051,-0.0545,1.3719,2.7639,2.6872,-3.0514,0.3312,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0325,0.0067,-0.0251
51.9554,-0.0191,1.3747,3.2071,2.3152,-3.0175,0.1746,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0324,0.0067,-0.0248
56.0219,0.0201,1.3255,3.3029,1.4517,-2.9348,0.1252,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0324,0.0067,-0.0248
59.9709,0.0491,1.3221,3.0658,1.7324,-2.7964,0.0057,0.0,0.0,1.0,-0.0318,0.006,-0.0257,0.0324,0.0067,-0.0251
63.9221,0.049,1.2932,3.2704,1.2491,-3.2363,0.365,0.0,0.0,1.0,-0.0318,0.0061,-0.0257,0.0325,0.0067,-0.025
67.8883,0.0322,1.3444,3.1147,2.3575,-3.251,0.6109,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0325,0.0067,-0.0251
71.9311,0.0497,1.3617,3.1381,1.8513,-3.0004,0.1163,0.0,0.0,1.0,-0.0318,0.006,-0.0258,0.0324,0.0067,-0.0247
