n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,1.2642,-4.1404,3.971,-3.7468,-1.4423,-4.7601,0.0,0.0,1.0,-0.032,0.0062,-0.0243,0.033,0.0047,-0.0244
4.2544,1.2798,-4.147,4.0419,-4.0615,-1.2847,-4.6903,0.0,0.0,1.0,-0.032,0.0063,-0.0242,0.0329,0.0047,-0.0245
8.2152,1.2928,-4.1627,4.0499,-3.9874,-1.3956,-4.8866,0.0,0.0,1.0,-0.032,0.0063,-0.0243,0.033,0.0047,-0.0244
11.9718,1.3048,-4.1717,4.1607,-3.9457,-1.4995,-4.7858,0.0,0.0,1.0,-0.032,0.0063,-0.0243,0.033,0.0047,-0.0245
16.2677,1.3207,-4.1834,4.1117,-4.0027,-1.4784,-4.7409,0.0,0.0,1.0,-0.032,0.0063,-0.0243,0.033,0.0047,-0.0245
20.1436,1.3413,-4.1921,4.2055,-3.9016,-1.4448,-4.7205,0.0,0.0,1.0,-0.0321,0.0063,-0.0243,0.033,0.0047,-0.0245
24.1801,1.3523,-4.1872,4.1196,-3.9016,-1.4074,-4.6397,0.0,0.0,1.0,-0.032,0.0062,-0.0244,0.033,0.0046,-0.0243
28.1413,1.3573,-4.1988,4.0807,-4.0211,-1.5288,-4.8412,0.0,0.0,1.0,-0.032,0.0063,-0.0244,0.033,0.0047,-0.0244
32.2527,1.3629,-4.2093,4.1705,-3.9524,-1.5894,-4.8165,0.0,0.0,1.0,-0.0321,0.0062,-0.0243,0.033,0.0047,-0.0245
36.0164,1.3785,-4.2242,4.3952,-4.2112,-1.6548,-4.7446,0.0,0.0,1.0,-0.0321,0.0063,-0.0243,0.033,0.0047,-0.0245
40.1375,1.3802,-4.239,4.3315,-4.0818,-1.4864,-4.7687,0.0,0.0,1.0,-0.0321,0.0063,-0.0243,0.033,0.0047,-0.0245
44.2243,1.3978,-4.2586,4.3489,-4.008,-1.4359,-4.9409,0.0,0.0,1.0,-0.0321,0.0063,-0.0243,0.033,0.0047,-0.0243
48.1338,1.405,-4.2586,4.3586,-4.0043,-1.4734,-4.7482,0.0,0.0,1.0,-0.0321,0.0063,-0.0243,0.033,0.0047,-0.0244
52.1543,1.4171,-4.2502,4.3177,-3.9397,-1.4112,-4.7388,0.0,0.0,1.0,-0.0321,0.0062,-0.0245,0.033,0.0047,-0.0244
56.2383,1.4296,-4.2604,4.3948,-4.037,-1.4778,-4.8998,0.0,0.0,1.0,-0.0321,0.0063,-0.0244,0.033,0.0047,-0.0244
60.0351,1.4441,-4.2665,4.3774,-4.0095,-1.4322,-4.8611,0.0,0.0,1.0,-0.0321,0.0063,-0.0244,0.033,0.0047,-0.0244
64.2878,1.4472,-4.2706,4.2557,-3.9072,-1.4285,-4.8315,0.0,0.0,1.0,-0.0321,0.0062,-0.0244,0.033,0.0047,-0.0244
68.2154,1.4534,-4.2801,4.2752,-3.9279,-1.4293,-4.8664,0.0,0.0,1.0,-0.0321,0.0062,-0.0244,0.033,0.0047,-0.0244
72.2661,1.4651,-4.2784,4.3798,-4.0879,-1.5384,-4.7335,0.0,0.0,1.0,-0.0321,0.0063,-0.0243,0.033,0.0047,-0.0245
