n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.4349,-2.2452,5.105,-1.902,-5.6964,-3.0829,0.0,0.0,1.0,-0.0323,0.0066,-0.0143,0.0323,0.0044,-0.0128
3.9503,-0.3969,-2.2434,5.0702,-2.129,-5.327,-2.938,0.0,0.0,1.0,-0.0323,0.0066,-0.0134,0.0322,0.0043,-0.0126
8.0215,-4.4566,-2.9035,NaN,NaN,-5.4538,-2.9948,0.0,0.0,1.0,NaN,NaN,NaN,0.0322,0.0043,-0.0125
11.9078,-0.3505,-2.2582,5.0269,-2.0564,-5.4747,-3.0076,0.0,0.0,1.0,-0.0323,0.0066,-0.013,0.0322,0.0043,-0.0126
15.9529,-4.4064,-2.8906,NaN,NaN,-5.4106,-2.9416,0.0,0.0,1.0,NaN,NaN,NaN,0.0322,0.0043,-0.0125
20.0483,-0.3362,-2.2932,4.6954,-2.3929,-5.5222,-3.0834,0.0,0.0,1.0,-0.0322,0.0066,-0.0127,0.0322,0.0043,-0.0126
23.9332,-0.3185,-2.2955,4.6314,-2.3578,-5.3738,-2.7553,0.0,0.0,1.0,-0.0322,0.0066,-0.0125,0.0322,0.0043,-0.0124
27.953,-4.3317,-2.8399,NaN,NaN,-5.3413,-2.8724,0.0,0.0,1.0,NaN,NaN,NaN,0.0322,0.0043,-0.0123
31.9992,-4.3135,-2.8364,NaN,NaN,-5.4419,-3.0445,0.0,0.0,1.0,NaN,NaN,NaN,0.0322,0.0043,-0.0125
36.0849,-0.3508,-2.2546,4.5615,-2.3795,-6.4132,-2.0363,0.0,0.0,1.0,-0.0322,0.0066,-0.0124,0.0325,0.0043,-0.0145
39.9996,-0.5254,-2.1165,4.3614,-2.5595,-7.0964,-0.4916,0.0,0.0,1.0,-0.0322,0.0066,-0.0123,0.0327,0.0041,-0.0156
43.9527,-4.9718,-2.2218,NaN,NaN,-7.1967,-1.0908,0.0,0.0,1.0,NaN,NaN,NaN,0.0327,0.0042,-0.016
47.9733,-5.2547,-1.9607,NaN,NaN,-7.3386,-0.8062,0.0,0.0,1.0,NaN,NaN,NaN,0.0328,0.0041,-0.016
51.9543,-5.5726,-1.695,NaN,NaN,-7.5847,-0.6169,0.0,0.0,1.0,NaN,NaN,NaN,0.0328,0.0041,-0.0162
55.9526,-1.062,-1.7577,4.6549,-2.4368,-7.6135,-1.095,0.0,0.0,1.0,-0.0322,0.0066,-0.0123,0.0328,0.0041,-0.0161
59.9832,-1.1609,-1.6494,4.6512,-2.559,-7.6335,-0.5448,0.0,0.0,1.0,-0.0322,0.0066,-0.0124,0.0329,0.0041,-0.0162
63.9708,-1.2435,-1.6369,4.5851,-2.5427,-7.5927,-1.0411,0.0,0.0,1.0,-0.0322,0.0066,-0.0124,0.0329,0.0041,-0.0161
67.965,-6.2078,-1.0194,NaN,NaN,-7.8804,-0.7093,0.0,0.0,1.0,NaN,NaN,NaN,0.0329,0.0041,-0.0162
71.9889,-6.3045,-0.8653,NaN,NaN,-7.8835,-0.6975,0.0,0.0,1.0,NaN,NaN,NaN,0.0329,0.0041,-0.0162
