n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-2.3141,-3.9799,NaN,NaN,-4.0498,-2.4894,0.0,0.0,1.0,NaN,NaN,NaN,0.0333,-0.0001,-0.0229
3.9423,-0.0365,-0.1704,2.4065,3.0711,-4.1672,1.139,0.0,0.0,1.0,-0.0331,0.0006,-0.0221,0.0333,-0.0001,-0.0229
7.9829,-0.1334,-0.8953,2.5687,1.2763,-4.007,0.5953,0.0,0.0,1.0,-0.0331,0.0006,-0.0221,0.0333,-0.0001,-0.0229
12.0644,-0.2894,0.0376,2.2536,2.3865,-3.8054,0.0965,0.0,0.0,1.0,-0.0331,0.0006,-0.0221,0.0333,-0.0001,-0.0229
15.9624,-0.2233,0.1269,2.9215,1.0964,-3.3976,1.2566,0.0,0.0,1.0,-0.0331,0.0006,-0.0221,0.0333,-0.0001,-0.0229
20.0484,-0.298,0.3183,2.8039,1.1414,-3.5882,0.9157,0.0,0.0,1.0,-0.0331,0.0007,-0.0226,0.0333,-0.0001,-0.0229
23.9958,-0.3509,0.1173,2.8758,0.4194,-3.9022,0.3905,0.0,0.0,1.0,-0.0331,0.0008,-0.0228,0.0333,-0.0001,-0.0229
27.9371,-0.3446,-0.0228,3.1064,-0.5501,-3.6049,0.689,0.0,0.0,1.0,-0.0331,0.0008,-0.0228,0.0333,-0.0001,-0.0229
32.0394,-0.3825,-0.2668,3.099,-1.6279,-3.7941,0.5958,0.0,0.0,1.0,-0.0331,0.0009,-0.0228,0.0333,-0.0001,-0.0229
36.1465,-0.4387,0.3403,2.8533,0.5602,-3.7617,-0.4042,0.0,0.0,1.0,-0.0331,0.0008,-0.0228,0.0333,-0.0001,-0.0229
40.0345,-0.491,0.4213,2.6763,0.3153,-3.8143,-0.2789,0.0,0.0,1.0,-0.0331,0.0008,-0.0228,0.0333,-0.0001,-0.0229
44.05,-0.5312,0.5225,3.1303,-0.5454,-4.4833,1.4207,0.0,0.0,1.0,-0.0331,0.0008,-0.0228,0.0334,-0.0003,-0.0237
47.9942,-0.566,0.4714,3.6225,-0.4251,-5.1807,1.6762,0.0,0.0,1.0,-0.0332,0.0008,-0.023,0.0336,-0.0004,-0.0242
51.9652,-0.5798,0.5546,3.8331,-0.0075,-5.1785,2.2687,0.0,0.0,1.0,-0.0332,0.0008,-0.0231,0.0336,-0.0005,-0.0244
56.0398,-0.7124,0.6189,3.0839,0.8315,-5.4062,1.8456,0.0,0.0,1.0,-0.0332,0.0008,-0.023,0.0336,-0.0005,-0.0245
59.952,-0.8028,0.6036,2.9403,0.3619,-5.3988,1.7511,0.0,0.0,1.0,-0.0331,0.0008,-0.0229,0.0336,-0.0005,-0.0245
64.0626,-0.829,0.6119,3.1389,0.1985,-5.2506,1.7595,0.0,0.0,1.0,-0.0331,0.0008,-0.0229,0.0336,-0.0005,-0.0244
68.0698,-0.8311,0.6863,3.6652,0.0826,-5.2338,2.0264,0.0,0.0,1.0,-0.0332,0.0008,-0.0229,0.0336,-0.0005,-0.0244
71.9569,-0.8431,0.8224,3.6131,0.7433,-5.1292,1.9948,0.0,0.0,1.0,-0.0332,0.0007,-0.0228,0.0336,-0.0005,-0.0244
76.0029,-0.8432,0.9701,3.8149,0.8408,-5.1405,1.9846,0.0,0.0,1.0,-0.0332,0.0007,-0.0228,0.0336,-0.0005,-0.0244
79.963,-0.8537,1.0402,3.6664,0.4275,-5.1505,1.9988,0.0,0.0,1.0,-0.0333,0.0007,-0.0228,0.0336,-0.0005,-0.0243
83.9213,-0.8525,1.1435,3.3522,0.9789,-4.7957,1.828,0.0,0.0,1.0,-0.0332,0.0007,-0.0227,0.0335,-0.0005,-0.0242
87.9481,-0.8318,1.2177,3.7184,0.5097,-4.8926,2.2882,0.0,0.0,1.0,-0.0332,0.0007,-0.0227,0.0335,-0.0005,-0.0241
91.9387,-0.8008,1.266,3.7251,0.5195,-4.7544,1.9812,0.0,0.0,1.0,-0.0332,0.0007,-0.0227,0.0335,-0.0005,-0.0241
96.0389,-0.7831,1.2738,3.625,0.4705,-4.6987,1.9947,0.0,0.0,1.0,-0.0332,0.0007,-0.0227,0.0335,-0.0005,-0.024
100.0338,-0.7258,1.2688,3.5268,0.43,-4.5611,2.0942,0.0,0.0,1.0,-0.0332,0.0007,-0.0227,0.0335,-0.0005,-0.024
104.0277,-0.6788,1.2745,3.5616,0.4129,-4.7603,1.895,0.0,0.0,1.0,-0.0332,0.0007,-0.0227,0.0335,-0.0005,-0.024
108.0804,-0.6584,1.2703,3.6381,0.3251,-5.088,1.6853,0.0,0.0,1.0,-0.0332,0.0007,-0.0227,0.0335,-0.0005,-0.024
112.0469,-0.6303,1.2939,3.8082,0.8163,-4.8311,1.8494,0.0,0.0,1.0,-0.0333,0.0006,-0.023,0.0335,-0.0005,-0.0241
115.9234,-0.5895,1.3331,4.2436,1.3551,-4.9556,2.0852,0.0,0.0,1.0,-0.0333,0.0006,-0.0233,0.0335,-0.0005,-0.0241
119.9934,-0.536,1.3332,4.4899,1.122,-4.9209,1.6932,0.0,0.0,1.0,-0.0334,0.0005,-0.0234,0.0335,-0.0005,-0.0241
124.0116,-0.4662,1.3688,4.5998,1.3022,-4.8342,1.833,0.0,0.0,1.0,-0.0334,0.0005,-0.0235,0.0335,-0.0005,-0.024
127.9792,-0.408,1.4061,4.6404,1.5304,-4.878,1.9103,0.0,0.0,1.0,-0.0334,0.0005,-0.0235,0.0335,-0.0005,-0.024
132.1058,-0.3791,1.4225,4.4753,1.4522,-4.8938,1.6469,0.0,0.0,1.0,-0.0334,0.0005,-0.0235,0.0335,-0.0005,-0.024
136.0407,-0.3047,1.4637,4.8394,1.5206,-4.8048,1.8076,0.0,0.0,1.0,-0.0334,0.0005,-0.0235,0.0335,-0.0005,-0.024
139.9206,-0.2839,1.5037,4.5857,1.4601,-4.8507,1.8871,0.0,0.0,1.0,-0.0334,0.0005,-0.0235,0.0335,-0.0005,-0.024
144.0491,-0.2395,1.5445,4.7649,1.4716,-4.8966,1.9483,0.0,0.0,1.0,-0.0334,0.0005,-0.0235,0.0335,-0.0005,-0.0241
148.0549,-0.3309,1.5922,3.3772,1.4346,-4.8813,2.0066,0.0,0.0,1.0,-0.0332,0.0004,-0.0222,0.0335,-0.0005,-0.0241
152.0128,-0.4652,1.6544,2.7526,1.5193,-4.9158,2.0295,0.0,0.0,1.0,-0.033,0.0003,-0.0216,0.0335,-0.0006,-0.0241
156.0284,-0.4031,1.6765,3.4603,1.3519,-4.8574,1.9004,0.0,0.0,1.0,-0.0332,0.0004,-0.0222,0.0335,-0.0005,-0.0241
160.0959,-0.3908,1.6681,3.7834,1.3952,-4.9101,1.8345,0.0,0.0,1.0,-0.0333,0.0005,-0.0227,0.0335,-0.0005,-0.0242
164.0018,-0.5853,1.697,2.9542,1.4477,-4.95,2.051,0.0,0.0,1.0,-0.0331,0.0004,-0.0218,0.0335,-0.0005,-0.0242
168.0057,-0.6708,1.7298,2.9543,1.4906,-5.012,2.3448,0.0,0.0,1.0,-0.0331,0.0004,-0.0218,0.0335,-0.0006,-0.0242
