n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-1.3277,-3.5286,4.1289,-2.4063,-2.5015,-3.7455,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
3.9399,-1.3578,-3.5301,4.0471,-2.5162,-2.5355,-3.6447,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
7.974,-1.3682,-3.56,3.5937,-1.8968,-2.6519,-3.8757,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
11.9895,-1.3898,-3.5467,3.7787,-1.9529,-2.5951,-3.5734,0.0,0.0,1.0,-0.0331,0.0035,-0.023,0.0314,0.005,-0.0226
15.9238,-1.3476,-3.5675,3.8218,-2.0628,-2.084,-3.941,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
20.0138,-1.3589,-3.5333,3.8931,-2.0027,-2.5855,-3.424,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
24.0258,-1.3577,-3.5694,3.7768,-2.3436,-2.5143,-3.8126,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
27.9285,-1.3673,-3.5307,3.8419,-2.0054,-2.5557,-3.3086,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0228
31.9771,-1.3789,-3.4845,3.8126,-2.2991,-2.6691,-3.344,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0228
35.8997,-1.3818,-3.4675,3.8148,-2.2222,-2.6205,-3.4387,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0228
39.9722,-1.3541,-3.4685,3.696,-2.4912,-2.3205,-3.6125,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
43.9809,-1.3051,-3.4634,4.1947,-1.8799,-2.0703,-3.6727,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
47.8649,-1.2666,-3.4505,3.8302,-2.2507,-2.1365,-3.5225,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
51.9502,-1.2619,-3.388,4.1089,-2.155,-2.4745,-3.2029,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0228
56.0154,-1.2433,-3.3603,3.9901,-2.3061,-2.3959,-3.2909,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
60.1615,-1.2615,-3.3343,4.1291,-2.2525,-2.3591,-3.5707,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
64.0601,-1.2487,-3.3184,4.1503,-2.1486,-2.4194,-3.2909,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
67.8985,-1.2293,-3.3054,3.9809,-1.9356,-2.3199,-3.593,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0226
71.8998,-1.1639,-3.3371,4.0437,-1.97,-1.9395,-3.6561,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0313,0.005,-0.0226
75.9596,-1.1604,-3.3424,3.9905,-1.8801,-2.4499,-3.4318,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
79.9417,-1.1107,-3.3513,3.5849,-2.1835,-2.1048,-3.5352,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0313,0.005,-0.0227
83.9468,-1.1194,-3.3588,3.9411,-2.4317,-2.3593,-3.6564,0.0,0.0,1.0,-0.0331,0.0035,-0.0228,0.0314,0.005,-0.0227
87.9558,-1.1386,-3.3339,4.2504,-2.7854,-2.3199,-3.3827,0.0,0.0,1.0,-0.0331,0.0036,-0.0228,0.0314,0.005,-0.0226
91.9895,-1.1658,-3.3431,4.2548,-2.5406,-2.4362,-3.5894,0.0,0.0,1.0,-0.0331,0.0035,-0.0228,0.0314,0.005,-0.0227
96.0048,-1.1459,-3.3446,3.9402,-2.459,-2.2628,-3.2826,0.0,0.0,1.0,-0.0331,0.0035,-0.0228,0.0313,0.005,-0.0227
100.0372,-1.1119,-3.3719,3.6029,-2.0913,-2.0603,-3.6031,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0313,0.005,-0.0228
103.9268,-1.0782,-3.419,4.1438,-2.1014,-2.0128,-4.0143,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0313,0.005,-0.0227
108.088,-1.0312,-3.4463,3.9441,-2.1947,-1.9275,-3.6384,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0313,0.005,-0.0227
112.0427,-1.0294,-3.4698,3.513,-2.0081,-2.2278,-3.8122,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0228
115.943,-1.0458,-3.4498,3.5302,-2.4289,-2.1812,-3.4495,0.0,0.0,1.0,-0.033,0.0035,-0.0229,0.0313,0.005,-0.0227
120.0333,-0.9709,-3.4888,3.4601,-2.1299,-1.725,-3.8317,0.0,0.0,1.0,-0.033,0.0035,-0.0229,0.0313,0.005,-0.0228
124.0227,-0.9429,-3.5249,3.8684,-2.1843,-1.8331,-3.9034,0.0,0.0,1.0,-0.033,0.0035,-0.0229,0.0313,0.005,-0.0227
127.9558,-0.942,-3.4919,3.7341,-2.2867,-2.219,-3.3455,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0226
132.0046,-0.9363,-3.4772,3.8768,-2.2014,-2.2248,-3.2895,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0313,0.005,-0.0227
136.0399,-0.9217,-3.4639,3.8649,-2.2191,-2.2178,-3.4542,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
139.9499,-0.9214,-3.4562,3.6988,-2.3223,-2.2157,-3.3015,0.0,0.0,1.0,-0.033,0.0035,-0.0229,0.0313,0.005,-0.0226
144.052,-0.9394,-3.4098,3.6102,-2.2235,-2.2343,-3.1696,0.0,0.0,1.0,-0.033,0.0035,-0.0229,0.0314,0.005,-0.0228
147.9086,-0.9495,-3.3703,3.9949,-2.0672,-2.1395,-3.4995,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0228
152.0803,-0.965,-3.3454,3.8846,-1.9563,-2.1211,-3.3857,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0228
156.0363,-0.9655,-3.2978,3.4764,-2.1307,-2.1944,-3.2781,0.0,0.0,1.0,-0.033,0.0035,-0.0229,0.0314,0.005,-0.0228
160.0378,-1.0008,-3.3056,4.0001,-2.4203,-2.4694,-3.5275,0.0,0.0,1.0,-0.033,0.0035,-0.0229,0.0314,0.005,-0.0225
163.9748,-0.9979,-3.2665,4.167,-2.2699,-1.8865,-3.3646,0.0,0.0,1.0,-0.0331,0.0035,-0.0228,0.0313,0.005,-0.0227
168.0277,-1.0003,-3.2325,3.6657,-2.4079,-1.9269,-3.4427,0.0,0.0,1.0,-0.033,0.0035,-0.0228,0.0313,0.005,-0.0227
171.9366,-0.9993,-3.2264,3.7794,-2.3329,-2.1742,-3.2872,0.0,0.0,1.0,-0.033,0.0035,-0.0229,0.0314,0.005,-0.0228
176.0228,-0.9923,-3.2547,4.0163,-2.3701,-2.1505,-3.587,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0228
179.9466,-0.9825,-3.277,3.8172,-2.3718,-2.1149,-3.6571,0.0,0.0,1.0,-0.033,0.0035,-0.0229,0.0314,0.005,-0.0228
183.9909,-0.979,-3.2753,4.0044,-2.3972,-2.1645,-3.3087,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0226
188.0152,-0.9754,-3.298,4.0181,-2.2831,-2.1782,-3.4469,0.0,0.0,1.0,-0.0331,0.0035,-0.023,0.0314,0.005,-0.0226
191.8926,-0.9671,-3.31,3.8524,-2.3677,-2.0673,-3.5998,0.0,0.0,1.0,-0.033,0.0035,-0.023,0.0313,0.005,-0.0226
196.027,-0.9898,-3.2639,4.1513,-2.3043,-2.3254,-2.95,0.0,0.0,1.0,-0.0331,0.0035,-0.023,0.0314,0.005,-0.0227
200.0582,-0.9747,-3.2976,3.9288,-2.2372,-2.0608,-3.6179,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0313,0.005,-0.0227
203.8815,-0.9856,-3.2388,4.2014,-2.3528,-2.4523,-2.9562,0.0,0.0,1.0,-0.0331,0.0035,-0.0229,0.0314,0.005,-0.0227
208.3244,-0.9949,-3.2383,3.7863,-2.4376,-2.0737,-3.3446,0.0,0.0,1.0,-0.033,0.0035,-0.0231,0.0313,0.005,-0.0227
212.0476,-1.0153,-3.2621,3.4045,-1.946,-2.1723,-3.6534,0.0,0.0,1.0,-0.033,0.0035,-0.0233,0.0314,0.005,-0.0226
215.9878,-1.0135,-3.2625,3.9489,-2.2793,-2.1552,-3.3471,0.0,0.0,1.0,-0.033,0.0035,-0.0232,0.0313,0.005,-0.0226
219.9941,-1.0768,-3.2062,3.4759,-1.8084,-2.7138,-3.0148,0.0,0.0,1.0,-0.033,0.0035,-0.0234,0.0314,0.005,-0.0227
224.1036,-1.1984,-3.0824,3.4629,-0.8978,-3.1053,-2.4385,0.0,0.0,1.0,-0.033,0.0035,-0.0234,0.0314,0.0051,-0.0229
227.9972,-1.2953,-2.7515,3.0915,-0.3111,-3.069,-0.9867,0.0,0.0,1.0,-0.0329,0.0035,-0.0236,0.0313,0.0051,-0.0232
231.9246,-1.3915,-2.3874,2.4733,0.4424,-3.0834,-0.7136,0.0,0.0,1.0,-0.0329,0.0036,-0.0237,0.0313,0.0052,-0.0235
236.0399,-1.5337,-1.7292,2.8897,1.8568,-3.2977,0.2596,0.0,0.0,1.0,-0.0329,0.0036,-0.0238,0.0313,0.0052,-0.0238
239.9921,-1.7466,-0.9251,2.436,2.6841,-3.7344,1.0713,0.0,0.0,1.0,-0.0328,0.0036,-0.0239,0.0314,0.0052,-0.0242
243.9039,-1.8467,-0.3623,2.372,2.6589,-3.5486,1.28,0.0,0.0,1.0,-0.0328,0.0036,-0.024,0.0313,0.0053,-0.0243
247.9291,-1.9581,-0.2309,1.9324,1.8069,-3.5732,0.7494,0.0,0.0,1.0,-0.0328,0.0037,-0.0241,0.0313,0.0053,-0.0242
251.9595,-2.0759,-0.0893,2.3203,2.1243,-3.6245,0.4447,0.0,0.0,1.0,-0.0328,0.0038,-0.0242,0.0313,0.0054,-0.0242
256.1592,-2.1644,0.1837,2.3241,1.5074,-3.5732,0.6487,0.0,0.0,1.0,-0.0327,0.0038,-0.0241,0.0313,0.0054,-0.0241
259.9474,-2.2526,0.3319,2.1335,1.7903,-3.5947,0.4997,0.0,0.0,1.0,-0.0327,0.0038,-0.0242,0.0313,0.0054,-0.0242
264.0128,-2.3918,0.5167,1.6301,2.9531,-4.1076,0.604,0.0,0.0,1.0,-0.0327,0.0037,-0.0243,0.0314,0.0054,-0.0244
268.075,-2.4326,0.7366,1.8728,2.0001,-3.7598,1.0353,0.0,0.0,1.0,-0.0327,0.0037,-0.0243,0.0314,0.0053,-0.0244
272.4097,-2.5428,0.9151,1.6728,2.3497,-4.1407,1.2698,0.0,0.0,1.0,-0.0327,0.0037,-0.0242,0.0314,0.0053,-0.0243
275.9497,-2.6012,1.0131,2.1636,2.2517,-3.9298,0.8497,0.0,0.0,1.0,-0.0328,0.0037,-0.0242,0.0314,0.0053,-0.0242
280.0349,-2.6185,1.0721,1.9302,2.8641,-3.6429,0.9604,0.0,0.0,1.0,-0.0328,0.0037,-0.0242,0.0313,0.0053,-0.0241
