n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.1341,-4.5336,2.4366,-4.932,-2.2248,-4.5792,0.0,0.0,1.0,-0.0319,0.0072,-0.0304,0.0321,0.0086,-0.03
4.0112,0.1191,-4.5416,2.3976,-4.9633,-2.2295,-4.6164,0.0,0.0,1.0,-0.0319,0.0072,-0.0305,0.0321,0.0086,-0.0298
8.0327,0.1214,-4.5374,2.4743,-4.9344,-2.1814,-4.5474,0.0,0.0,1.0,-0.0319,0.0072,-0.0304,0.0321,0.0086,-0.0297
11.9718,0.1134,-4.5187,2.3059,-4.8805,-2.2237,-4.2046,0.0,0.0,1.0,-0.0319,0.0072,-0.0304,0.0321,0.0086,-0.0299
16.0574,0.1127,-4.4325,2.4164,-4.2377,-2.1515,-3.5094,0.0,0.0,1.0,-0.0319,0.0072,-0.0304,0.0321,0.0087,-0.03
20.0094,0.1274,-4.1829,2.4733,-3.8487,-1.8928,-1.9572,0.0,0.0,1.0,-0.0319,0.0072,-0.0301,0.0321,0.0086,-0.0301
24.1117,0.1599,-3.6388,2.5176,-2.9415,-1.7058,-0.674,0.0,0.0,1.0,-0.0318,0.0072,-0.0302,0.0321,0.0086,-0.0301
28.0284,0.2141,-2.9633,2.8306,-1.7986,-1.6015,-0.1668,0.0,0.0,1.0,-0.0318,0.0072,-0.0301,0.0321,0.0086,-0.03
31.9973,0.2932,-2.3061,3.1863,-0.7399,-1.6029,-0.235,0.0,0.0,1.0,-0.0319,0.0072,-0.0302,0.032,0.0087,-0.0297
36.2359,0.3496,-1.4199,3.0204,0.1734,-1.6306,0.3538,0.0,0.0,1.0,-0.0318,0.0072,-0.03,0.032,0.0087,-0.0296
40.0242,0.4176,-0.7492,3.3196,0.6078,-1.8179,0.7368,0.0,0.0,1.0,-0.0319,0.0072,-0.0303,0.032,0.0087,-0.0297
43.9842,0.4849,-0.0589,3.3159,1.0052,-1.7532,1.7121,0.0,0.0,1.0,-0.0319,0.0072,-0.0306,0.032,0.0086,-0.0298
48.0019,0.5455,0.33,3.3287,1.1495,-1.8297,1.7924,0.0,0.0,1.0,-0.0319,0.0072,-0.0305,0.032,0.0086,-0.0297
52.0203,0.5993,0.6673,3.3907,1.4045,-1.9331,1.8834,0.0,0.0,1.0,-0.0319,0.0072,-0.0306,0.032,0.0086,-0.0297
56.0007,0.6716,0.8154,3.6406,1.3792,-2.0096,1.4327,0.0,0.0,1.0,-0.0319,0.0072,-0.0307,0.032,0.0086,-0.0298
60.026,0.7156,1.0278,3.6402,1.4322,-2.1681,1.5939,0.0,0.0,1.0,-0.0319,0.0072,-0.0306,0.0321,0.0086,-0.0297
64.0156,0.7376,1.2368,3.4368,1.4887,-2.0327,1.7806,0.0,0.0,1.0,-0.0319,0.0071,-0.0305,0.0321,0.0086,-0.0297
68.0154,0.755,1.3899,3.4815,1.5293,-2.0793,1.4558,0.0,0.0,1.0,-0.0319,0.0071,-0.0306,0.0321,0.0086,-0.0297
72.1302,0.7631,1.5563,3.5643,1.6727,-2.0979,1.5289,0.0,0.0,1.0,-0.0319,0.0071,-0.0307,0.0321,0.0086,-0.0296
76.0246,0.7819,1.6975,3.8067,1.7413,-1.9424,1.4319,0.0,0.0,1.0,-0.032,0.0071,-0.0306,0.0321,0.0086,-0.0297
81.0979,0.8035,1.8002,3.9237,1.714,-2.0639,1.4845,0.0,0.0,1.0,-0.032,0.0071,-0.0305,0.0321,0.0086,-0.0297
84.2209,0.8216,1.8951,3.8588,1.8051,-1.9842,1.8246,0.0,0.0,1.0,-0.032,0.0071,-0.0305,0.0321,0.0086,-0.0297
88.0418,0.8217,1.9116,3.7215,1.6624,-2.1259,1.4957,0.0,0.0,1.0,-0.032,0.0071,-0.0301,0.0321,0.0086,-0.0297
92.047,0.825,1.9189,3.5063,1.6721,-1.9022,1.4641,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.0321,0.0086,-0.0297
96.0202,0.8221,1.9135,3.3572,1.3438,-1.9076,1.8039,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.0321,0.0085,-0.0297
100.0388,0.8118,1.9239,3.4915,1.5685,-2.0902,1.5308,0.0,0.0,1.0,-0.0319,0.0071,-0.03,0.0321,0.0086,-0.0297
104.0387,0.8149,1.9284,3.4538,1.4779,-1.8905,1.6774,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.0321,0.0086,-0.0296
108.0288,0.8089,1.9154,3.4049,1.4405,-2.0583,1.5597,0.0,0.0,1.0,-0.0319,0.0071,-0.03,0.0321,0.0086,-0.0296
112.0122,0.816,1.9149,3.426,1.3856,-1.8404,1.6399,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.0321,0.0086,-0.0298
116.0412,0.834,1.9068,3.599,1.3743,-1.764,1.6719,0.0,0.0,1.0,-0.032,0.0071,-0.03,0.0321,0.0086,-0.0297
120.047,0.8215,1.8957,3.4879,1.3254,-1.8916,1.636,0.0,0.0,1.0,-0.0319,0.0071,-0.03,0.0321,0.0086,-0.0296
124.0283,0.814,1.8838,3.4797,1.2818,-1.8379,1.6818,0.0,0.0,1.0,-0.0319,0.0071,-0.03,0.0321,0.0086,-0.0295
128.0453,0.8014,1.8555,3.3424,1.3177,-1.7928,1.6367,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.0321,0.0086,-0.0295
132.0408,0.8024,1.8426,3.4896,1.2471,-1.8871,1.6383,0.0,0.0,1.0,-0.032,0.0071,-0.0301,0.0321,0.0085,-0.0295
136.0699,0.8101,1.8223,3.4464,1.2991,-1.7104,1.4144,0.0,0.0,1.0,-0.0319,0.0071,-0.03,0.0321,0.0086,-0.0295
140.0076,0.8073,1.8133,3.3493,1.2891,-1.9209,1.6529,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.0321,0.0085,-0.0294
144.0403,0.819,1.788,3.4336,1.0153,-1.7683,1.5618,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.0321,0.0086,-0.0294
148.0769,0.8088,1.7875,3.3435,1.439,-1.9674,1.6622,0.0,0.0,1.0,-0.0319,0.0071,-0.03,0.0321,0.0085,-0.0294
152.0314,0.8084,1.7923,3.3452,1.4631,-1.9496,1.6229,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.0321,0.0086,-0.0295
156.0057,0.8,1.7873,3.2729,1.3038,-1.8456,1.606,0.0,0.0,1.0,-0.0319,0.0071,-0.0297,0.0321,0.0085,-0.0294
160.0271,0.7982,1.7817,3.4517,1.2631,-1.7168,1.6455,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.032,0.0085,-0.0293
164.0486,0.7984,1.7828,3.3099,1.4549,-1.7097,1.5125,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.032,0.0086,-0.0294
168.021,0.7847,1.785,3.2692,1.3486,-1.9093,1.6458,0.0,0.0,1.0,-0.0319,0.0071,-0.0299,0.0321,0.0086,-0.0295
