n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-1.3554,5.4711,1.3087,5.388,-3.8883,4.7286,0.0,0.0,1.0,-0.031,0.0081,-0.0284,0.0326,0.0091,-0.0287
3.9697,-1.3568,5.472,1.1221,5.4359,-3.9074,4.7064,0.0,0.0,1.0,-0.031,0.0081,-0.0283,0.0326,0.0091,-0.0288
7.9958,-1.3629,5.4739,1.3528,5.3995,-4.1986,4.6736,0.0,0.0,1.0,-0.031,0.0081,-0.0284,0.0326,0.0091,-0.0288
11.9571,-1.3647,5.4802,1.214,5.4026,-3.9251,4.8082,0.0,0.0,1.0,-0.031,0.0081,-0.0284,0.0326,0.0091,-0.0288
15.9978,-1.3611,5.4759,1.2584,5.3265,-4.0342,4.7582,0.0,0.0,1.0,-0.031,0.0081,-0.0284,0.0326,0.0091,-0.0287
19.98,-1.3531,5.4952,1.1507,5.6554,-3.8994,4.8927,0.0,0.0,1.0,-0.031,0.0081,-0.0285,0.0326,0.0091,-0.0289
23.9955,-1.3413,5.5079,1.2993,5.4327,-3.8932,4.6488,0.0,0.0,1.0,-0.0311,0.0081,-0.0285,0.0326,0.0091,-0.0288
28.0175,-1.3276,5.505,1.2762,5.3611,-3.731,4.8633,0.0,0.0,1.0,-0.0311,0.0081,-0.0285,0.0326,0.0091,-0.0288
32.0072,-1.3502,5.5096,1.1817,5.4614,-3.9112,4.754,0.0,0.0,1.0,-0.031,0.0081,-0.0283,0.0326,0.0091,-0.0288
35.9714,-1.3384,5.5143,1.2473,5.3349,-3.7594,4.8874,0.0,0.0,1.0,-0.031,0.0081,-0.0284,0.0326,0.009,-0.0287
40.0,-1.332,5.5184,1.2643,5.4262,-3.9419,4.7598,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.0091,-0.029
43.9613,-1.3298,5.5224,1.1756,5.3316,-3.7515,4.8797,0.0,0.0,1.0,-0.031,0.0081,-0.0284,0.0326,0.0091,-0.0288
48.1291,-1.3158,5.5265,1.1546,5.4518,-3.6535,4.7837,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.0091,-0.0287
52.0019,-1.3094,5.5317,1.1538,5.4705,-3.8083,4.7381,0.0,0.0,1.0,-0.031,0.0081,-0.0284,0.0326,0.0091,-0.0287
56.007,-1.2908,5.5176,1.1479,5.4692,-3.5028,4.4645,0.0,0.0,1.0,-0.031,0.0081,-0.0283,0.0326,0.0091,-0.0288
59.9886,-1.2837,5.5308,1.1919,5.5132,-3.7599,4.8609,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.0091,-0.0287
63.9746,-1.2745,5.5164,1.1864,5.4328,-3.7194,4.7548,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.0091,-0.0289
67.9593,-1.2903,5.5264,0.909,5.3943,-3.8017,4.9107,0.0,0.0,1.0,-0.031,0.0081,-0.0283,0.0326,0.0091,-0.0288
71.9892,-1.2875,5.5382,1.3216,5.518,-3.7688,4.939,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.0091,-0.0289
76.028,-1.2577,5.5361,1.5383,5.37,-3.6637,4.8026,0.0,0.0,1.0,-0.0311,0.0081,-0.0285,0.0326,0.0091,-0.0289
79.9613,-1.2555,5.5388,1.1674,5.3445,-3.6078,4.9263,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.0091,-0.0287
84.0242,-1.2555,5.5376,1.1305,5.2989,-3.7642,4.8703,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.0091,-0.0288
87.9947,-1.2646,5.5344,1.1,5.3065,-3.8417,4.8453,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.0091,-0.0287
92.0668,-1.2701,5.5188,1.2126,5.3876,-3.8422,4.5348,0.0,0.0,1.0,-0.0311,0.0081,-0.0285,0.0326,0.0091,-0.0289
95.9772,-1.2599,5.5089,1.3237,5.0834,-3.7594,4.9218,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.0091,-0.0288
100.0216,-1.2765,5.522,1.155,5.2742,-3.8583,4.9877,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.009,-0.0287
103.9738,-1.284,5.5063,1.0645,5.2012,-3.7694,4.8332,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.0091,-0.0288
107.8617,-1.2926,5.5069,1.0458,5.2701,-3.752,4.9355,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.0091,-0.0288
111.9937,-1.2814,5.4951,1.2175,5.2016,-3.8205,4.846,0.0,0.0,1.0,-0.0311,0.0081,-0.0285,0.0326,0.0091,-0.0287
115.9916,-1.2912,5.4799,1.0785,5.254,-3.7284,4.8343,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.0091,-0.0289
120.023,-1.3062,5.466,1.1625,5.1015,-3.7031,4.7877,0.0,0.0,1.0,-0.0311,0.0081,-0.0282,0.0326,0.0091,-0.0289
123.946,-1.3105,5.4636,1.2147,5.2302,-3.7822,4.9541,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.009,-0.0288
127.9944,-1.3113,5.4477,1.1718,5.078,-3.819,4.7573,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.0091,-0.0288
131.8491,-1.3085,5.4508,1.1235,5.392,-3.7833,4.8009,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.0091,-0.0288
136.0028,-1.3057,5.4565,1.1558,5.2734,-3.728,4.8035,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.0091,-0.0288
139.9795,-1.3213,5.4493,1.073,5.1513,-3.8662,4.7294,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0327,0.0091,-0.0288
144.0113,-1.3157,5.4464,1.1257,5.3112,-3.7078,4.8515,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.009,-0.0288
148.1256,-1.3172,5.4338,1.1112,5.1543,-3.8273,4.6356,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.0091,-0.0289
152.0444,-1.3075,5.4285,1.469,5.2373,-3.9705,4.8256,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0327,0.0091,-0.0289
155.8333,-1.2926,5.4287,1.3678,5.2,-3.6805,4.8482,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.009,-0.0287
160.0128,-1.2897,5.436,1.1711,5.3055,-3.7366,4.9145,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.009,-0.0287
164.0319,-1.2921,5.4474,1.229,5.3141,-3.8352,4.8357,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0327,0.0091,-0.0288
167.9914,-1.2762,5.4293,1.3982,5.1788,-3.678,4.6094,0.0,0.0,1.0,-0.0311,0.0081,-0.0285,0.0326,0.0091,-0.0288
171.9866,-1.2752,5.4305,1.1034,5.0999,-3.6972,4.8029,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.0091,-0.0287
175.9962,-1.2725,5.4267,1.0979,5.1288,-3.6882,4.9502,0.0,0.0,1.0,-0.0311,0.0081,-0.0285,0.0326,0.009,-0.0288
180.0043,-1.2666,5.424,1.1106,5.1011,-3.5735,4.9089,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.009,-0.0287
183.9769,-1.2345,5.4152,1.4962,5.1304,-3.6276,4.6064,0.0,0.0,1.0,-0.0312,0.0081,-0.0286,0.0326,0.0091,-0.0287
187.8324,-1.2274,5.408,1.2919,5.0939,-3.6884,4.8867,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.009,-0.0288
191.9607,-1.2142,5.4108,1.2882,5.0604,-3.6889,4.8356,0.0,0.0,1.0,-0.0311,0.0081,-0.0284,0.0326,0.009,-0.0287
195.8614,-1.2154,5.4065,1.215,5.0379,-3.7197,4.9304,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.009,-0.0287
199.9807,-1.2344,5.4017,1.1244,5.0631,-3.8428,4.8806,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0327,0.009,-0.0287
204.0792,-1.2267,5.3925,1.1851,5.0098,-3.5851,4.9709,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.009,-0.0287
207.9859,-1.2168,5.3891,1.1295,5.0799,-3.4998,4.9568,0.0,0.0,1.0,-0.0311,0.0081,-0.0283,0.0326,0.009,-0.0287
212.0014,-1.2261,5.4049,1.1907,5.058,-3.6914,5.0805,0.0,0.0,1.0,-0.0311,0.0081,-0.0282,0.0326,0.009,-0.0289
216.0503,-1.2268,5.4062,1.1649,5.0179,-3.7362,4.9267,0.0,0.0,1.0,-0.0311,0.0081,-0.0282,0.0326,0.009,-0.0287
