n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-1.0344,-7.5197,NaN,NaN,-2.4251,-6.8393,0.0,0.0,1.0,NaN,NaN,NaN,0.0305,0.0061,-0.026
3.9444,-0.8903,-7.8352,NaN,NaN,-2.0807,-7.5597,0.0,0.0,1.0,NaN,NaN,NaN,0.0305,0.0061,-0.0261
7.9438,-0.7622,-7.7631,NaN,NaN,-1.7249,-7.4713,0.0,0.0,1.0,NaN,NaN,NaN,0.0305,0.0061,-0.0262
11.9559,-0.7741,-7.639,NaN,NaN,-1.7802,-7.2359,0.0,0.0,1.0,NaN,NaN,NaN,0.0305,0.0061,-0.0261
16.0301,-0.8793,-7.4665,NaN,NaN,-2.2076,-6.925,0.0,0.0,1.0,NaN,NaN,NaN,0.0305,0.0061,-0.0261
20.0367,-1.0449,-7.1891,NaN,NaN,-2.8283,-6.2011,0.0,0.0,1.0,NaN,NaN,NaN,0.0306,0.006,-0.026
24.0395,0.817,-3.9545,3.7663,-2.9252,-1.1793,-5.9965,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0262
27.9241,-0.8992,-6.7749,NaN,NaN,-2.0894,-5.6881,0.0,0.0,1.0,NaN,NaN,NaN,0.0305,0.0059,-0.0262
32.0374,-0.9387,-6.6334,NaN,NaN,-2.1449,-5.8229,0.0,0.0,1.0,NaN,NaN,NaN,0.0305,0.006,-0.0261
35.9588,-0.923,-6.2973,NaN,NaN,-1.9761,-5.0997,0.0,0.0,1.0,NaN,NaN,NaN,0.0305,0.0059,-0.0261
40.0413,-0.9341,-6.1838,NaN,NaN,-2.1104,-5.6591,0.0,0.0,1.0,NaN,NaN,NaN,0.0305,0.0059,-0.0262
43.9513,-0.3373,-5.1029,1.0205,-5.9086,-2.1703,-6.0726,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0261
47.9726,1.2842,-5.238,4.5707,-5.2846,-2.2468,-6.4774,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0261
51.9941,0.516,-5.378,2.9358,-5.4711,-1.6181,-5.4639,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.0059,-0.026
56.0087,0.6911,-5.4412,3.209,-4.96,-1.9021,-6.9826,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0259
60.1225,1.0137,-5.3426,4.4632,-4.5232,-2.2127,-6.3241,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.026
63.9542,1.0369,-5.4229,4.2045,-4.7151,-1.5637,-7.3115,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.0061,-0.0259
68.0393,0.938,-5.4018,4.1201,-4.183,-2.0048,-7.0284,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0258
71.9728,0.9336,-5.4491,3.9977,-4.292,-2.0238,-7.0945,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0259
75.9825,1.0529,-5.507,4.6689,-4.346,-1.8223,-7.2605,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.0061,-0.026
80.0333,1.1152,-5.5025,4.8107,-4.0992,-1.8162,-6.5904,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0259
83.9493,1.0775,-5.622,4.1287,-4.2607,-1.9711,-7.1381,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0258
88.018,1.1076,-5.4928,4.0334,-4.2158,-1.5901,-5.5964,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.0059,-0.0259
91.9694,1.1647,-5.4074,4.5718,-3.9999,-1.7685,-5.8698,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.0059,-0.026
96.3634,1.2448,-5.4115,4.9463,-4.1798,-1.7123,-6.4929,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.026
100.0192,1.2699,-5.3522,4.3956,-4.1524,-1.6095,-6.4525,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.026
103.9643,1.239,-5.4039,3.9188,-4.2161,-1.8864,-7.3519,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.0061,-0.026
107.968,1.1919,-5.398,3.8242,-4.7851,-2.0489,-7.0315,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.026
111.9502,1.2567,-5.3422,4.7341,-3.7923,-1.9373,-6.5116,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.026
115.9801,1.2487,-5.311,4.568,-3.4633,-2.3817,-7.0322,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.026
119.9977,1.1926,-5.219,4.2121,-3.577,-2.286,-6.2681,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0261
123.9744,1.1588,-5.232,3.9972,-4.0159,-1.8101,-6.7058,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.026
128.0522,1.1199,-5.1889,3.5096,-4.0849,-1.6777,-6.373,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.006,-0.0261
132.0783,1.1589,-5.1984,4.2674,-3.8247,-1.7042,-6.4043,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0304,0.006,-0.026
136.1211,1.1442,-5.1973,3.9982,-3.8487,-1.4343,-6.2186,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0304,0.006,-0.0261
139.9265,1.0726,-5.15,3.9701,-4.1043,-2.161,-5.7255,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.0059,-0.0261
143.9485,0.9742,-5.0815,3.1244,-3.458,-1.8773,-5.884,0.0,0.0,1.0,-0.0328,0.0041,-0.0268,0.0305,0.0059,-0.0261
