n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.0196,0.8965,2.6942,0.5039,-2.8883,0.5552,0.0,0.0,1.0,-0.0333,0.0084,-0.0293,0.0337,0.0078,-0.0311
4.0424,-0.0417,0.8871,2.5226,0.5419,-2.8627,0.4846,0.0,0.0,1.0,-0.0333,0.0084,-0.0293,0.0337,0.0078,-0.0311
7.9998,-0.0682,0.8811,2.3935,0.6257,-2.8422,0.4703,0.0,0.0,1.0,-0.0333,0.0084,-0.0292,0.0337,0.0078,-0.0312
11.9988,-0.0821,0.8781,2.7089,0.4289,-2.9976,0.6882,0.0,0.0,1.0,-0.0334,0.0084,-0.0293,0.0337,0.0078,-0.0312
16.0464,-0.0935,0.878,2.746,0.3972,-2.9978,0.7833,0.0,0.0,1.0,-0.0334,0.0084,-0.0294,0.0337,0.0078,-0.0312
20.104,-0.0943,0.8791,2.7589,0.464,-2.9139,0.7284,0.0,0.0,1.0,-0.0334,0.0084,-0.0295,0.0337,0.0078,-0.0312
24.1568,-0.0956,0.862,2.7878,0.4803,-2.8376,0.4672,0.0,0.0,1.0,-0.0334,0.0084,-0.0295,0.0337,0.0078,-0.0312
27.9902,-0.108,0.8669,2.6461,0.3734,-2.8851,0.6978,0.0,0.0,1.0,-0.0334,0.0084,-0.0294,0.0337,0.0078,-0.0312
32.0359,-0.1264,0.863,2.4899,0.4646,-2.9515,0.5799,0.0,0.0,1.0,-0.0333,0.0084,-0.0293,0.0337,0.0078,-0.0312
36.1457,-0.1312,0.8736,2.5577,0.7044,-2.8277,0.6127,0.0,0.0,1.0,-0.0333,0.0084,-0.0293,0.0337,0.0078,-0.0313
40.0447,-0.1342,0.8833,2.7712,0.5545,-3.0819,0.7256,0.0,0.0,1.0,-0.0334,0.0084,-0.0295,0.0337,0.0078,-0.0312
44.0469,-0.1213,0.89,2.9372,0.5106,-2.9153,0.6893,0.0,0.0,1.0,-0.0334,0.0084,-0.0296,0.0337,0.0078,-0.0312
47.9803,-0.1133,0.8913,2.7696,0.5486,-2.9123,0.5245,0.0,0.0,1.0,-0.0334,0.0084,-0.0295,0.0337,0.0078,-0.0311
52.0396,-0.1012,0.8932,2.8241,0.5817,-2.9815,0.5579,0.0,0.0,1.0,-0.0334,0.0084,-0.0295,0.0337,0.0078,-0.0311
56.0571,-0.0902,0.9004,2.8752,0.5385,-2.934,0.7238,0.0,0.0,1.0,-0.0334,0.0084,-0.0295,0.0337,0.0078,-0.0311
60.0729,-0.0985,0.905,2.7652,0.5336,-3.1562,0.7315,0.0,0.0,1.0,-0.0334,0.0084,-0.0294,0.0337,0.0078,-0.0312
64.0868,-0.104,0.9047,2.8191,0.5104,-3.1019,0.6625,0.0,0.0,1.0,-0.0334,0.0084,-0.0295,0.0337,0.0078,-0.0311
67.9932,-0.1211,0.916,2.5961,0.5029,-3.0117,0.7157,0.0,0.0,1.0,-0.0333,0.0084,-0.0295,0.0337,0.0078,-0.0312
71.9928,-0.1314,0.9228,2.7155,0.4763,-3.1625,0.7527,0.0,0.0,1.0,-0.0334,0.0084,-0.0296,0.0337,0.0078,-0.0312
76.2484,-0.1194,0.9409,2.8655,0.6851,-3.0478,0.7565,0.0,0.0,1.0,-0.0334,0.0084,-0.0295,0.0337,0.0078,-0.0313
80.0326,-0.1163,0.9264,2.7617,0.5604,-2.951,0.4455,0.0,0.0,1.0,-0.0334,0.0084,-0.0296,0.0337,0.0078,-0.0311
84.1589,-0.1144,0.934,2.8199,0.6692,-3.0652,0.7394,0.0,0.0,1.0,-0.0334,0.0084,-0.0297,0.0337,0.0078,-0.0312
88.0343,-0.1133,0.9431,2.9208,0.6257,-2.9352,0.7558,0.0,0.0,1.0,-0.0334,0.0084,-0.0297,0.0337,0.0078,-0.0313
92.1096,-0.1099,0.9475,2.817,0.5278,-2.9105,0.6641,0.0,0.0,1.0,-0.0334,0.0085,-0.0296,0.0337,0.0078,-0.0312
96.0772,-0.1179,0.952,2.8047,0.498,-3.134,0.7522,0.0,0.0,1.0,-0.0334,0.0085,-0.0296,0.0337,0.0078,-0.0311
100.0394,-0.1247,0.9431,2.9017,0.4256,-3.1468,0.6562,0.0,0.0,1.0,-0.0334,0.0085,-0.0296,0.0337,0.0078,-0.0311
104.2562,-0.1168,0.9506,2.907,0.6413,-3.117,0.7659,0.0,0.0,1.0,-0.0334,0.0084,-0.0295,0.0337,0.0078,-0.0312
107.9841,-0.1016,0.9556,2.9181,0.5622,-2.9026,0.7298,0.0,0.0,1.0,-0.0334,0.0085,-0.0295,0.0337,0.0078,-0.0313
112.0619,-0.0904,0.9512,2.9373,0.3951,-3.0759,0.7453,0.0,0.0,1.0,-0.0334,0.0085,-0.0295,0.0337,0.0078,-0.0311
116.1416,-0.0646,0.9463,2.9966,0.4367,-2.8831,0.7011,0.0,0.0,1.0,-0.0334,0.0085,-0.0295,0.0337,0.0078,-0.0313
120.0295,-0.0579,0.9385,2.8836,0.4357,-2.9226,0.8065,0.0,0.0,1.0,-0.0334,0.0085,-0.0295,0.0337,0.0078,-0.0312
124.047,-0.0486,0.9445,2.9037,0.3909,-2.9009,0.792,0.0,0.0,1.0,-0.0334,0.0085,-0.0295,0.0337,0.0078,-0.0312
127.9712,-0.0289,0.9207,2.9405,0.4021,-2.7764,0.4958,0.0,0.0,1.0,-0.0334,0.0085,-0.0295,0.0337,0.0078,-0.0313
132.0513,-0.0215,0.8914,2.971,0.2719,-2.8565,0.4889,0.0,0.0,1.0,-0.0334,0.0085,-0.0295,0.0337,0.0079,-0.0313
136.0559,-0.0274,0.8936,2.8456,0.5319,-3.0485,0.7004,0.0,0.0,1.0,-0.0334,0.0085,-0.0294,0.0337,0.0078,-0.0313
140.0439,-0.0264,0.8877,2.791,0.4089,-3.0483,0.7099,0.0,0.0,1.0,-0.0334,0.0085,-0.0294,0.0337,0.0078,-0.0313
144.0587,-0.0213,0.89,2.7919,0.4413,-2.9016,0.7074,0.0,0.0,1.0,-0.0334,0.0085,-0.0294,0.0337,0.0078,-0.0313
148.179,-0.01,0.8736,2.9409,0.3332,-2.8877,0.6905,0.0,0.0,1.0,-0.0334,0.0085,-0.0293,0.0337,0.0078,-0.0312
152.1013,-0.0075,0.8651,2.9033,0.3231,-2.8452,0.7565,0.0,0.0,1.0,-0.0334,0.0085,-0.0292,0.0337,0.0078,-0.0313
156.0722,0.0009,0.8597,2.9273,0.3624,-2.8676,0.66,0.0,0.0,1.0,-0.0334,0.0085,-0.0292,0.0337,0.0078,-0.0313
160.0158,-0.0187,0.8479,2.6751,0.3574,-2.9719,0.5313,0.0,0.0,1.0,-0.0333,0.0085,-0.029,0.0337,0.0079,-0.031
164.0015,-0.0449,0.8356,2.4348,0.3407,-2.9673,0.6144,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0078,-0.0311
168.2007,-0.0574,0.8222,2.6121,0.288,-2.8932,0.5941,0.0,0.0,1.0,-0.0333,0.0085,-0.0288,0.0337,0.0079,-0.0313
172.1079,-0.084,0.8171,2.5458,0.2059,-2.9535,0.6157,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0079,-0.0311
176.1868,-0.106,0.8156,2.5664,0.2891,-2.9515,0.5047,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0079,-0.031
180.1624,-0.117,0.7965,2.6059,0.1948,-3.0223,0.6125,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0078,-0.031
184.0026,-0.1161,0.7669,2.6382,0.0436,-2.8632,0.4597,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0079,-0.0311
188.0296,-0.1208,0.7508,2.5402,0.2295,-2.7455,0.5526,0.0,0.0,1.0,-0.0333,0.0085,-0.029,0.0337,0.0079,-0.0313
192.0833,-0.1223,0.7488,2.5968,0.1498,-2.6521,0.8101,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0078,-0.0313
196.1173,-0.1372,0.7235,2.52,0.1207,-2.8221,0.4148,0.0,0.0,1.0,-0.0333,0.0085,-0.0288,0.0337,0.0079,-0.0311
200.0494,-0.1509,0.7077,2.4735,0.1889,-2.7837,0.4776,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0079,-0.0313
204.1358,-0.1425,0.6949,2.5571,0.1029,-2.7031,0.5122,0.0,0.0,1.0,-0.0333,0.0085,-0.0288,0.0337,0.0079,-0.0312
208.0712,-0.1236,0.6874,2.5953,0.1299,-2.7022,0.6355,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0078,-0.0313
212.0535,-0.1149,0.6802,2.6027,0.082,-2.7135,0.6273,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0078,-0.0313
216.2495,-0.1066,0.671,2.5701,0.0207,-2.7772,0.5967,0.0,0.0,1.0,-0.0333,0.0085,-0.0289,0.0337,0.0078,-0.0312
220.0129,-0.093,0.6533,2.6979,-0.0021,-2.7801,0.4257,0.0,0.0,1.0,-0.0333,0.0086,-0.0289,0.0337,0.0079,-0.0313
