n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-1.9575,0.2522,0.6627,0.1559,-4.4271,0.086,0.0,0.0,1.0,-0.0344,0.0037,-0.0294,0.0317,0.0031,-0.0279
4.0375,-1.9657,0.2517,0.6542,0.2175,-4.4126,0.0263,0.0,0.0,1.0,-0.0344,0.0037,-0.0294,0.0317,0.0031,-0.0278
8.0131,-1.9839,0.2563,0.4354,0.1232,-4.4738,0.0999,0.0,0.0,1.0,-0.0344,0.0037,-0.0294,0.0318,0.0031,-0.0279
11.9803,-1.9942,0.2515,0.5181,0.2205,-4.4948,0.1316,0.0,0.0,1.0,-0.0344,0.0036,-0.0295,0.0318,0.0031,-0.0279
16.0259,-2.0069,0.2575,0.4712,0.3085,-4.4552,0.0274,0.0,0.0,1.0,-0.0344,0.0036,-0.0295,0.0317,0.0031,-0.0278
20.1098,-2.012,0.2646,0.4124,0.3156,-4.2897,0.0514,0.0,0.0,1.0,-0.0344,0.0036,-0.0294,0.0317,0.0031,-0.0278
24.024,-2.0328,0.2639,0.3838,0.1991,-4.4629,0.0818,0.0,0.0,1.0,-0.0344,0.0037,-0.0294,0.0317,0.0031,-0.0278
28.0393,-2.0499,0.2629,0.2847,0.0953,-4.448,0.0785,0.0,0.0,1.0,-0.0344,0.0037,-0.0295,0.0317,0.0031,-0.0279
32.0077,-2.0691,0.2745,0.3752,0.2432,-4.4883,0.287,0.0,0.0,1.0,-0.0344,0.0037,-0.0295,0.0317,0.003,-0.0279
36.0032,-2.0809,0.2823,0.357,0.3526,-4.4962,0.0281,0.0,0.0,1.0,-0.0344,0.0036,-0.0295,0.0318,0.0031,-0.0279
40.0475,-2.0998,0.2856,0.3356,0.1673,-4.5124,0.0832,0.0,0.0,1.0,-0.0344,0.0037,-0.0295,0.0318,0.0031,-0.0279
44.2135,-2.1236,0.2859,0.2924,0.1791,-4.5786,0.0815,0.0,0.0,1.0,-0.0344,0.0037,-0.0294,0.0318,0.0031,-0.0279
47.9966,-2.1389,0.2873,0.3518,0.2029,-4.4818,0.0823,0.0,0.0,1.0,-0.0344,0.0037,-0.0295,0.0317,0.0031,-0.0279
52.053,-2.1511,0.2859,0.2784,0.2367,-4.5595,-0.0198,0.0,0.0,1.0,-0.0344,0.0037,-0.0295,0.0318,0.0031,-0.0279
