n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.804,3.8581,2.3478,3.7183,-4.015,3.7689,0.0,0.0,1.0,-0.0336,0.0017,-0.0275,0.0332,0.0008,-0.0275
4.0954,-0.8015,3.8563,2.5107,3.6064,-3.9963,3.7794,0.0,0.0,1.0,-0.0336,0.0017,-0.0275,0.0332,0.0008,-0.0276
8.0017,-0.8086,3.858,2.4564,3.7354,-4.0482,3.7723,0.0,0.0,1.0,-0.0336,0.0017,-0.0274,0.0332,0.0008,-0.0275
11.9998,-0.8062,3.8695,2.5377,3.8378,-4.0135,3.8913,0.0,0.0,1.0,-0.0336,0.0017,-0.0274,0.0332,0.0008,-0.0276
16.0915,-0.8087,3.8663,2.3759,3.6679,-3.9907,3.7915,0.0,0.0,1.0,-0.0336,0.0017,-0.0275,0.0332,0.0008,-0.0275
19.9517,-0.8159,3.8667,2.3408,3.6487,-4.0196,3.827,0.0,0.0,1.0,-0.0336,0.0017,-0.0275,0.0332,0.0008,-0.0275
24.0921,-0.8147,3.8667,2.397,3.6295,-3.9817,3.8493,0.0,0.0,1.0,-0.0336,0.0017,-0.0274,0.0332,0.0008,-0.0275
27.9839,-0.8182,3.8627,2.4853,3.5948,-4.0319,3.7968,0.0,0.0,1.0,-0.0336,0.0017,-0.0274,0.0332,0.0008,-0.0275
31.9898,-0.8201,3.8568,2.3857,3.6018,-3.9906,3.8212,0.0,0.0,1.0,-0.0336,0.0017,-0.0275,0.0332,0.0008,-0.0275
36.0074,-0.8161,3.8546,2.4613,3.5971,-3.9689,3.8499,0.0,0.0,1.0,-0.0336,0.0017,-0.0275,0.0332,0.0008,-0.0276
39.9996,-0.8104,3.8532,2.4536,3.5902,-3.991,3.8758,0.0,0.0,1.0,-0.0336,0.0017,-0.0275,0.0332,0.0007,-0.0275
43.9714,-0.8034,3.8487,2.4413,3.5919,-3.9473,3.8067,0.0,0.0,1.0,-0.0336,0.0017,-0.0275,0.0332,0.0008,-0.0275
47.9892,-0.8046,3.8508,2.4414,3.6244,-3.9688,3.8299,0.0,0.0,1.0,-0.0336,0.0017,-0.0274,0.0332,0.0008,-0.0274
51.9621,-0.8027,3.8471,2.4259,3.6006,-3.9755,3.8321,0.0,0.0,1.0,-0.0336,0.0017,-0.0274,0.0332,0.0008,-0.0275
55.961,-0.8082,3.834,2.3882,3.5671,-3.9966,3.842,0.0,0.0,1.0,-0.0336,0.0017,-0.0274,0.0332,0.0007,-0.0275
59.9853,-0.8047,3.8295,2.4538,3.5617,-3.9902,3.8039,0.0,0.0,1.0,-0.0336,0.0017,-0.0275,0.0332,0.0008,-0.0274
