n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,19.3709,-19.1501,20.3445,-17.5626,NaN,NaN,0.0,0.0,1.0,-0.0347,0.0002,-0.0268,NaN,NaN,NaN
3.7747,13.673,-16.115,1.7064,-3.6039,22.0583,-24.9949,0.0,0.0,1.0,-0.0347,0.0002,-0.0268,0.0356,-0.0015,-0.0252
7.8247,1.1305,-5.9707,1.6964,-5.0371,NaN,NaN,0.0,0.0,1.0,-0.0347,0.0002,-0.0268,NaN,NaN,NaN
11.8944,-0.2967,-5.6052,1.6722,-4.1539,-2.803,-5.3872,0.0,0.0,1.0,-0.0347,0.0002,-0.0268,0.0356,-0.0015,-0.0252
15.8318,-0.2799,-5.5799,2.1517,-4.6067,-2.8668,-6.2223,0.0,0.0,1.0,-0.0346,0.0004,-0.0266,0.0357,-0.0014,-0.0248
19.839,-0.3411,-5.5232,2.1921,-4.9024,-2.7583,-6.1891,0.0,0.0,1.0,-0.0346,0.0005,-0.0264,0.0357,-0.0014,-0.0247
24.0303,-0.0597,-6.1024,2.5177,-4.2453,-1.0955,-9.284,0.0,0.0,1.0,-0.0346,0.0005,-0.0265,0.0356,-0.0012,-0.0247
27.7864,-0.2266,-5.7427,2.5602,-3.6902,-2.642,-7.618,0.0,0.0,1.0,-0.0347,0.0004,-0.0266,0.0356,-0.0012,-0.0245
31.8615,-0.1875,-5.7043,2.4515,-3.9965,-2.6565,-7.0377,0.0,0.0,1.0,-0.0347,0.0004,-0.0266,0.0356,-0.0013,-0.0244
35.8165,-0.1604,-5.6393,2.3667,-4.4158,-2.6472,-6.2608,0.0,0.0,1.0,-0.0347,0.0004,-0.0265,0.0356,-0.0014,-0.0245
39.7758,-0.1332,-5.5443,2.5169,-4.3886,-2.7769,-5.3764,0.0,0.0,1.0,-0.0347,0.0004,-0.0265,0.0357,-0.0016,-0.0251
43.8502,-0.2025,-5.3106,2.4111,-4.4288,-3.1786,-4.6346,0.0,0.0,1.0,-0.0347,0.0004,-0.0263,0.0357,-0.0017,-0.0255
47.9579,-0.264,-5.129,2.1791,-4.8043,-3.3666,-3.8386,0.0,0.0,1.0,-0.0346,0.0004,-0.0263,0.0358,-0.0018,-0.0256
51.8322,-0.2741,-4.9443,2.4021,-4.3513,-3.4672,-3.6882,0.0,0.0,1.0,-0.0346,0.0004,-0.0265,0.0358,-0.0018,-0.0257
55.8754,-0.2831,-4.8201,2.4342,-4.3319,-3.4587,-3.6411,0.0,0.0,1.0,-0.0347,0.0004,-0.0267,0.0357,-0.0019,-0.0257
59.7882,-0.2589,-4.7851,2.4521,-4.2626,-3.0452,-4.2807,0.0,0.0,1.0,-0.0347,0.0004,-0.0267,0.0357,-0.0018,-0.0254
63.8636,-0.248,-4.7792,2.3578,-4.3124,-2.8607,-4.8915,0.0,0.0,1.0,-0.0346,0.0003,-0.0266,0.0356,-0.0017,-0.025
67.8045,-0.2788,-4.7855,2.287,-4.373,-2.7368,-5.3336,0.0,0.0,1.0,-0.0346,0.0003,-0.0264,0.0356,-0.0017,-0.0247
71.7851,-0.2624,-4.8096,2.3931,-4.2884,-2.4373,-5.8861,0.0,0.0,1.0,-0.0346,0.0003,-0.0263,0.0356,-0.0017,-0.0246
75.8002,-0.2917,-4.7465,2.3144,-4.6209,-2.9153,-5.3113,0.0,0.0,1.0,-0.0346,0.0003,-0.0263,0.0357,-0.0017,-0.0252
79.9554,-0.3191,-4.7112,2.2997,-4.6985,-3.1169,-5.0628,0.0,0.0,1.0,-0.0346,0.0003,-0.0263,0.0357,-0.0018,-0.0254
83.7938,-0.3502,-4.6997,2.3706,-4.5795,-3.2837,-4.8867,0.0,0.0,1.0,-0.0346,0.0003,-0.0264,0.0357,-0.0018,-0.0256
87.7868,-0.3447,-4.7085,2.5874,-4.4595,-3.2629,-4.7901,0.0,0.0,1.0,-0.0347,0.0003,-0.0265,0.0357,-0.0018,-0.0256
91.7817,-0.3202,-4.7096,2.7301,-4.2394,-3.311,-4.6086,0.0,0.0,1.0,-0.0347,0.0003,-0.0266,0.0357,-0.0019,-0.0256
95.7552,-0.2979,-4.7356,2.7376,-4.2853,-3.2847,-4.5515,0.0,0.0,1.0,-0.0347,0.0003,-0.0266,0.0357,-0.0019,-0.0256
99.8157,-0.2749,-4.7627,2.747,-4.0711,-3.2369,-4.7334,0.0,0.0,1.0,-0.0347,0.0003,-0.0265,0.0357,-0.0019,-0.0256
103.9678,-0.2779,-4.7961,2.6113,-4.527,-3.23,-4.8455,0.0,0.0,1.0,-0.0347,0.0003,-0.0264,0.0357,-0.0019,-0.0256
107.7956,-0.2722,-4.7934,2.6924,-4.3533,-3.1389,-4.8691,0.0,0.0,1.0,-0.0347,0.0003,-0.0264,0.0357,-0.0019,-0.0255
111.8861,-0.2815,-4.7704,2.5939,-4.4486,-3.2223,-4.7606,0.0,0.0,1.0,-0.0347,0.0003,-0.0263,0.0357,-0.0019,-0.0256
115.8618,-0.3091,-4.7381,2.4272,-4.5146,-3.2145,-4.7776,0.0,0.0,1.0,-0.0346,0.0002,-0.0262,0.0357,-0.0019,-0.0256
119.9011,-0.3197,-4.7049,2.5097,-4.3499,-3.3527,-4.7703,0.0,0.0,1.0,-0.0346,0.0002,-0.0261,0.0357,-0.0019,-0.0256
