n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-1.0045,7.2808,1.6423,6.5432,-3.4213,7.209,0.0,0.0,1.0,-0.0329,0.0081,-0.0239,0.0321,0.0055,-0.0243
4.1058,-0.9926,7.2706,1.6668,6.6373,-3.4696,7.1723,0.0,0.0,1.0,-0.0329,0.008,-0.0238,0.0321,0.0055,-0.0243
8.1669,-0.9783,7.2705,1.681,6.5157,-3.4071,7.2358,0.0,0.0,1.0,-0.0329,0.0081,-0.0238,0.0321,0.0055,-0.0243
12.2117,-0.9584,7.2748,1.792,6.6487,-3.3986,7.2349,0.0,0.0,1.0,-0.0329,0.008,-0.0239,0.0321,0.0055,-0.0243
16.1211,-0.9518,7.2843,1.7131,6.6955,-3.429,7.1938,0.0,0.0,1.0,-0.0329,0.008,-0.0238,0.0321,0.0055,-0.0243
20.1662,-0.9222,7.2843,1.9864,6.7399,-3.4575,7.0742,0.0,0.0,1.0,-0.0329,0.008,-0.0239,0.0321,0.0055,-0.0243
24.0473,-0.9015,7.2846,2.1257,6.7089,-3.5681,7.1824,0.0,0.0,1.0,-0.0329,0.008,-0.0241,0.0321,0.0055,-0.0244
28.0464,-0.8729,7.2828,2.0882,6.7362,-3.4449,7.0243,0.0,0.0,1.0,-0.0329,0.008,-0.0241,0.0321,0.0055,-0.0243
31.9891,-0.8798,7.2869,2.067,6.828,-3.9677,7.1083,0.0,0.0,1.0,-0.0329,0.008,-0.0242,0.0322,0.0055,-0.0246
35.8855,-0.8254,7.2979,2.3915,6.8879,-3.44,7.1433,0.0,0.0,1.0,-0.033,0.008,-0.0243,0.0321,0.0055,-0.0244
40.0602,-0.823,7.2995,2.1718,6.826,-3.8636,7.1596,0.0,0.0,1.0,-0.033,0.008,-0.0242,0.0322,0.0055,-0.0247
44.017,-0.7863,7.3078,2.3177,6.8368,-3.4463,7.1009,0.0,0.0,1.0,-0.033,0.008,-0.0241,0.0321,0.0055,-0.0244
48.1081,-0.7647,7.3028,2.1666,6.6472,-3.4315,7.0735,0.0,0.0,1.0,-0.033,0.008,-0.024,0.0321,0.0055,-0.0244
52.1131,-0.7574,7.3027,2.2729,6.7746,-3.7536,6.9995,0.0,0.0,1.0,-0.033,0.008,-0.0241,0.0322,0.0055,-0.0246
56.0537,-0.7567,7.2999,2.1941,6.7838,-3.7429,7.0397,0.0,0.0,1.0,-0.033,0.008,-0.0241,0.0322,0.0055,-0.0246
59.9558,-0.7303,7.2942,2.2383,6.7557,-3.4169,7.0161,0.0,0.0,1.0,-0.033,0.008,-0.0241,0.0321,0.0055,-0.0244
64.0483,-0.736,7.2921,2.2625,6.75,-3.7672,7.0349,0.0,0.0,1.0,-0.033,0.008,-0.0241,0.0322,0.0055,-0.0246
68.0648,-0.728,7.2933,2.0894,6.8541,-3.4294,7.0595,0.0,0.0,1.0,-0.0329,0.008,-0.0241,0.0321,0.0055,-0.0244
72.0938,-0.7412,7.2974,2.2089,6.8551,-3.7803,7.015,0.0,0.0,1.0,-0.0329,0.008,-0.0239,0.0322,0.0055,-0.0246
76.1105,-0.7266,7.2883,2.2901,6.726,-3.7864,7.0176,0.0,0.0,1.0,-0.033,0.008,-0.024,0.0322,0.0055,-0.0246
80.0401,-0.7528,7.279,2.2043,6.7322,-3.8411,7.0763,0.0,0.0,1.0,-0.0329,0.008,-0.0239,0.0322,0.0055,-0.0247
83.8632,-0.7536,7.2753,2.2978,6.7873,-3.9251,7.0913,0.0,0.0,1.0,-0.033,0.008,-0.024,0.0322,0.0055,-0.0246
87.9891,-0.7845,7.2704,2.2023,6.6505,-3.9964,7.1571,0.0,0.0,1.0,-0.033,0.008,-0.024,0.0322,0.0055,-0.0248
92.0705,-0.809,7.2744,2.0946,6.6973,-3.9162,7.1214,0.0,0.0,1.0,-0.0329,0.008,-0.024,0.0322,0.0055,-0.0245
96.0205,-0.7953,7.2586,2.4094,6.426,-3.6636,7.0464,0.0,0.0,1.0,-0.033,0.008,-0.0239,0.0321,0.0055,-0.0244
100.0568,-0.7883,7.2505,2.0317,6.6824,-3.4527,6.9715,0.0,0.0,1.0,-0.0329,0.008,-0.024,0.0321,0.0055,-0.0244
104.1489,-0.7956,7.244,2.2487,6.5663,-3.6225,7.0872,0.0,0.0,1.0,-0.033,0.008,-0.0239,0.0321,0.0055,-0.0244
107.944,-0.784,7.2424,2.3111,6.6212,-3.5983,7.1354,0.0,0.0,1.0,-0.033,0.008,-0.0239,0.0322,0.0055,-0.0246
112.0763,-0.785,7.2312,2.2544,6.5866,-3.6502,7.0758,0.0,0.0,1.0,-0.033,0.008,-0.024,0.0321,0.0055,-0.0245
115.973,-0.7885,7.2158,2.3161,6.5581,-3.9193,6.9759,0.0,0.0,1.0,-0.033,0.008,-0.0239,0.0322,0.0055,-0.0246
120.1252,-0.8066,7.2019,1.9199,6.4251,-3.7832,7.0414,0.0,0.0,1.0,-0.0329,0.0081,-0.0239,0.0322,0.0055,-0.0246
124.0267,-0.8024,7.1822,1.9472,6.3625,-3.5212,7.0325,0.0,0.0,1.0,-0.0329,0.0081,-0.0239,0.0321,0.0055,-0.0244
128.072,-0.7943,7.1558,2.0252,6.3315,-3.4824,6.9728,0.0,0.0,1.0,-0.0329,0.0081,-0.024,0.0321,0.0055,-0.0245
