n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.2034,-4.3942,3.251,-3.398,-2.9467,-5.2485,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0283
3.9422,0.2355,-4.3763,3.2319,-3.4055,-2.8973,-5.1866,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0283
7.8996,0.2553,-4.3327,3.1788,-3.2374,-2.7542,-4.9721,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0284
11.9891,0.2522,-4.3036,3.4138,-3.4496,-2.7539,-4.9467,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0284
15.9666,0.244,-4.3097,3.4878,-3.5527,-2.8365,-5.2503,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0283
20.0191,0.2451,-4.3425,3.1115,-3.7011,-2.8056,-5.2527,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0283
23.9615,0.2497,-4.3278,3.1026,-3.0928,-2.7545,-5.1049,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0284
27.9691,0.2503,-4.3323,3.5113,-3.1677,-2.7423,-5.2687,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0283
31.9457,0.2616,-4.3592,3.4881,-3.5685,-2.709,-5.3139,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0283
35.9713,0.2491,-4.3567,2.9829,-3.1472,-2.6124,-5.2243,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0283
39.9474,0.286,-4.3771,3.4393,-3.4857,-2.6366,-5.2592,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0283
43.968,0.2985,-4.373,3.301,-3.5329,-2.68,-5.0113,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0283
47.9182,0.3034,-4.3487,3.1561,-3.1083,-2.6544,-5.0048,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0284
51.9343,0.3179,-4.3678,3.3235,-3.497,-2.6107,-5.1447,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0285
55.9836,0.3127,-4.3799,3.2175,-3.5877,-2.661,-5.0888,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0285
59.9661,0.3106,-4.3519,3.2432,-3.1573,-2.6596,-5.0648,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0019,-0.0285
64.0534,0.3246,-4.3353,3.324,-3.5095,-2.6904,-4.995,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0018,-0.0285
67.986,0.325,-4.3268,3.171,-3.1066,-2.7357,-5.0112,0.0,0.0,1.0,-0.0345,-0.0025,-0.0276,0.0354,0.0018,-0.0285
