n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.5163,-4.7686,2.3163,-5.3082,-2.9203,-4.3416,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0279
4.0016,-0.4956,-4.7671,2.2983,-5.2592,-2.9402,-4.3637,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
8.0419,-0.4802,-4.7786,2.3504,-5.355,-2.9823,-4.3175,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
12.046,-0.4809,-4.7783,2.0184,-5.2663,-2.9984,-4.1894,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
16.0307,-0.4798,-4.7897,2.054,-5.3113,-2.9745,-4.3435,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
20.0507,-0.4662,-4.8117,2.2058,-5.6314,-2.9427,-4.356,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
24.0866,-0.4506,-4.8276,2.2976,-5.575,-2.9872,-4.331,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
28.0846,-0.4526,-4.8238,2.3157,-5.4237,-3.0231,-4.2901,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0277
32.0493,-0.4452,-4.8279,2.2043,-5.5865,-3.0096,-4.1822,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
36.1478,-0.4431,-4.8301,2.0667,-5.4248,-3.0019,-4.2149,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0035,-0.0278
40.1574,-0.4432,-4.8267,2.0749,-5.3455,-2.9757,-4.1626,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0035,-0.0278
44.0845,-0.4618,-4.8273,1.9942,-5.466,-2.9964,-4.198,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
48.0467,-0.4612,-4.8307,2.2887,-5.4453,-2.9772,-4.261,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
52.0506,-0.482,-4.8507,1.926,-5.829,-2.9873,-4.2405,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
56.0761,-0.4744,-4.8526,2.1702,-5.3776,-2.9869,-4.1912,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0035,-0.0278
60.0488,-0.4755,-4.8535,2.1549,-5.4193,-3.07,-4.2761,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
64.0698,-0.4883,-4.8463,1.9493,-5.6343,-2.9429,-4.1495,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
68.1396,-0.4687,-4.8324,2.5443,-5.4374,-2.9466,-4.1533,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
72.0515,-0.4787,-4.8361,2.1698,-5.595,-3.0464,-4.1837,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0279
76.235,-0.4855,-4.8502,2.106,-5.7867,-3.0563,-4.2438,0.0,0.0,1.0,-0.0369,0.0022,-0.0272,0.0345,0.0036,-0.0278
80.0964,-0.4952,-4.8629,1.9113,-5.7356,-2.9983,-4.1746,0.0,0.0,1.0,-0.0369,0.0022,-0.0272,0.0345,0.0036,-0.0278
84.1768,-0.4919,-4.8908,2.1585,-5.8918,-3.03,-4.2181,0.0,0.0,1.0,-0.0369,0.0022,-0.0272,0.0345,0.0036,-0.0277
88.0068,-0.4845,-4.9144,2.1763,-5.9707,-3.0045,-4.1851,0.0,0.0,1.0,-0.0369,0.0022,-0.0271,0.0345,0.0036,-0.0278
92.1342,-0.4734,-4.9159,2.3958,-5.5282,-2.9375,-4.2541,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
96.0338,-0.4608,-4.9072,2.2133,-5.6181,-2.9438,-4.2143,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
100.0857,-0.4506,-4.9163,2.384,-5.644,-3.0284,-4.157,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0035,-0.0278
104.0572,-0.4477,-4.9376,2.2125,-5.9066,-3.0245,-4.2424,0.0,0.0,1.0,-0.0369,0.0022,-0.027,0.0345,0.0036,-0.0277
108.2062,-0.4447,-4.942,2.219,-5.6959,-3.1084,-4.2054,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0277
112.0536,-0.4655,-4.9595,2.1216,-5.7854,-3.031,-4.2244,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
116.0094,-0.4665,-4.9702,2.0849,-5.7998,-2.9717,-4.2304,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0278
120.1232,-0.4527,-4.9717,2.2386,-5.7951,-2.8992,-4.253,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
124.2587,-0.4445,-4.969,2.2424,-5.6625,-3.0909,-4.2085,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
128.0594,-0.4357,-4.9617,2.2611,-5.6434,-2.9327,-4.2872,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
132.049,-0.4353,-4.948,2.2259,-5.6293,-3.0233,-4.2008,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
136.0543,-0.4501,-4.9509,2.202,-5.6664,-3.088,-4.204,0.0,0.0,1.0,-0.0369,0.0021,-0.027,0.0345,0.0036,-0.0278
140.5802,-0.4428,-4.9564,2.3091,-5.6921,-2.9142,-4.277,0.0,0.0,1.0,-0.0369,0.0021,-0.027,0.0345,0.0036,-0.0278
144.0876,-0.4512,-4.9668,2.0674,-5.7345,-2.9095,-4.3127,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0277
148.0578,-0.4594,-4.9648,2.0265,-5.762,-2.9997,-4.3052,0.0,0.0,1.0,-0.0369,0.0021,-0.0272,0.0345,0.0036,-0.0277
152.0783,-0.4664,-4.9792,2.0876,-5.8803,-3.1009,-4.3228,0.0,0.0,1.0,-0.0369,0.0022,-0.0272,0.0345,0.0036,-0.0277
156.1001,-0.4564,-4.9782,2.2939,-5.631,-2.991,-4.3526,0.0,0.0,1.0,-0.0369,0.0022,-0.0272,0.0345,0.0036,-0.0278
160.011,-0.4543,-4.9754,2.2432,-5.676,-3.059,-4.284,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
164.1095,-0.46,-4.9753,2.171,-5.7761,-2.9753,-4.2487,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
168.0554,-0.4641,-4.9914,2.1313,-5.884,-3.0489,-4.329,0.0,0.0,1.0,-0.0369,0.0022,-0.0271,0.0345,0.0036,-0.0278
172.5525,-0.4764,-4.9981,2.1118,-5.753,-3.0615,-4.3226,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
176.0849,-0.4879,-5.0093,2.1307,-5.7648,-3.1643,-4.3293,0.0,0.0,1.0,-0.0369,0.0021,-0.0271,0.0345,0.0036,-0.0278
180.0269,-0.4948,-5.0212,2.0964,-5.8161,-3.1121,-4.3304,0.0,0.0,1.0,-0.0369,0.0022,-0.0271,0.0345,0.0036,-0.0277
184.0268,-0.5075,-5.0294,2.1791,-5.8159,-3.0997,-4.3403,0.0,0.0,1.0,-0.0369,0.0022,-0.0271,0.0345,0.0036,-0.0278
188.146,-0.5097,-5.0347,2.1889,-5.7618,-3.0881,-4.4004,0.0,0.0,1.0,-0.0369,0.0022,-0.0272,0.0345,0.0036,-0.0277
192.1539,-0.5222,-5.0391,1.9113,-5.8176,-3.1073,-4.3401,0.0,0.0,1.0,-0.0369,0.0022,-0.0272,0.0345,0.0036,-0.0278
196.1515,-0.5398,-5.0382,1.8566,-5.8235,-3.1878,-4.3368,0.0,0.0,1.0,-0.0368,0.0022,-0.0272,0.0345,0.0036,-0.0278
