n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-1.5009,-9.2662,-0.6581,-11.5795,-2.4781,-6.973,0.0,0.0,1.0,-0.0346,0.0038,-0.0251,0.0344,0.0079,-0.0274
3.9765,-1.5093,-9.297,-0.7566,-11.5824,-2.3726,-7.2695,0.0,0.0,1.0,-0.0346,0.0038,-0.0251,0.0344,0.0079,-0.0274
7.951,-1.4069,-9.1887,0.7004,-9.9046,-2.2582,-7.1491,0.0,0.0,1.0,-0.0348,0.0035,-0.0257,0.0344,0.0079,-0.0275
11.9644,-0.9699,-8.9216,1.8846,-8.3398,-2.4381,-7.3033,0.0,0.0,1.0,-0.0351,0.0033,-0.0264,0.0344,0.0079,-0.0274
16.0161,-0.5992,-8.6498,2.2267,-8.0082,-2.3698,-7.348,0.0,0.0,1.0,-0.0352,0.0033,-0.0266,0.0344,0.0079,-0.0274
20.0706,-0.3688,-8.3636,2.4271,-7.7948,-2.2769,-7.2621,0.0,0.0,1.0,-0.0352,0.0032,-0.0268,0.0343,0.0079,-0.0275
23.9712,-0.1844,-8.1264,2.6689,-7.6231,-2.2016,-7.0909,0.0,0.0,1.0,-0.0353,0.0032,-0.0269,0.0343,0.0079,-0.0276
28.0737,-0.0236,-7.9747,2.9822,-7.7562,-2.2487,-6.9704,0.0,0.0,1.0,-0.0353,0.0032,-0.027,0.0343,0.0078,-0.0275
32.0045,0.0739,-7.7674,3.05,-7.4393,-2.2014,-7.0643,0.0,0.0,1.0,-0.0353,0.0032,-0.0271,0.0343,0.0078,-0.0276
36.0111,0.1119,-7.6477,2.938,-7.4566,-2.2036,-7.1178,0.0,0.0,1.0,-0.0353,0.0032,-0.0271,0.0343,0.0078,-0.0276
40.0344,0.1563,-7.5528,3.0236,-7.4539,-2.2277,-7.1366,0.0,0.0,1.0,-0.0353,0.0032,-0.0271,0.0343,0.0078,-0.0277
44.0176,0.1931,-7.4163,2.957,-7.1156,-2.1331,-6.719,0.0,0.0,1.0,-0.0353,0.0031,-0.0271,0.0343,0.0078,-0.0276
48.006,0.2434,-7.3347,3.1702,-7.2876,-2.2536,-6.9759,0.0,0.0,1.0,-0.0354,0.0031,-0.0271,0.0343,0.0078,-0.0276
52.0552,0.2817,-7.2603,3.1057,-7.3707,-2.1949,-7.1258,0.0,0.0,1.0,-0.0354,0.0031,-0.027,0.0343,0.0078,-0.0276
55.9967,0.3216,-7.2121,3.0616,-7.4321,-2.3545,-7.0288,0.0,0.0,1.0,-0.0353,0.0031,-0.027,0.0344,0.0078,-0.0276
