n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
3.9109,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
7.9655,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
11.94,11.7368,59.4145,12.1984,58.9295,NaN,NaN,0.0,0.0,1.0,-0.0314,0.0015,-0.0282,NaN,NaN,NaN
15.9201,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
19.9759,5.5171,81.1444,5.6986,80.9791,NaN,NaN,0.0,0.0,1.0,-0.0314,0.0015,-0.0282,NaN,NaN,NaN
23.9268,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
28.0093,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
31.8914,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
35.949,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
40.0081,7.7812,72.8493,8.2382,72.6285,NaN,NaN,0.0,0.0,1.0,-0.0314,0.0015,-0.0282,NaN,NaN,NaN
43.9779,6.3345,77.8819,6.6156,77.6582,NaN,NaN,0.0,0.0,1.0,-0.0314,0.0015,-0.0282,NaN,NaN,NaN
48.0338,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
51.9897,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
56.0007,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
59.911,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
63.9055,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
68.0058,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
71.9141,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
75.8743,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
79.9055,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
83.9115,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
87.9019,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
91.933,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
95.9202,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
100.0256,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
103.9667,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
107.943,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
111.9379,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
115.9589,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
119.9042,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
123.9276,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
127.9403,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
131.9425,-1.2093,-57.6124,-0.5629,-57.1436,NaN,NaN,0.0,0.0,1.0,-0.0314,0.0015,-0.0282,NaN,NaN,NaN
135.9676,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
139.8906,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
143.9283,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN
147.9322,-18.1975,12.3231,NaN,NaN,-19.0445,12.0192,0.0,0.0,1.0,NaN,NaN,NaN,0.0353,0.0019,-0.03
151.8413,-16.3508,11.46,NaN,NaN,-16.9363,10.465,0.0,0.0,1.0,NaN,NaN,NaN,0.0352,0.0019,-0.0292
156.0238,-14.2591,10.0986,NaN,NaN,-14.8615,8.4931,0.0,0.0,1.0,NaN,NaN,NaN,0.0351,0.002,-0.03
159.9178,-12.6184,7.895,NaN,NaN,-13.1445,6.3424,0.0,0.0,1.0,NaN,NaN,NaN,0.0351,0.0021,-0.0303
163.9546,-11.2181,6.1988,NaN,NaN,-11.6953,5.1363,0.0,0.0,1.0,NaN,NaN,NaN,0.0351,0.0021,-0.0302
167.9564,-6.2015,3.9992,-0.9792,2.95,-10.57,4.4966,0.0,0.0,1.0,-0.0313,0.0015,-0.0279,0.0351,0.0021,-0.0305
