n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.0522,-3.5468,1.5587,-3.2488,-1.4022,-3.799,0.0,0.0,1.0,-0.0291,0.002,-0.0251,0.0299,0.0009,-0.0252
4.3832,0.0487,-3.5651,1.4321,-3.0913,-1.3383,-3.8844,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0252
7.9914,0.0518,-3.5696,1.5485,-3.2357,-1.3816,-3.8157,0.0,0.0,1.0,-0.0291,0.0019,-0.0251,0.0299,0.0009,-0.0252
11.9788,0.0657,-3.587,1.835,-3.3285,-1.5117,-3.9421,0.0,0.0,1.0,-0.0292,0.002,-0.0251,0.0299,0.0009,-0.0253
16.0263,0.0468,-3.6348,1.4372,-3.8086,-1.5813,-3.9236,0.0,0.0,1.0,-0.0291,0.002,-0.0251,0.0299,0.0009,-0.0253
20.0066,0.059,-3.6368,1.6805,-3.5712,-1.5347,-3.8752,0.0,0.0,1.0,-0.0292,0.002,-0.0251,0.0299,0.0009,-0.0253
24.0762,0.0694,-3.6215,1.7579,-3.4022,-1.5467,-3.7713,0.0,0.0,1.0,-0.0292,0.002,-0.0251,0.0299,0.0009,-0.0252
28.0,0.0664,-3.6172,1.5436,-3.2211,-1.4902,-4.028,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.001,-0.0252
32.0841,0.0799,-3.6386,1.7347,-3.4434,-1.3758,-4.0222,0.0,0.0,1.0,-0.0292,0.002,-0.0251,0.0299,0.001,-0.0252
36.6548,0.0787,-3.6273,1.4965,-3.1661,-1.5258,-3.8439,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.0009,-0.0252
40.0423,0.0786,-3.6424,1.5215,-3.6736,-1.4371,-3.8101,0.0,0.0,1.0,-0.0291,0.002,-0.0251,0.0299,0.0009,-0.0253
43.9874,0.0726,-3.6528,1.5,-3.2077,-1.4662,-4.1146,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.001,-0.0252
48.4517,0.0801,-3.6662,1.6636,-3.4089,-1.4249,-3.897,0.0,0.0,1.0,-0.0292,0.002,-0.0251,0.0299,0.0009,-0.0252
52.0831,0.0852,-3.6782,1.7914,-3.5255,-1.5398,-3.8264,0.0,0.0,1.0,-0.0292,0.002,-0.0251,0.0299,0.0009,-0.0252
55.9965,0.0653,-3.6624,1.4606,-3.3166,-1.5551,-3.67,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.0009,-0.0252
60.0286,0.0553,-3.6396,1.0955,-3.2715,-1.3311,-3.9083,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.0009,-0.0252
64.006,0.0504,-3.6179,1.4675,-3.2069,-1.4902,-3.7701,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0251
67.9999,0.0314,-3.5846,1.3876,-2.9099,-1.5656,-3.6316,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0252
72.0538,0.0234,-3.5782,1.4294,-3.3237,-1.5363,-3.774,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0252
75.9893,-0.0076,-3.5859,1.3462,-3.4889,-1.6618,-4.0627,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.0009,-0.0252
80.626,-0.0103,-3.5744,1.4787,-3.1774,-1.5739,-3.6686,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0252
84.0152,-0.0276,-3.5714,1.3014,-3.4389,-1.5536,-3.8997,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0253
87.982,-0.0337,-3.5722,1.4648,-3.2691,-1.5878,-4.0311,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0253
92.6038,-0.0551,-3.5732,1.3816,-3.2989,-1.6276,-3.981,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0253
96.0284,-0.064,-3.5569,1.4957,-3.0835,-1.5242,-3.8885,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0299,0.0009,-0.0252
100.0035,-0.0654,-3.5553,1.4987,-3.215,-1.6324,-3.7544,0.0,0.0,1.0,-0.0291,0.0019,-0.0251,0.0299,0.0009,-0.0252
104.1512,-0.0451,-3.5443,1.7825,-3.059,-1.6042,-3.8758,0.0,0.0,1.0,-0.0292,0.0019,-0.025,0.0299,0.0009,-0.0253
108.0012,-0.0468,-3.5524,1.5858,-3.3467,-1.6549,-3.8052,0.0,0.0,1.0,-0.0292,0.0019,-0.0251,0.0299,0.0009,-0.0253
112.0095,-0.037,-3.57,1.6795,-3.2293,-1.6674,-3.8006,0.0,0.0,1.0,-0.0292,0.0019,-0.0251,0.0299,0.0009,-0.0252
116.382,-0.0299,-3.5707,1.6689,-3.3074,-1.6422,-3.82,0.0,0.0,1.0,-0.0292,0.0019,-0.0251,0.0299,0.0009,-0.0252
119.9986,-0.0257,-3.5496,1.5012,-3.1027,-1.6717,-3.9366,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0252
123.9905,-0.0248,-3.5683,1.5194,-3.3432,-1.6012,-3.9364,0.0,0.0,1.0,-0.0291,0.0019,-0.0251,0.0299,0.0009,-0.0252
128.1324,-0.0217,-3.5636,1.5211,-3.2979,-1.6725,-3.9016,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0252
132.1198,-0.0105,-3.5479,1.5661,-3.315,-1.4579,-3.627,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0251
136.4424,-0.0102,-3.5224,1.5549,-2.9987,-1.7422,-3.7223,0.0,0.0,1.0,-0.0291,0.0019,-0.0251,0.0299,0.0009,-0.0252
140.0289,-0.0058,-3.525,1.4401,-3.1043,-1.3886,-3.9309,0.0,0.0,1.0,-0.0291,0.0019,-0.0251,0.0299,0.0009,-0.0252
144.043,-0.0039,-3.5412,1.5042,-3.511,-1.5688,-3.7968,0.0,0.0,1.0,-0.0291,0.0019,-0.0251,0.0299,0.0009,-0.0252
148.6067,-0.0022,-3.553,1.5556,-3.4265,-1.4064,-3.7815,0.0,0.0,1.0,-0.0291,0.0019,-0.0251,0.0299,0.0009,-0.0252
152.0242,-0.0162,-3.536,1.4094,-3.0928,-1.7281,-3.7133,0.0,0.0,1.0,-0.0291,0.0019,-0.0251,0.0299,0.0009,-0.0252
156.0351,-0.0358,-3.5617,1.2549,-3.6591,-1.6515,-3.8747,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.0009,-0.0252
160.3436,-0.0488,-3.5546,1.2709,-3.2863,-1.5384,-3.711,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.0009,-0.0252
164.0314,-0.056,-3.5556,1.4025,-3.175,-1.6964,-3.8979,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0253
168.0201,-0.0688,-3.5416,1.3407,-3.1493,-1.6775,-3.8068,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0253
172.301,-0.0742,-3.5346,1.4495,-3.1065,-1.6996,-3.9192,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0252
176.0316,-0.0925,-3.5318,1.3767,-3.127,-1.6853,-3.7837,0.0,0.0,1.0,-0.0291,0.0019,-0.0252,0.0299,0.0009,-0.0252
180.2711,-0.1132,-3.5389,1.2772,-3.1334,-1.8551,-3.8115,0.0,0.0,1.0,-0.0291,0.0019,-0.0251,0.03,0.0009,-0.0253
184.0406,-0.1259,-3.5468,1.2746,-3.348,-1.5587,-3.8555,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.0009,-0.0253
188.0363,-0.1258,-3.505,1.3459,-2.7858,-1.456,-3.6675,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.001,-0.0252
192.521,-0.1244,-3.3429,1.6793,-1.9579,-1.6032,-2.3285,0.0,0.0,1.0,-0.0291,0.002,-0.0252,0.0299,0.0009,-0.0253
196.0314,-0.078,-3.0501,1.6993,-1.0953,-1.1478,-1.501,0.0,0.0,1.0,-0.0291,0.002,-0.0253,0.0298,0.0009,-0.0251
200.0272,-0.0323,-2.419,1.86,0.07,-1.3273,-0.3051,0.0,0.0,1.0,-0.0291,0.002,-0.0253,0.0298,0.0009,-0.0252
204.5873,-0.0031,-1.476,1.7006,1.0565,-1.3449,0.7482,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.0298,0.0009,-0.0253
208.0339,0.0384,-0.7094,1.7449,1.8995,-1.23,0.7004,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0298,0.0009,-0.0252
212.0051,0.0827,0.0134,1.872,2.5369,-1.2962,0.9108,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0298,0.0009,-0.0252
216.2521,0.1129,0.2164,1.7088,1.9579,-1.276,0.8555,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.0298,0.0009,-0.0252
220.0197,0.156,0.4559,1.9689,1.7694,-1.3824,0.9069,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.0298,0.0009,-0.0254
224.0246,0.1942,0.5921,2.0087,1.4386,-1.6075,0.838,0.0,0.0,1.0,-0.0291,0.002,-0.0254,0.0299,0.0009,-0.0253
228.4087,0.2167,0.7454,1.9814,1.2989,-1.6442,0.9092,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0299,0.0009,-0.0253
232.0242,0.2452,0.9038,1.8423,1.4395,-1.28,0.7887,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0298,0.0009,-0.0253
236.1767,0.2383,1.0449,1.6639,1.5858,-1.5917,0.4263,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.0299,0.0009,-0.0253
240.0572,0.2288,1.1817,1.6095,1.532,-1.2997,0.6018,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.0299,0.0009,-0.0252
244.0162,0.2061,1.2695,1.5505,1.6272,-1.4638,0.6139,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.0299,0.0009,-0.0252
249.0619,0.1866,1.2789,1.4554,1.4817,-1.454,0.6986,0.0,0.0,1.0,-0.029,0.0019,-0.0254,0.0299,0.0009,-0.0253
252.0221,0.1473,1.2628,1.6044,1.5132,-1.8676,0.7544,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0299,0.0009,-0.0254
256.0318,0.1406,1.2346,1.9729,1.6753,-1.6797,0.9371,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0299,0.0009,-0.0254
260.1454,0.1216,1.2338,1.9181,1.7646,-1.8524,0.9263,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0299,0.0009,-0.0255
264.0272,0.0844,1.2452,1.7963,1.8601,-1.9666,0.9544,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.03,0.0009,-0.0255
268.0132,0.0571,1.2498,1.5878,1.6188,-1.7861,0.7568,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0299,0.0009,-0.0255
272.2337,0.0362,1.2714,1.5821,1.7273,-1.7227,0.9205,0.0,0.0,1.0,-0.029,0.0019,-0.0254,0.03,0.0009,-0.0256
276.0174,0.0193,1.3083,1.7979,1.8414,-1.7197,1.1315,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0299,0.0008,-0.0256
280.0129,0.0065,1.3339,1.707,1.8721,-1.8607,0.749,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.03,0.0009,-0.0256
284.4134,-0.012,1.3557,1.5109,1.7547,-1.6616,0.8833,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0299,0.0009,-0.0255
288.0517,-0.0179,1.3874,1.5993,1.8309,-1.6703,1.0979,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.0299,0.0008,-0.0256
292.0212,-0.0402,1.3956,1.4457,1.6122,-1.8765,0.8303,0.0,0.0,1.0,-0.029,0.0019,-0.0253,0.03,0.0009,-0.0256
296.0358,-0.0524,1.4126,1.6101,1.765,-2.0785,0.9214,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.03,0.0009,-0.0258
300.228,-0.0833,1.414,1.5787,1.7261,-1.9979,0.9305,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.03,0.0009,-0.0256
304.6388,-0.0914,1.4269,1.7145,1.7921,-1.8814,1.1508,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.03,0.0008,-0.0255
308.0699,-0.097,1.4327,1.6911,1.763,-1.9622,1.1382,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.03,0.0008,-0.0255
312.0785,-0.0843,1.4392,1.7827,1.7188,-1.7471,0.8646,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.03,0.0009,-0.0256
317.1788,-0.102,1.4283,1.5739,1.5759,-2.0383,0.873,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.03,0.0009,-0.0256
320.0359,-0.1165,1.4122,1.7199,1.715,-2.0087,0.8764,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.03,0.0009,-0.0255
324.0695,-0.1201,1.4215,1.7345,1.7279,-1.9849,1.0935,0.0,0.0,1.0,-0.0291,0.0019,-0.0253,0.03,0.0008,-0.0255
328.4892,-0.1321,1.3949,1.6938,1.2379,-2.1048,0.8917,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.03,0.0009,-0.0256
332.2831,-0.1421,1.3686,1.6772,1.5943,-2.0112,0.7425,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.03,0.0009,-0.0255
336.0476,-0.1268,1.3521,1.6896,1.384,-1.7973,0.7821,0.0,0.0,1.0,-0.0291,0.0019,-0.0255,0.0299,0.0009,-0.0255
340.3885,-0.1117,1.3512,1.8568,1.7185,-1.975,0.9302,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.03,0.0009,-0.0255
344.0314,-0.1077,1.3555,1.7298,1.8655,-2.0247,0.8696,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.03,0.0009,-0.0255
348.4317,-0.0895,1.3512,1.8549,1.7031,-1.697,1.0798,0.0,0.0,1.0,-0.0291,0.0019,-0.0254,0.0299,0.0008,-0.0255
