n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,2.4974,3.7477,4.4131,3.6099,0.7518,4.247,0.0,0.0,1.0,-0.031,-0.0006,-0.0209,0.0335,-0.0038,-0.0234
3.8118,2.5577,3.9023,4.5801,3.9226,0.6388,4.1189,0.0,0.0,1.0,-0.031,-0.0006,-0.0209,0.0336,-0.0038,-0.0234
7.9025,2.5927,4.0078,4.577,3.8929,0.5073,4.1562,0.0,0.0,1.0,-0.031,-0.0006,-0.0209,0.0336,-0.0038,-0.0234
11.8543,2.5978,4.0501,4.2635,3.6398,0.4467,4.3648,0.0,0.0,1.0,-0.031,-0.0006,-0.0208,0.0336,-0.0038,-0.0235
15.7571,2.6013,4.0271,4.291,3.6984,0.5576,4.1547,0.0,0.0,1.0,-0.031,-0.0006,-0.0208,0.0336,-0.0038,-0.0234
19.7345,2.6022,3.9616,4.4235,3.2469,0.5705,4.1554,0.0,0.0,1.0,-0.031,-0.0006,-0.0209,0.0336,-0.0038,-0.0234
23.8349,2.6026,3.8885,4.4657,3.1613,0.5342,4.1899,0.0,0.0,1.0,-0.031,-0.0006,-0.0209,0.0336,-0.0038,-0.0234
27.7438,2.5777,3.8846,4.1791,3.5573,0.4901,4.3231,0.0,0.0,1.0,-0.031,-0.0006,-0.0209,0.0336,-0.0038,-0.0235
31.7796,2.583,3.8895,4.6135,3.7363,0.492,4.2263,0.0,0.0,1.0,-0.031,-0.0006,-0.0208,0.0336,-0.0038,-0.0235
35.8447,2.5716,3.8478,4.3969,3.0287,0.5333,4.2058,0.0,0.0,1.0,-0.031,-0.0006,-0.0208,0.0336,-0.0038,-0.0236
39.8348,2.5799,3.872,4.6049,3.7389,0.5464,4.4361,0.0,0.0,1.0,-0.031,-0.0006,-0.0208,0.0336,-0.0038,-0.0236
43.8536,2.5775,3.8676,4.6089,3.4917,0.4661,4.3017,0.0,0.0,1.0,-0.031,-0.0006,-0.0208,0.0336,-0.0038,-0.0236
47.7478,2.5621,3.8293,4.3863,3.0432,0.4911,4.2189,0.0,0.0,1.0,-0.031,-0.0006,-0.0209,0.0336,-0.0038,-0.0235
51.7501,2.5557,3.8161,4.4343,3.4157,0.4811,4.2594,0.0,0.0,1.0,-0.031,-0.0006,-0.0208,0.0336,-0.0038,-0.0235
55.8101,2.5544,3.7792,4.3056,2.9474,0.4395,4.292,0.0,0.0,1.0,-0.031,-0.0006,-0.0208,0.0336,-0.0038,-0.0235
59.7851,2.5601,3.8135,4.7435,3.8648,0.2023,4.5265,0.0,0.0,1.0,-0.0311,-0.0006,-0.0208,0.0337,-0.0039,-0.0236
63.8318,2.5674,3.8095,4.6797,3.147,0.4483,4.3235,0.0,0.0,1.0,-0.0311,-0.0006,-0.0209,0.0336,-0.0038,-0.0236
67.7477,2.578,3.7906,4.7769,2.8199,0.4063,4.2769,0.0,0.0,1.0,-0.0311,-0.0006,-0.0209,0.0336,-0.0038,-0.0235
71.7517,2.5821,3.7749,4.4586,3.1785,0.4196,4.2907,0.0,0.0,1.0,-0.031,-0.0006,-0.0209,0.0336,-0.0038,-0.0235
75.8471,2.5715,3.7383,4.3987,2.9906,0.4777,4.1877,0.0,0.0,1.0,-0.031,-0.0006,-0.0209,0.0336,-0.0038,-0.0235
79.8504,2.5741,3.7225,4.5755,2.8717,0.3979,4.1506,0.0,0.0,1.0,-0.031,-0.0006,-0.021,0.0336,-0.0038,-0.0235
83.7833,2.5614,3.6806,4.5264,2.9767,0.3391,4.2009,0.0,0.0,1.0,-0.0311,-0.0006,-0.021,0.0336,-0.0038,-0.0235
87.7746,2.5479,3.6531,4.3698,2.964,0.4229,4.2124,0.0,0.0,1.0,-0.031,-0.0006,-0.021,0.0336,-0.0038,-0.0235
