n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-6.0744,3.409,-3.0851,3.1914,-8.9278,3.3301,0.0,0.0,0.4433,-0.03,0.0029,-0.0333,0.0332,0.0024,-0.0327
3.9813,-6.0764,3.4086,-3.0925,3.12,-8.8539,3.3306,0.0,0.0,0.4433,-0.03,0.0029,-0.0333,0.0332,0.0023,-0.0326
7.9958,-6.0735,3.3944,-2.9174,2.9422,-8.9292,3.2939,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0024,-0.0326
11.979,-6.075,3.3895,-3.2411,2.9444,-8.9008,3.3371,0.0,0.0,0.4433,-0.03,0.0029,-0.0333,0.0332,0.0023,-0.0326
16.0597,-6.072,3.3925,-3.0793,3.1345,-8.8245,3.3306,0.0,0.0,0.4433,-0.03,0.0029,-0.0333,0.0332,0.0023,-0.0326
20.0237,-6.073,3.3867,-3.1196,3.0486,-8.858,3.3256,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0023,-0.0325
24.0059,-6.0665,3.379,-3.0897,2.9431,-8.8432,3.2967,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0023,-0.0325
27.9992,-6.0642,3.3677,-3.0912,3.0302,-8.8631,3.2552,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0023,-0.0325
32.0018,-6.0527,3.358,-2.9762,2.9507,-8.8142,3.3156,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0023,-0.0325
35.9895,-6.0464,3.3354,-2.9506,2.7851,-8.7975,3.2883,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0023,-0.0325
40.1192,-6.0355,3.3137,-2.9049,2.8638,-8.828,3.2275,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0023,-0.0326
44.0075,-6.0215,3.2999,-2.9343,2.8697,-8.7821,3.3366,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0023,-0.0326
47.9834,-6.0082,3.2885,-2.9206,2.9145,-8.7553,3.2778,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0023,-0.0325
52.0258,-5.9933,3.2815,-2.8534,2.7917,-8.7169,3.3182,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0332,0.0023,-0.0325
55.9942,-5.9715,3.2734,-2.921,2.8242,-8.7187,3.2942,0.0,0.0,0.4433,-0.03,0.0029,-0.0332,0.0331,0.0023,-0.0326
