n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.6703,-3.9005,1.4763,-3.5187,-3.0063,-4.2244,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0311
4.0344,-0.6679,-3.8917,1.7277,-3.6632,-2.9804,-4.2327,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0314
8.0846,-0.6646,-3.8901,1.7438,-3.6274,-3.0601,-4.2,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0313
11.9791,-0.6657,-3.8896,1.7122,-3.6369,-3.0606,-4.2335,0.0,0.0,0.4433,-0.0306,0.0011,-0.0302,0.0316,0.0041,-0.0314
16.0268,-0.664,-3.8887,1.6607,-3.4956,-2.9649,-4.3133,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0042,-0.0314
20.1276,-0.664,-3.8906,1.7071,-3.6066,-2.9907,-4.2571,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0314
23.9784,-0.6708,-3.8906,1.6148,-3.5799,-2.9689,-4.2697,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0314
28.0242,-0.6745,-3.8885,1.5604,-3.5305,-2.9764,-4.2833,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0313
32.0366,-0.6778,-3.8802,1.6381,-3.4867,-3.0501,-4.1977,0.0,0.0,0.4433,-0.0306,0.0011,-0.0302,0.0316,0.0041,-0.0314
36.0527,-0.6842,-3.8871,1.5275,-3.6127,-2.9703,-4.2513,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0315
40.1784,-0.6814,-3.8877,1.6434,-3.5691,-3.0086,-4.1659,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0315
43.9842,-0.6732,-3.8884,1.6541,-3.5865,-2.9783,-4.1883,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0314
48.1759,-0.7022,-3.8771,1.1476,-3.4197,-2.958,-4.2362,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0315
52.0345,-0.7003,-3.8728,1.6127,-3.5445,-2.9635,-4.1923,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0315
56.1422,-0.7219,-3.8568,1.2484,-3.4045,-2.98,-4.1313,0.0,0.0,0.4433,-0.0306,0.0011,-0.0302,0.0316,0.0041,-0.0315
59.9884,-0.7199,-3.8572,1.6247,-3.5459,-2.9709,-4.2654,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0314
64.0411,-0.722,-3.8498,1.6103,-3.5097,-2.9619,-4.1868,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0314
67.9911,-0.7154,-3.8501,1.6465,-3.58,-2.8925,-4.2533,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0314
72.0114,-0.7146,-3.8455,1.5247,-3.5186,-2.9139,-4.1882,0.0,0.0,0.4433,-0.0306,0.0011,-0.0303,0.0316,0.0041,-0.0314
75.9023,-0.712,-3.8476,1.581,-3.5732,-2.9572,-4.1627,0.0,0.0,0.4433,-0.0306,0.0011,-0.0302,0.0316,0.0041,-0.0314
79.984,-0.7137,-3.8368,1.4429,-3.405,-2.9005,-4.2119,0.0,0.0,0.4433,-0.0306,0.0011,-0.0302,0.0316,0.0041,-0.0314
84.0482,-0.7207,-3.8407,1.4245,-3.5289,-2.9461,-4.2783,0.0,0.0,0.4433,-0.0306,0.0011,-0.0302,0.0316,0.0041,-0.0315
87.9876,-0.7152,-3.8412,1.6446,-3.477,-2.9189,-4.2926,0.0,0.0,0.4433,-0.0306,0.0011,-0.0301,0.0316,0.0041,-0.0315
91.9767,-0.6968,-3.8518,1.6242,-3.5153,-2.9674,-4.3627,0.0,0.0,0.4433,-0.0306,0.0011,-0.0302,0.0316,0.0041,-0.0314
96.0115,-0.7006,-3.8519,1.6373,-3.4465,-3.0767,-4.2883,0.0,0.0,0.4433,-0.0306,0.001,-0.0301,0.0316,0.0041,-0.0314
99.9392,-0.689,-3.8571,1.4994,-3.4522,-2.9143,-4.2305,0.0,0.0,0.4433,-0.0306,0.001,-0.0301,0.0316,0.0041,-0.0314
104.0797,-0.6706,-3.8514,1.9157,-3.3039,-2.9199,-4.3776,0.0,0.0,0.4433,-0.0306,0.001,-0.0303,0.0316,0.0041,-0.0315
108.1069,-0.6585,-3.857,1.7799,-3.4582,-2.8806,-4.3583,0.0,0.0,0.4433,-0.0306,0.0011,-0.0302,0.0316,0.0041,-0.0315
111.965,-0.647,-3.8542,1.8495,-3.4726,-2.9037,-4.2836,0.0,0.0,0.4433,-0.0306,0.0011,-0.0301,0.0316,0.0041,-0.0314
116.0068,-0.639,-3.8523,1.8067,-3.3727,-3.0217,-4.3028,0.0,0.0,0.4433,-0.0306,0.001,-0.0302,0.0316,0.0041,-0.0315
120.2253,-0.633,-3.853,1.7322,-3.4175,-2.9739,-4.3326,0.0,0.0,0.4433,-0.0306,0.001,-0.0301,0.0316,0.0041,-0.0315
123.919,-0.6178,-3.8586,1.7878,-3.4816,-2.9143,-4.2756,0.0,0.0,0.4433,-0.0306,0.001,-0.0301,0.0316,0.0041,-0.0314
128.0095,-0.5986,-3.8381,1.8733,-3.3273,-2.9563,-4.0606,0.0,0.0,0.4433,-0.0306,0.001,-0.0301,0.0316,0.0041,-0.0315
132.055,-0.5839,-3.8272,1.9022,-3.2494,-2.8797,-4.2934,0.0,0.0,0.4433,-0.0306,0.001,-0.0301,0.0316,0.0041,-0.0314
136.0012,-0.5751,-3.8205,1.7382,-3.4518,-2.8664,-4.2557,0.0,0.0,0.4433,-0.0306,0.001,-0.0301,0.0316,0.0041,-0.0314
140.1417,-0.5708,-3.8108,1.6755,-3.2775,-2.9654,-4.2575,0.0,0.0,0.4433,-0.0306,0.001,-0.0302,0.0316,0.0041,-0.0314
144.0846,-0.5631,-3.813,1.732,-3.4451,-2.9316,-4.2818,0.0,0.0,0.4433,-0.0306,0.001,-0.0302,0.0316,0.0041,-0.0315
148.0276,-0.5732,-3.8053,1.6316,-3.2467,-2.8629,-4.285,0.0,0.0,0.4433,-0.0306,0.001,-0.0302,0.0316,0.0041,-0.0315
