n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-3.2315,1.8457,-0.4965,1.6848,-6.0698,1.6936,0.0,0.0,0.4433,-0.0329,0.0021,-0.0213,0.0331,0.0028,-0.0224
3.8427,-3.2236,1.8578,-0.3722,1.704,-5.945,1.8744,0.0,0.0,0.4433,-0.0329,0.0021,-0.0212,0.033,0.0028,-0.0224
7.9362,-3.2452,1.88,-0.7416,1.8435,-6.0677,2.0111,0.0,0.0,0.4433,-0.0328,0.0021,-0.0211,0.0331,0.0027,-0.0224
11.9736,-3.2613,1.8882,-0.7084,1.6685,-6.0375,1.982,0.0,0.0,0.4433,-0.0328,0.0021,-0.0212,0.033,0.0027,-0.0224
15.9802,-3.2738,1.9011,-0.3837,1.7301,-6.3129,1.9265,0.0,0.0,0.4433,-0.0329,0.0021,-0.0214,0.033,0.0027,-0.0225
19.8816,-3.3355,1.9096,-0.7153,1.8205,-6.7685,1.7624,0.0,0.0,0.4433,-0.0329,0.0021,-0.021,0.0331,0.0028,-0.0226
24.0055,-3.4363,1.9102,-0.8264,1.9631,-7.1648,1.6076,0.0,0.0,0.4433,-0.0329,0.002,-0.0211,0.0331,0.0028,-0.0226
27.8824,-3.6074,1.9131,-1.2424,2.1322,-7.4527,1.4933,0.0,0.0,0.4433,-0.0329,0.002,-0.0209,0.0331,0.0028,-0.0227
31.8641,-3.7976,1.9179,-1.5416,2.2862,-7.6089,1.4098,0.0,0.0,0.4433,-0.0329,0.002,-0.0208,0.0331,0.0028,-0.0227
35.8347,-3.9415,1.8941,-1.4101,1.8944,-7.6577,1.177,0.0,0.0,0.4433,-0.0329,0.002,-0.021,0.0331,0.0028,-0.0227
39.8838,-4.0502,1.8883,-1.4206,1.9108,-7.5538,1.4343,0.0,0.0,0.4433,-0.0329,0.002,-0.0211,0.0331,0.0028,-0.0227
44.0135,-4.1174,1.8864,-1.3871,1.904,-7.3503,1.4864,0.0,0.0,0.4433,-0.0329,0.002,-0.0211,0.0331,0.0028,-0.0227
47.8345,-4.1613,1.8797,-1.0583,1.8892,-7.2311,1.5591,0.0,0.0,0.4433,-0.0329,0.002,-0.0211,0.0331,0.0028,-0.0227
52.2023,-4.2449,1.8597,-1.4104,1.9084,-7.2533,1.4869,0.0,0.0,0.4433,-0.0329,0.002,-0.0211,0.0331,0.0028,-0.0227
55.9013,-4.2995,1.8513,-1.2589,1.9653,-7.2602,1.4872,0.0,0.0,0.4433,-0.0329,0.002,-0.0211,0.0331,0.0028,-0.0227
59.9906,-4.3529,1.8476,-1.2949,1.962,-7.1254,1.5845,0.0,0.0,0.4433,-0.0329,0.002,-0.0212,0.0331,0.0028,-0.0227
64.0125,-4.3737,1.8455,-1.0761,1.9894,-7.1415,1.5291,0.0,0.0,0.4433,-0.0329,0.002,-0.0212,0.0331,0.0028,-0.0226
68.1465,-4.3852,1.8393,-1.1045,1.9593,-7.255,1.4621,0.0,0.0,0.4433,-0.033,0.002,-0.0213,0.0331,0.0028,-0.0227
71.9985,-4.3581,1.8322,-1.0148,1.9275,-7.1781,1.5107,0.0,0.0,0.4433,-0.033,0.002,-0.0212,0.0331,0.0028,-0.0228
75.9815,-4.3236,1.8263,-1.1445,2.0179,-7.1779,1.4902,0.0,0.0,0.4433,-0.0329,0.002,-0.0212,0.0331,0.0028,-0.0227
79.853,-4.2961,1.8434,-1.0556,1.9695,-7.3389,1.5198,0.0,0.0,0.4433,-0.0329,0.002,-0.0212,0.0331,0.0028,-0.0226
83.9532,-4.277,1.8511,-1.0931,1.9765,-7.3824,1.5471,0.0,0.0,0.4433,-0.0329,0.002,-0.0212,0.0331,0.0028,-0.0226
87.8696,-4.2834,1.8085,-1.4994,1.2024,-7.2635,1.3637,0.0,0.0,0.4433,-0.0329,0.0022,-0.0215,0.0331,0.0028,-0.0226
91.8917,-4.2896,1.7898,-1.2836,1.5519,-7.1865,1.4987,0.0,0.0,0.4433,-0.0329,0.0021,-0.0213,0.0331,0.0028,-0.0227
95.9099,-4.2822,1.7723,-1.2176,1.6204,-7.2422,1.4271,0.0,0.0,0.4433,-0.0329,0.0021,-0.0213,0.0331,0.0028,-0.0228
99.8868,-4.2882,1.7572,-1.3432,1.7649,-7.2522,1.3628,0.0,0.0,0.4433,-0.0329,0.002,-0.0212,0.0331,0.0028,-0.0228
103.8496,-4.2788,1.7471,-1.0878,1.949,-7.1604,1.3441,0.0,0.0,0.4433,-0.0329,0.002,-0.0212,0.0331,0.0028,-0.0227
107.906,-4.2807,1.7473,-1.0862,2.033,-7.2057,1.4431,0.0,0.0,0.4433,-0.0329,0.002,-0.0211,0.0331,0.0028,-0.0226
111.9798,-4.2784,1.7463,-1.1063,2.0478,-7.2158,1.3242,0.0,0.0,0.4433,-0.033,0.002,-0.0212,0.0331,0.0028,-0.0228
116.0315,-4.3037,1.7141,-1.51,1.3828,-7.2045,1.422,0.0,0.0,0.4433,-0.0329,0.0022,-0.0215,0.0331,0.0028,-0.0227
119.9896,-4.3308,1.6562,-1.6451,0.9561,-7.2233,1.384,0.0,0.0,0.4433,-0.0328,0.0022,-0.0216,0.0331,0.0028,-0.0227
123.96,-4.3378,1.647,-1.2518,1.5998,-7.3853,1.5213,0.0,0.0,0.4433,-0.0329,0.0021,-0.0214,0.0331,0.0028,-0.0226
127.8642,-4.3432,1.6262,-1.263,1.6269,-7.328,1.3749,0.0,0.0,0.4433,-0.0329,0.0021,-0.0213,0.0331,0.0028,-0.0226
131.8416,-4.3424,1.6507,-1.4172,1.696,-7.2465,1.4694,0.0,0.0,0.4433,-0.0329,0.0021,-0.0212,0.0331,0.0028,-0.0227
135.8532,-4.3689,1.615,-1.647,1.0098,-7.3147,1.4287,0.0,0.0,0.4433,-0.0329,0.0022,-0.0215,0.0331,0.0028,-0.0226
139.9212,-4.4009,1.5716,-1.6948,0.8509,-7.4,1.3819,0.0,0.0,0.4433,-0.0328,0.0023,-0.0215,0.0331,0.0028,-0.0226
144.0013,-4.4287,1.5263,-1.7036,0.8229,-7.4235,1.3976,0.0,0.0,0.4433,-0.0328,0.0023,-0.0216,0.0331,0.0028,-0.0227
147.8734,-4.4638,1.4803,-1.6829,0.8747,-7.3697,1.4011,0.0,0.0,0.4433,-0.0328,0.0023,-0.0216,0.0331,0.0028,-0.0226
151.9015,-4.4903,1.4346,-1.6365,0.9767,-7.3052,1.3929,0.0,0.0,0.4433,-0.0328,0.0023,-0.0216,0.0331,0.0028,-0.0226
155.8922,-4.5197,1.3844,-1.732,0.8021,-7.288,1.4054,0.0,0.0,0.4433,-0.0328,0.0023,-0.0217,0.0331,0.0028,-0.0227
159.9105,-4.5467,1.3538,-1.8618,0.8176,-7.3941,1.3345,0.0,0.0,0.4433,-0.0328,0.0023,-0.0216,0.0331,0.0028,-0.0227
164.0467,-4.5621,1.3465,-1.8298,0.8833,-7.3481,1.3659,0.0,0.0,0.4433,-0.0328,0.0023,-0.0216,0.0331,0.0028,-0.0226
167.9386,-4.5627,1.3492,-1.4337,1.6593,-7.3489,1.2907,0.0,0.0,0.4433,-0.0329,0.0021,-0.0213,0.0331,0.0028,-0.0226
172.1006,-4.5807,1.3131,-1.6368,1.0155,-7.3757,1.2352,0.0,0.0,0.4433,-0.0328,0.0022,-0.0215,0.0331,0.0028,-0.0226
175.9106,-4.6,1.2798,-1.6972,0.9387,-7.4316,1.3705,0.0,0.0,0.4433,-0.0328,0.0023,-0.0216,0.0331,0.0028,-0.0226
179.8871,-4.608,1.2661,-1.6822,0.84,-7.4612,1.2988,0.0,0.0,0.4433,-0.0328,0.0023,-0.0216,0.0331,0.0028,-0.0226
183.9214,-4.6147,1.2595,-1.705,0.6907,-7.5132,1.4315,0.0,0.0,0.4433,-0.0328,0.0023,-0.0216,0.0331,0.0028,-0.0226
