n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.4038,0.0506,3.1631,-0.1931,-2.8401,0.0775,0.0,0.0,0.4433,-0.0328,0.0065,-0.0281,0.0341,0.0048,-0.0319
3.8416,0.3296,0.1808,2.8594,-0.0745,-2.8616,0.0807,0.0,0.0,0.4433,-0.0328,0.0065,-0.0279,0.0341,0.0048,-0.0319
7.8706,0.2665,0.2744,2.9206,0.0054,-2.9561,0.3995,0.0,0.0,0.4433,-0.0328,0.0065,-0.0281,0.0341,0.0048,-0.0319
11.891,0.1945,0.2857,2.9064,0.0205,-2.9074,0.2658,0.0,0.0,0.4433,-0.0328,0.0065,-0.0283,0.0341,0.0048,-0.0319
16.4253,0.1408,0.2442,2.8114,-0.0026,-2.9483,0.0375,0.0,0.0,0.4433,-0.0328,0.0065,-0.0282,0.0341,0.0048,-0.0318
19.7733,0.0948,0.2086,2.7908,-0.135,-2.9324,0.2641,0.0,0.0,0.4433,-0.0328,0.0065,-0.028,0.0341,0.0048,-0.0318
24.0735,0.0386,0.1867,2.5606,0.1445,-2.9298,0.1323,0.0,0.0,0.4433,-0.0328,0.0065,-0.028,0.0341,0.0048,-0.0318
27.8034,0.0134,0.1799,2.7397,-0.2099,-3.0519,0.0764,0.0,0.0,0.4433,-0.0328,0.0065,-0.0279,0.0341,0.0048,-0.0317
31.9842,-0.0077,0.2105,2.622,-0.0599,-2.931,0.1386,0.0,0.0,0.4433,-0.0328,0.0065,-0.028,0.0341,0.0048,-0.0316
35.7792,-0.035,0.2344,2.6435,0.0143,-2.8164,-0.0958,0.0,0.0,0.4433,-0.0328,0.0065,-0.0282,0.0341,0.0048,-0.0316
39.8283,-0.0543,0.248,2.6993,-0.2052,-3.0104,0.0557,0.0,0.0,0.4433,-0.0328,0.0065,-0.0282,0.0341,0.0048,-0.0316
43.82,-0.0722,0.2492,2.823,-0.0017,-2.974,-0.0356,0.0,0.0,0.4433,-0.0328,0.0065,-0.0283,0.0341,0.0048,-0.0316
48.1341,-0.0784,0.2353,2.7942,-0.1167,-2.9514,-0.12,0.0,0.0,0.4433,-0.0328,0.0065,-0.0283,0.0341,0.0048,-0.0316
51.8295,-0.0862,0.2209,2.7522,-0.008,-2.975,0.0547,0.0,0.0,0.4433,-0.0328,0.0065,-0.0284,0.0341,0.0048,-0.0316
55.8044,-0.0886,0.216,2.8435,0.1304,-2.9437,0.0086,0.0,0.0,0.4433,-0.0328,0.0065,-0.0284,0.0341,0.0048,-0.0316
59.8076,-0.0912,0.2208,2.752,0.2757,-2.9614,-0.1467,0.0,0.0,0.4433,-0.0328,0.0064,-0.0284,0.0341,0.0048,-0.0314
63.901,-0.0904,0.2265,2.8282,0.2666,-2.9809,-0.0499,0.0,0.0,0.4433,-0.0328,0.0064,-0.0284,0.0341,0.0048,-0.0315
67.9021,-0.0882,0.2104,2.6486,-0.0062,-2.9397,-0.0936,0.0,0.0,0.4433,-0.0328,0.0065,-0.0285,0.0341,0.0048,-0.0312
