n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.4082,-1.7053,2.9064,-1.9846,-2.2656,-1.9526,0.0,0.0,0.4433,-0.0313,0.0078,-0.0303,0.0324,0.0092,-0.0303
3.9352,0.4114,-1.6966,2.8803,-2.0113,-2.0369,-1.9279,0.0,0.0,0.4433,-0.0313,0.0079,-0.0304,0.0323,0.0091,-0.0301
7.9329,0.4119,-1.6793,2.853,-1.9844,-2.2174,-1.7981,0.0,0.0,0.4433,-0.0313,0.0078,-0.0304,0.0324,0.0091,-0.0301
11.9752,0.422,-1.6589,3.2024,-1.8675,-2.2242,-1.7205,0.0,0.0,0.4433,-0.0314,0.0078,-0.0303,0.0324,0.0091,-0.0302
15.9184,0.4272,-1.6518,3.029,-1.9558,-2.0381,-1.932,0.0,0.0,0.4433,-0.0313,0.0078,-0.0304,0.0323,0.0092,-0.0301
19.924,0.421,-1.6527,2.8592,-2.0081,-2.0583,-1.875,0.0,0.0,0.4433,-0.0313,0.0079,-0.0303,0.0323,0.0091,-0.03
23.9633,0.4225,-1.6527,2.8281,-2.1005,-2.0983,-1.8353,0.0,0.0,0.4433,-0.0313,0.0079,-0.0304,0.0323,0.0091,-0.0301
27.9272,0.4198,-1.654,2.8236,-2.023,-2.1288,-1.834,0.0,0.0,0.4433,-0.0313,0.0079,-0.0303,0.0324,0.0091,-0.0301
32.1105,0.4203,-1.636,2.9222,-1.9635,-2.1865,-1.7408,0.0,0.0,0.4433,-0.0313,0.0079,-0.0304,0.0323,0.0091,-0.03
36.1717,0.4193,-1.6226,2.8658,-1.9273,-2.0583,-1.7707,0.0,0.0,0.4433,-0.0313,0.0078,-0.0303,0.0323,0.0091,-0.0302
39.9408,0.4308,-1.6246,2.9952,-2.0783,-2.0326,-1.7551,0.0,0.0,0.4433,-0.0313,0.0079,-0.0305,0.0323,0.0091,-0.0301
43.9365,0.4312,-1.6051,2.926,-1.7876,-2.2295,-1.7363,0.0,0.0,0.4433,-0.0313,0.0078,-0.0304,0.0324,0.0091,-0.0302
47.9177,0.4213,-1.6059,2.8501,-2.0941,-2.2079,-1.8284,0.0,0.0,0.4433,-0.0313,0.0079,-0.0304,0.0324,0.0092,-0.0301
51.9192,0.4234,-1.6111,2.8478,-2.0434,-2.132,-1.846,0.0,0.0,0.4433,-0.0313,0.0079,-0.0302,0.0324,0.0092,-0.0302
55.9445,0.4083,-1.616,2.8196,-1.9678,-2.1833,-1.7682,0.0,0.0,0.4433,-0.0313,0.0078,-0.0301,0.0323,0.0091,-0.0301
59.9344,0.3946,-1.6153,2.8346,-1.9559,-2.1673,-1.9036,0.0,0.0,0.4433,-0.0313,0.0079,-0.0303,0.0324,0.0092,-0.0302
63.9069,0.3917,-1.6114,2.8409,-1.962,-2.1089,-1.8276,0.0,0.0,0.4433,-0.0313,0.0079,-0.0303,0.0323,0.0091,-0.03
67.9476,0.392,-1.5994,2.795,-1.9573,-2.0559,-1.7041,0.0,0.0,0.4433,-0.0313,0.0079,-0.0302,0.0323,0.0091,-0.0301
71.9369,0.3926,-1.5942,2.8171,-1.9429,-2.0979,-1.7902,0.0,0.0,0.4433,-0.0313,0.0079,-0.0303,0.0323,0.0092,-0.0302
75.934,0.3945,-1.5934,2.8916,-1.8371,-2.1161,-1.8662,0.0,0.0,0.4433,-0.0313,0.0079,-0.0303,0.0323,0.0092,-0.0302
79.9769,0.3907,-1.5923,2.8103,-1.9589,-2.0942,-1.7344,0.0,0.0,0.4433,-0.0313,0.0079,-0.0303,0.0323,0.0091,-0.0301
84.0047,0.3781,-1.6034,2.8555,-2.1402,-2.1987,-1.901,0.0,0.0,0.4433,-0.0313,0.0079,-0.0303,0.0323,0.0092,-0.03
88.0075,0.3761,-1.6151,2.7385,-1.9578,-2.0857,-1.8613,0.0,0.0,0.4433,-0.0313,0.0079,-0.0301,0.0323,0.0092,-0.0301
91.9697,0.3715,-1.6104,2.6905,-2.0314,-2.1266,-1.7693,0.0,0.0,0.4433,-0.0313,0.0079,-0.0303,0.0323,0.0091,-0.0301
