n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.4872,-1.3426,0.2848,-2.0339,-0.9875,-0.8787,0.0,0.0,0.4433,-0.0292,0.0071,-0.0153,0.0286,0.006,-0.0185
4.069,-0.5079,-1.3285,0.1803,-2.1048,-1.0054,-0.8915,0.0,0.0,0.4433,-0.0291,0.0072,-0.0154,0.0286,0.006,-0.0186
7.9799,-0.5015,-1.3224,0.1608,-2.1077,-0.9623,-0.8637,0.0,0.0,0.4433,-0.0291,0.0072,-0.0154,0.0286,0.006,-0.0186
12.102,-0.5086,-1.3211,0.0174,-2.3366,-0.9691,-0.7436,0.0,0.0,0.4433,-0.0291,0.0072,-0.0154,0.0286,0.006,-0.0185
15.9982,-0.6083,-1.3217,-0.9442,-2.3021,-0.9579,-0.8063,0.0,0.0,0.4433,-0.0289,0.0072,-0.0161,0.0286,0.006,-0.0185
20.1329,-0.5041,-1.322,0.2808,-2.4423,-0.9504,-0.8454,0.0,0.0,0.4433,-0.0292,0.0072,-0.0152,0.0286,0.006,-0.0186
24.1006,-0.5257,-1.333,0.0045,-2.3793,-0.9737,-0.8619,0.0,0.0,0.4433,-0.0292,0.0072,-0.0154,0.0286,0.006,-0.0186
28.1578,-0.6295,-1.3448,-0.949,-2.5098,-0.9813,-0.8632,0.0,0.0,0.4433,-0.0289,0.0073,-0.0161,0.0286,0.006,-0.0185
32.2229,-0.5298,-1.3692,0.4635,-2.6768,-1.2483,-0.9741,0.0,0.0,0.4433,-0.0292,0.0072,-0.0152,0.0286,0.006,-0.0184
36.1165,-0.5418,-1.3896,0.1555,-2.686,-0.9666,-0.8743,0.0,0.0,0.4433,-0.0291,0.0072,-0.0154,0.0286,0.006,-0.0185
40.0365,-0.5069,-1.3778,0.0141,-2.3178,-0.7869,-0.8012,0.0,0.0,0.4433,-0.0291,0.0072,-0.0154,0.0286,0.006,-0.0186
44.0869,-0.5112,-1.3941,0.1008,-2.4449,-1.0167,-0.8423,0.0,0.0,0.4433,-0.0291,0.0072,-0.0154,0.0286,0.006,-0.0185
48.1062,-0.603,-1.4174,-0.7942,-2.6253,-0.9547,-0.8819,0.0,0.0,0.4433,-0.029,0.0073,-0.016,0.0286,0.006,-0.0185
52.0595,-0.5111,-1.4303,0.4831,-2.4637,-1.0039,-0.8357,0.0,0.0,0.4433,-0.0292,0.0072,-0.0152,0.0286,0.006,-0.0186
56.1668,-0.5142,-1.4434,0.1705,-2.4635,-0.8736,-0.932,0.0,0.0,0.4433,-0.0292,0.0072,-0.0153,0.0286,0.006,-0.0186
60.2142,-0.4808,-1.4511,0.1102,-2.4065,-0.9255,-0.91,0.0,0.0,0.4433,-0.0292,0.0072,-0.0153,0.0286,0.006,-0.0186
64.1344,-0.4841,-1.4502,0.1044,-2.4029,-0.9055,-0.8863,0.0,0.0,0.4433,-0.0292,0.0072,-0.0153,0.0286,0.006,-0.0186
68.1857,-0.5756,-1.4617,-0.8466,-2.6185,-0.9432,-0.8872,0.0,0.0,0.4433,-0.0289,0.0073,-0.0161,0.0286,0.006,-0.0186
72.2593,-0.4679,-1.4561,0.3658,-2.1935,-1.1402,-1.0791,0.0,0.0,0.4433,-0.0292,0.0071,-0.0153,0.0286,0.006,-0.0185
76.1149,-0.4741,-1.443,0.1681,-2.4398,-0.9481,-0.88,0.0,0.0,0.4433,-0.0291,0.0072,-0.0154,0.0286,0.006,-0.0185
80.1825,-0.4764,-1.4301,0.1543,-2.3981,-1.0223,-0.8527,0.0,0.0,0.4433,-0.0291,0.0072,-0.0154,0.0286,0.006,-0.0185
84.2906,-0.5718,-1.4393,-0.7716,-2.3393,-1.0567,-1.0146,0.0,0.0,0.4433,-0.029,0.0072,-0.0162,0.0286,0.006,-0.0185
88.0995,-0.4975,-1.4311,0.3793,-2.2183,-1.0828,-0.9213,0.0,0.0,0.4433,-0.0292,0.0071,-0.0153,0.0286,0.006,-0.0185
