n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.5957,-4.9884,1.0855,-4.9975,-2.4918,-5.0181,0.0,0.0,0.4433,-0.0337,0.0059,-0.0243,0.0357,0.0036,-0.0267
4.1285,-0.6043,-4.9908,1.0652,-5.1431,-2.4919,-5.0457,0.0,0.0,0.4433,-0.0337,0.0059,-0.0242,0.0357,0.0036,-0.0267
7.963,-0.6194,-4.9906,1.1092,-5.1615,-2.6537,-5.0608,0.0,0.0,0.4433,-0.0337,0.0059,-0.0243,0.0357,0.0037,-0.0269
12.0595,-0.6397,-5.0051,1.0184,-5.2827,-2.5307,-5.0566,0.0,0.0,0.4433,-0.0337,0.0059,-0.0243,0.0357,0.0036,-0.0267
15.9273,-0.6274,-5.0178,1.39,-5.2628,-2.4418,-5.0578,0.0,0.0,0.4433,-0.0338,0.006,-0.0246,0.0357,0.0036,-0.0268
19.9213,-0.627,-5.0372,1.6325,-5.4216,-2.8019,-5.2113,0.0,0.0,0.4433,-0.0338,0.006,-0.0246,0.0357,0.0037,-0.0269
24.0683,-0.6004,-5.0562,1.649,-5.4886,-2.4607,-5.0612,0.0,0.0,0.4433,-0.0338,0.006,-0.0247,0.0357,0.0036,-0.0267
28.1009,-0.5808,-5.0685,1.6002,-5.4536,-2.4548,-5.0498,0.0,0.0,0.4433,-0.0338,0.006,-0.0247,0.0357,0.0036,-0.0266
31.9407,-0.5583,-5.0879,1.6518,-5.6144,-2.4421,-5.054,0.0,0.0,0.4433,-0.0338,0.006,-0.0247,0.0357,0.0036,-0.0267
36.0714,-0.5421,-5.1182,1.7205,-5.729,-2.6826,-5.1038,0.0,0.0,0.4433,-0.0338,0.006,-0.0248,0.0357,0.0037,-0.0268
39.9509,-0.5093,-5.1613,1.8863,-5.9622,-2.5715,-5.0827,0.0,0.0,0.4433,-0.0339,0.0061,-0.0249,0.0357,0.0036,-0.0267
43.9611,-0.4839,-5.1809,1.7437,-5.4228,-2.5191,-5.1221,0.0,0.0,0.4433,-0.0338,0.006,-0.025,0.0357,0.0036,-0.0267
48.066,-0.4586,-5.192,1.8502,-5.3832,-2.7009,-5.0908,0.0,0.0,0.4433,-0.0339,0.006,-0.025,0.0357,0.0036,-0.0268
51.915,-0.4324,-5.2027,1.8059,-5.4054,-2.6666,-5.0967,0.0,0.0,0.4433,-0.0339,0.006,-0.0249,0.0357,0.0036,-0.0266
56.1313,-0.4142,-5.2083,1.6278,-5.4812,-2.5717,-5.0176,0.0,0.0,0.4433,-0.0338,0.006,-0.0248,0.0357,0.0036,-0.0267
60.1027,-0.4192,-5.2239,1.6402,-5.4926,-2.7441,-5.2076,0.0,0.0,0.4433,-0.0338,0.006,-0.0248,0.0357,0.0037,-0.0268
63.9411,-0.418,-5.2256,1.5548,-5.7195,-2.6362,-4.9427,0.0,0.0,0.4433,-0.0338,0.0061,-0.0248,0.0357,0.0036,-0.0268
68.06,-0.4244,-5.2338,1.647,-5.6331,-2.602,-5.1068,0.0,0.0,0.4433,-0.0338,0.0061,-0.0248,0.0357,0.0036,-0.0266
72.1042,-0.441,-5.2816,1.5857,-6.0825,-2.7646,-5.3917,0.0,0.0,0.4433,-0.0338,0.0061,-0.0248,0.0357,0.0037,-0.0267
75.9705,-0.4584,-5.3109,1.561,-6.0622,-2.7246,-5.2005,0.0,0.0,0.4433,-0.0338,0.0061,-0.0247,0.0357,0.0036,-0.0267
79.9593,-0.4482,-5.3146,1.8123,-5.7499,-2.5743,-5.1563,0.0,0.0,0.4433,-0.0339,0.0061,-0.0249,0.0357,0.0036,-0.0267
84.0643,-0.4623,-5.3113,1.5817,-5.7587,-2.5855,-5.1416,0.0,0.0,0.4433,-0.0338,0.0061,-0.0248,0.0357,0.0036,-0.0266
87.9502,-0.4694,-5.3391,1.6441,-5.9078,-2.606,-5.2143,0.0,0.0,0.4433,-0.0338,0.0061,-0.0248,0.0357,0.0036,-0.0267
92.0641,-0.4777,-5.374,1.609,-6.0141,-2.6586,-5.2199,0.0,0.0,0.4433,-0.0338,0.0061,-0.0247,0.0357,0.0036,-0.0267
96.1694,-0.483,-5.4094,1.6089,-5.9975,-2.6138,-5.293,0.0,0.0,0.4433,-0.0338,0.0061,-0.0248,0.0357,0.0037,-0.0267
99.9674,-0.4876,-5.4374,1.6247,-5.8131,-2.678,-5.3505,0.0,0.0,0.4433,-0.0338,0.0061,-0.0248,0.0357,0.0037,-0.0267
104.1083,-0.479,-5.451,1.6494,-5.8088,-2.569,-5.2332,0.0,0.0,0.4433,-0.0338,0.0061,-0.0247,0.0357,0.0036,-0.0267
107.9985,-0.4754,-5.4683,1.6456,-5.789,-2.6383,-5.311,0.0,0.0,0.4433,-0.0338,0.0061,-0.0247,0.0357,0.0036,-0.0267
112.1299,-0.4851,-5.4789,1.5816,-5.7903,-2.7427,-5.2482,0.0,0.0,0.4433,-0.0338,0.0061,-0.0247,0.0357,0.0036,-0.0267
116.1322,-0.4848,-5.4595,1.5924,-5.7747,-2.7284,-5.2339,0.0,0.0,0.4433,-0.0338,0.0061,-0.0247,0.0357,0.0036,-0.0268
120.0596,-0.4841,-5.4531,1.5564,-5.8464,-2.6648,-5.2485,0.0,0.0,0.4433,-0.0338,0.0061,-0.0248,0.0357,0.0036,-0.0268
