n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.4663,-5.8858,3.3778,-6.0175,-2.4486,-6.0441,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0276
4.1172,0.4705,-5.8831,3.3966,-6.0057,-2.3975,-6.0754,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0275
8.1783,0.4824,-5.8828,3.4179,-6.0128,-2.3057,-6.0647,0.0,0.0,0.4433,-0.0328,0.0063,-0.0259,0.033,0.0081,-0.0276
12.0818,0.4947,-5.882,3.4091,-6.0172,-2.2518,-5.9965,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0276
16.0422,0.5084,-5.881,3.4118,-6.0212,-2.2719,-6.0861,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0276
20.0658,0.5209,-5.8768,3.4348,-6.0065,-2.298,-6.0184,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0276
24.0478,0.5281,-5.8761,3.4495,-5.9895,-2.3961,-6.1118,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0276
28.2146,0.5406,-5.8773,3.4584,-6.0018,-2.294,-6.1026,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0275
32.1321,0.5465,-5.8923,3.5359,-6.2664,-2.4653,-6.0963,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0277
36.0611,0.5616,-5.8937,3.4682,-6.0379,-2.251,-6.1369,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0276
40.2286,0.5764,-5.8981,3.5085,-6.0227,-2.1579,-6.1974,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0275
44.0322,0.5936,-5.9022,3.5007,-5.9957,-2.1892,-6.1555,0.0,0.0,0.4433,-0.0328,0.0063,-0.0259,0.033,0.0081,-0.0274
48.098,0.6078,-5.906,3.4665,-6.0197,-2.1561,-6.1418,0.0,0.0,0.4433,-0.0328,0.0063,-0.0259,0.033,0.0081,-0.0275
52.1277,0.6166,-5.9069,3.491,-6.0224,-2.1921,-6.0806,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0275
56.0414,0.6246,-5.9093,3.4879,-5.9901,-2.171,-6.0987,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0275
60.2048,0.6403,-5.9052,3.6523,-5.9703,-2.1902,-6.0629,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0274
64.1825,0.642,-5.9061,3.4868,-5.9943,-2.2953,-6.0774,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0275
68.1565,0.6507,-5.9042,3.4977,-6.0133,-2.2356,-6.0657,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0274
72.1443,0.6583,-5.9093,3.483,-6.1022,-2.1509,-6.1198,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0274
76.2319,0.6723,-5.9015,3.5069,-6.01,-2.1026,-6.153,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0274
80.0469,0.6772,-5.8995,3.4949,-6.0021,-2.1569,-6.124,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0274
84.0769,0.6771,-5.8947,3.4912,-6.0045,-2.149,-6.0991,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0274
88.0618,0.6832,-5.8984,3.5339,-6.0315,-2.0994,-6.1864,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0274
92.0979,0.6811,-5.8941,3.5115,-6.0189,-2.2395,-6.044,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0274
96.0296,0.6887,-5.9056,3.5089,-6.2186,-2.0546,-6.1166,0.0,0.0,0.4433,-0.0328,0.0063,-0.026,0.033,0.0081,-0.0274
100.0482,0.6881,-5.9067,3.5062,-6.0736,-2.1959,-6.0451,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0274
104.1599,0.6839,-5.9186,3.5122,-6.1105,-2.1637,-6.1818,0.0,0.0,0.4433,-0.0328,0.0063,-0.0259,0.033,0.0081,-0.0274
108.2294,0.6999,-5.9279,3.5346,-6.1513,-1.9954,-6.1259,0.0,0.0,0.4433,-0.0328,0.0063,-0.0259,0.033,0.0081,-0.0274
112.0818,0.7082,-5.9367,3.5392,-6.1795,-2.087,-6.0945,0.0,0.0,0.4433,-0.0328,0.0063,-0.0259,0.033,0.0081,-0.0274
116.0739,0.7087,-5.9336,3.5314,-6.1357,-2.1802,-6.0142,0.0,0.0,0.4433,-0.0328,0.0063,-0.0259,0.033,0.0081,-0.0275
120.2165,0.7096,-5.9369,3.5804,-6.1739,-2.1678,-6.058,0.0,0.0,0.4433,-0.0329,0.0063,-0.0259,0.033,0.0081,-0.0275
124.1432,0.7132,-5.9435,3.571,-6.1144,-2.1523,-6.1569,0.0,0.0,0.4433,-0.0328,0.0063,-0.0259,0.033,0.0081,-0.0274
128.0547,0.7134,-5.9493,3.5442,-6.1587,-2.1886,-6.0841,0.0,0.0,0.4433,-0.0328,0.0063,-0.0259,0.033,0.0081,-0.0274
132.016,0.7141,-5.95,3.5954,-6.0967,-2.1583,-6.1355,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0274
136.0646,0.7218,-5.9555,3.623,-6.0963,-2.1703,-6.1134,0.0,0.0,0.4433,-0.0329,0.0063,-0.026,0.033,0.0081,-0.0274
