n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.8795,-2.2588,4.0516,-2.2995,-2.0418,-2.5489,0.0,0.0,0.4433,-0.0324,0.0071,-0.0238,0.0329,0.0061,-0.0247
4.1025,0.8723,-2.2572,3.5824,-2.5248,-2.0829,-2.4498,0.0,0.0,0.4433,-0.0323,0.0071,-0.024,0.0329,0.0061,-0.0247
8.0766,0.8782,-2.2531,3.9042,-2.2891,-2.1257,-2.5794,0.0,0.0,0.4433,-0.0324,0.0071,-0.0239,0.0329,0.0061,-0.0247
12.0223,0.8658,-2.2464,3.5653,-2.3737,-2.1392,-2.5759,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0248
15.9159,0.869,-2.2356,3.7343,-2.3572,-2.0591,-2.5394,0.0,0.0,0.4433,-0.0324,0.0071,-0.0238,0.0329,0.0061,-0.0247
19.9853,0.8661,-2.2357,3.5307,-2.5379,-2.0348,-2.5094,0.0,0.0,0.4433,-0.0324,0.0071,-0.0239,0.0329,0.0061,-0.0247
23.9628,0.8608,-2.2418,3.5968,-2.4756,-2.1199,-2.6124,0.0,0.0,0.4433,-0.0324,0.0071,-0.0238,0.0329,0.0061,-0.0247
27.9984,0.8683,-2.2441,3.7804,-2.3162,-2.074,-2.6806,0.0,0.0,0.4433,-0.0324,0.0071,-0.0239,0.0329,0.0061,-0.0246
31.9818,0.8596,-2.2598,3.684,-2.5386,-2.1261,-2.7204,0.0,0.0,0.4433,-0.0324,0.0071,-0.0239,0.0329,0.0061,-0.0246
35.9949,0.8426,-2.2837,3.5911,-2.4002,-2.0901,-2.6441,0.0,0.0,0.4433,-0.0324,0.0071,-0.0239,0.0329,0.0061,-0.0247
39.9802,0.8171,-2.3046,3.6041,-2.5257,-2.1688,-2.7561,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0246
43.9501,0.8039,-2.3218,3.6921,-2.5585,-2.0551,-2.6649,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0247
48.0281,0.8145,-2.3274,3.7387,-2.5649,-2.0117,-2.5276,0.0,0.0,0.4433,-0.0324,0.0071,-0.0239,0.0328,0.0061,-0.0247
52.064,0.819,-2.3373,3.8983,-2.4271,-2.0826,-2.6752,0.0,0.0,0.4433,-0.0324,0.0071,-0.0238,0.0329,0.0061,-0.0247
55.9981,0.8391,-2.3559,3.9232,-2.7354,-2.0689,-2.6093,0.0,0.0,0.4433,-0.0324,0.0071,-0.0239,0.0329,0.0061,-0.0248
60.1456,0.8299,-2.3633,3.6134,-2.3965,-2.1175,-2.6958,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0247
63.9789,0.8346,-2.3715,3.6389,-2.5129,-2.0345,-2.7161,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0247
68.0787,0.8431,-2.379,3.7401,-2.547,-2.0719,-2.7024,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0246
72.0835,0.8335,-2.3977,3.6002,-2.6535,-2.0977,-2.7573,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0247
76.0295,0.8272,-2.4102,3.5509,-2.7475,-2.1061,-2.7446,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0247
80.0011,0.8271,-2.4213,3.6081,-2.5479,-2.0875,-2.7553,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0247
84.0292,0.8329,-2.4304,3.6364,-2.6707,-2.0392,-2.7764,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0247
87.9043,0.8261,-2.4449,3.6105,-2.7289,-2.1025,-2.7852,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0247
92.0365,0.8212,-2.4533,3.7154,-2.5623,-2.1118,-2.7349,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0247
96.0108,0.8106,-2.4635,3.6589,-2.6013,-2.0988,-2.7466,0.0,0.0,0.4433,-0.0324,0.0071,-0.0242,0.0329,0.0061,-0.0247
99.9911,0.8024,-2.4643,3.7172,-2.6309,-2.0957,-2.7201,0.0,0.0,0.4433,-0.0324,0.0071,-0.0242,0.0329,0.0061,-0.0248
103.9311,0.8061,-2.477,3.6748,-2.6529,-2.0928,-2.7484,0.0,0.0,0.4433,-0.0324,0.0071,-0.0242,0.0329,0.0061,-0.0247
107.9061,0.8061,-2.4857,3.6619,-2.6308,-2.0696,-2.8036,0.0,0.0,0.4433,-0.0323,0.0071,-0.0243,0.0329,0.0061,-0.0246
112.3393,0.8034,-2.495,3.6367,-2.6927,-2.0484,-2.7744,0.0,0.0,0.4433,-0.0324,0.0071,-0.0242,0.0329,0.0061,-0.0246
116.0094,0.8125,-2.4972,3.71,-2.6587,-2.0192,-2.7942,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0246
120.0413,0.8188,-2.4979,3.6749,-2.7013,-2.0774,-2.7835,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0329,0.0061,-0.0247
124.1632,0.826,-2.5051,3.6788,-2.6874,-2.0032,-2.7807,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0329,0.0061,-0.0246
127.8587,0.8248,-2.5042,3.596,-2.6615,-2.0274,-2.7596,0.0,0.0,0.4433,-0.0323,0.0071,-0.0243,0.0329,0.0061,-0.0247
132.0101,0.8318,-2.505,3.6722,-2.7105,-2.0068,-2.7937,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0329,0.0061,-0.0246
136.0532,0.8436,-2.5098,3.7784,-2.558,-1.939,-2.8581,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0245
140.031,0.8538,-2.5254,3.6222,-2.7132,-1.8479,-2.9643,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0328,0.0061,-0.0246
144.0438,0.865,-2.5337,3.7646,-2.754,-1.9157,-2.7862,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0247
148.0168,0.8665,-2.5368,3.6729,-2.749,-2.0457,-2.7257,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0329,0.0061,-0.0248
152.0168,0.872,-2.5415,3.6445,-2.7478,-1.9291,-2.7885,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0329,0.0061,-0.0246
156.0215,0.8873,-2.5468,3.8546,-2.7376,-1.9459,-2.8385,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0246
160.0166,0.8924,-2.5615,3.6429,-2.8062,-1.8474,-2.9498,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0328,0.0061,-0.0246
164.0449,0.9034,-2.571,3.751,-2.749,-1.91,-2.93,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0329,0.0061,-0.0246
168.1599,0.9129,-2.577,3.8314,-2.6941,-1.955,-2.9059,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0247
172.0519,0.9234,-2.5911,3.7697,-2.7527,-1.9472,-2.9748,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0329,0.0061,-0.0246
175.9649,0.9473,-2.5967,4.0612,-2.6561,-1.9068,-2.9725,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0246
180.0038,0.9513,-2.6066,3.903,-2.7216,-1.9811,-2.93,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0246
184.0033,0.9742,-2.6026,4.2002,-2.6565,-1.9963,-2.9233,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0246
188.0626,0.9945,-2.6135,4.2244,-2.6745,-1.9941,-3.0952,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0247
192.053,1.0212,-2.6174,4.1439,-2.6181,-1.9117,-2.9686,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0328,0.0061,-0.0247
196.0052,1.0462,-2.6265,4.2844,-2.7049,-2.0493,-3.0375,0.0,0.0,0.4433,-0.0324,0.0071,-0.0239,0.0329,0.0061,-0.0247
199.9851,1.059,-2.6355,4.2513,-2.7377,-2.0725,-3.0386,0.0,0.0,0.4433,-0.0324,0.0071,-0.0239,0.0329,0.0061,-0.0246
204.0118,1.0728,-2.6398,4.1613,-2.7084,-2.0094,-3.112,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0247
208.0172,1.0912,-2.6479,4.3044,-2.7347,-2.0657,-3.1035,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0246
211.9851,1.0953,-2.6497,4.2729,-2.7128,-2.2496,-2.9389,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0246
216.0253,1.1206,-2.6566,4.5448,-2.7758,-2.1615,-3.0795,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0247
220.0843,1.1245,-2.6813,4.5509,-2.8439,-2.3105,-3.2906,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0328,0.0061,-0.0245
224.1473,1.1373,-2.6941,4.6155,-2.863,-2.3617,-3.0624,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0328,0.0061,-0.0245
228.0822,1.1411,-2.7036,4.6876,-2.6583,-2.4141,-3.1489,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0246
232.0843,1.1294,-2.7156,4.5614,-2.8575,-2.5257,-3.1511,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0246
236.0331,1.1145,-2.723,4.6767,-2.8132,-2.7232,-2.9708,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0329,0.0061,-0.0247
239.9892,1.1011,-2.7326,4.6903,-2.877,-2.7256,-3.0754,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0247
244.0729,1.0962,-2.7372,4.668,-2.7931,-2.6156,-3.0925,0.0,0.0,0.4433,-0.0324,0.0071,-0.0241,0.0328,0.0061,-0.0247
248.061,1.0958,-2.7254,4.7505,-2.7644,-2.6127,-2.8325,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0328,0.0061,-0.0248
251.9921,1.0974,-2.7122,4.8631,-2.7088,-2.6265,-2.8702,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0328,0.0061,-0.0247
256.0459,1.0872,-2.7188,4.6037,-2.9069,-2.7091,-2.9278,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0328,0.0061,-0.0247
260.05,1.055,-2.6815,4.6781,-2.5849,-2.9735,-2.5477,0.0,0.0,0.4433,-0.0324,0.0071,-0.024,0.0329,0.0061,-0.0248
264.091,1.0362,-2.6088,4.49,-2.3556,-2.7036,-2.292,0.0,0.0,0.4433,-0.0323,0.0071,-0.0239,0.0328,0.0061,-0.0246
267.99,1.0394,-2.483,4.6993,-1.7791,-2.4628,-1.7855,0.0,0.0,0.4433,-0.0323,0.0071,-0.024,0.0328,0.0061,-0.0246
272.0395,1.0509,-2.2794,5.0236,-0.881,-2.5887,-1.4722,0.0,0.0,0.4433,-0.0323,0.0071,-0.0241,0.0328,0.0061,-0.0246
276.0095,1.0595,-2.0651,4.6837,-0.7382,-2.4612,-1.357,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0327,0.0061,-0.0246
280.2304,1.072,-1.8651,4.6747,-0.7693,-2.4581,-1.1982,0.0,0.0,0.4433,-0.0323,0.0071,-0.0241,0.0327,0.0061,-0.0246
284.0272,1.068,-1.6584,4.6724,-0.6934,-2.7413,-1.0999,0.0,0.0,0.4433,-0.0323,0.0071,-0.0243,0.0327,0.0061,-0.0247
287.976,1.0481,-1.4708,4.7979,-0.6789,-3.0933,-1.0875,0.0,0.0,0.4433,-0.0323,0.0071,-0.0243,0.0328,0.0061,-0.0248
292.0175,1.0192,-1.301,4.6523,-0.7679,-3.0868,-0.9515,0.0,0.0,0.4433,-0.0322,0.0071,-0.0243,0.0328,0.0061,-0.0248
296.0222,0.99,-1.1553,4.6662,-0.8173,-3.0625,-1.0667,0.0,0.0,0.4433,-0.0322,0.0071,-0.0243,0.0327,0.0061,-0.0247
300.1079,0.9676,-1.0053,4.6583,-0.797,-3.1475,-1.0312,0.0,0.0,0.4433,-0.0322,0.0071,-0.0242,0.0328,0.0061,-0.0248
304.0764,0.9439,-0.8708,4.6949,-0.7068,-3.3089,-0.9577,0.0,0.0,0.4433,-0.0322,0.0071,-0.0243,0.0328,0.0061,-0.0247
308.0499,0.919,-0.7658,4.683,-0.7721,-3.3164,-1.0192,0.0,0.0,0.4433,-0.0322,0.0071,-0.0242,0.0328,0.0061,-0.0246
311.9817,0.8978,-0.7013,4.9734,-0.8763,-3.2865,-1.0073,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0328,0.0061,-0.0246
316.0385,0.8788,-0.6809,4.9901,-0.8115,-3.148,-1.0323,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0327,0.0061,-0.0247
320.0627,0.8412,-0.6652,4.6841,-0.7439,-3.2932,-0.9791,0.0,0.0,0.4433,-0.0322,0.0071,-0.0242,0.0328,0.0061,-0.0246
324.0242,0.8163,-0.6464,4.7923,-0.6536,-3.2866,-0.8987,0.0,0.0,0.4433,-0.0322,0.0071,-0.0243,0.0327,0.0061,-0.0246
328.0625,0.8011,-0.6347,4.8666,-0.6782,-3.3421,-0.8773,0.0,0.0,0.4433,-0.0323,0.0071,-0.0243,0.0328,0.0061,-0.0246
332.037,0.833,-0.6295,5.5171,-0.7112,-3.3657,-0.9509,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0328,0.0061,-0.0246
336.3213,0.8658,-0.6254,5.4675,-0.6981,-3.2877,-0.9472,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0327,0.0061,-0.0246
340.0105,0.8967,-0.6174,5.4924,-0.7018,-3.3246,-0.991,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0328,0.0061,-0.0245
344.0953,0.9183,-0.6024,5.3699,-0.6725,-3.3317,-0.8333,0.0,0.0,0.4433,-0.0323,0.0071,-0.0242,0.0328,0.006,-0.0246
348.0271,0.9644,-0.5916,5.5782,-0.631,-3.3331,-0.825,0.0,0.0,0.4433,-0.0323,0.0071,-0.0243,0.0327,0.006,-0.0245
352.0558,0.9988,-0.5702,5.5814,-0.4463,-3.4131,-0.8966,0.0,0.0,0.4433,-0.0323,0.007,-0.0243,0.0328,0.006,-0.0245
356.0483,1.0239,-0.5505,5.6236,-0.486,-3.4364,-0.9519,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0245
360.0611,1.0261,-0.529,5.6084,-0.4772,-3.6982,-0.8822,0.0,0.0,0.4433,-0.0323,0.007,-0.0242,0.0328,0.006,-0.0245
364.2292,1.0394,-0.5176,5.5925,-0.5097,-3.7119,-0.9506,0.0,0.0,0.4433,-0.0323,0.007,-0.0242,0.0328,0.006,-0.0246
368.0268,1.0711,-0.5085,5.7603,-0.5003,-3.5005,-0.8686,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0246
372.0955,1.0857,-0.4998,5.7492,-0.4997,-3.6929,-0.8759,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0245
376.0234,1.0825,-0.4884,5.7788,-0.507,-3.6963,-0.8922,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0245
380.5225,1.0768,-0.4789,5.6519,-0.5026,-3.6063,-0.9147,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0245
384.0913,1.0754,-0.4669,5.8212,-0.5001,-3.6978,-0.8954,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0246
388.105,1.0753,-0.4631,5.7468,-0.5043,-3.6894,-0.9032,0.0,0.0,0.4433,-0.0324,0.007,-0.0241,0.0328,0.006,-0.0246
392.0988,1.0679,-0.4619,5.7396,-0.4843,-3.6836,-0.9344,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0247
396.0129,1.0574,-0.4723,5.8746,-0.4995,-3.93,-1.064,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0246
400.1051,1.0493,-0.4706,5.8211,-0.4142,-3.8364,-0.9818,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0246
404.076,1.0376,-0.473,5.7683,-0.3999,-4.0398,-1.0167,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0246
408.0586,1.0275,-0.4724,5.7294,-0.4704,-4.0062,-0.9674,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.0061,-0.0247
412.1093,0.9997,-0.4709,5.7148,-0.4728,-4.0562,-0.8743,0.0,0.0,0.4433,-0.0323,0.007,-0.0242,0.0328,0.006,-0.0247
416.0327,0.9887,-0.4726,5.7607,-0.3853,-3.9479,-1.0347,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.0061,-0.0248
420.0798,0.9743,-0.4758,5.8336,-0.4656,-4.0473,-1.0041,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.0061,-0.0246
424.0514,0.9662,-0.4827,5.6701,-0.4316,-3.8328,-1.1252,0.0,0.0,0.4433,-0.0323,0.007,-0.0242,0.0328,0.0061,-0.0247
428.0883,0.955,-0.4843,5.819,-0.4288,-3.9562,-1.0089,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0246
432.1237,0.9368,-0.4994,5.7452,-0.6892,-4.0848,-1.0265,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.0061,-0.0246
436.2391,0.9177,-0.5022,5.6611,-0.4741,-4.0407,-1.01,0.0,0.0,0.4433,-0.0324,0.007,-0.0242,0.0328,0.006,-0.0246
