n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-2.3484,5.4696,0.9274,5.4356,-5.3719,5.3951,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0272
4.1229,-2.3454,5.4758,0.849,5.4421,-5.3679,5.3568,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0272
8.0031,-2.3383,5.4838,0.8899,5.3962,-5.4209,5.4378,0.0,0.0,0.4433,-0.0336,0.0012,-0.0272,0.0332,0.0003,-0.0272
12.0493,-2.3332,5.4882,0.8516,5.4139,-5.3748,5.416,0.0,0.0,0.4433,-0.0336,0.0012,-0.0272,0.0332,0.0003,-0.0271
16.0281,-2.3318,5.4904,0.8828,5.3442,-5.3871,5.3472,0.0,0.0,0.4433,-0.0336,0.0012,-0.0272,0.0332,0.0003,-0.0271
19.9851,-2.3263,5.4905,0.8611,5.3298,-5.323,5.3758,0.0,0.0,0.4433,-0.0336,0.0012,-0.0272,0.0332,0.0003,-0.0271
24.1115,-2.3177,5.5039,0.9014,5.5309,-5.363,5.4128,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0271
28.0459,-2.3158,5.5146,0.8519,5.4166,-5.3726,5.4331,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
32.2061,-2.3183,5.5191,0.8069,5.3829,-5.3946,5.4209,0.0,0.0,0.4433,-0.0336,0.0012,-0.0272,0.0332,0.0003,-0.0272
36.0603,-2.3247,5.5285,0.7938,5.4079,-5.4585,5.496,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
40.1146,-2.319,5.5326,0.7625,5.3444,-5.3047,5.4245,0.0,0.0,0.4433,-0.0336,0.0012,-0.0272,0.0332,0.0003,-0.0272
44.056,-2.3208,5.5334,0.8134,5.367,-5.31,5.4756,0.0,0.0,0.4433,-0.0336,0.0012,-0.0272,0.0332,0.0003,-0.0272
48.0864,-2.3272,5.5372,0.7727,5.4042,-5.418,5.4729,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
52.1052,-2.3271,5.5372,0.8472,5.3816,-5.3758,5.4461,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
56.0287,-2.3266,5.5407,0.9231,5.3468,-5.4335,5.5476,0.0,0.0,0.4433,-0.0336,0.0011,-0.0271,0.0332,0.0003,-0.0274
60.1173,-2.3246,5.544,0.9251,5.3202,-5.3941,5.4683,0.0,0.0,0.4433,-0.0337,0.0012,-0.0271,0.0332,0.0003,-0.0273
64.0417,-2.3254,5.5463,0.9189,5.3295,-5.4143,5.4522,0.0,0.0,0.4433,-0.0336,0.0011,-0.0271,0.0332,0.0003,-0.0272
68.0769,-2.3258,5.5386,0.9463,5.3062,-5.4343,5.4634,0.0,0.0,0.4433,-0.0336,0.0011,-0.027,0.0332,0.0003,-0.0273
72.0849,-2.3344,5.533,0.7993,5.3449,-5.496,5.3888,0.0,0.0,0.4433,-0.0336,0.0011,-0.0271,0.0332,0.0003,-0.0273
75.9963,-2.3311,5.5373,0.7822,5.4013,-5.3008,5.4976,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
80.003,-2.343,5.5404,0.5427,5.4892,-5.4053,5.4608,0.0,0.0,0.4433,-0.0336,0.0011,-0.0271,0.0332,0.0003,-0.0273
83.9511,-2.3444,5.5429,0.7659,5.3679,-5.3514,5.4643,0.0,0.0,0.4433,-0.0336,0.0011,-0.0271,0.0332,0.0003,-0.0272
88.1475,-2.3594,5.5515,0.5436,5.5117,-5.3342,5.5027,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0272
92.0217,-2.3631,5.5544,0.7371,5.3714,-5.4542,5.5527,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0274
96.0483,-2.3708,5.5621,0.7114,5.4618,-5.3994,5.5238,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
100.0304,-2.391,5.5687,0.5527,5.5133,-5.4674,5.5007,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
103.9697,-2.4023,5.5742,0.6794,5.453,-5.4237,5.4595,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
108.2451,-2.4176,5.5805,0.6774,5.5146,-5.5134,5.4124,0.0,0.0,0.4433,-0.0336,0.0011,-0.0271,0.0332,0.0003,-0.0273
112.0571,-2.4207,5.5746,0.6971,5.5561,-5.3039,5.1238,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
116.3955,-2.4095,5.5614,0.8718,5.3085,-5.3547,5.2031,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0003,-0.0273
120.1097,-2.3509,5.4958,1.4261,4.8832,-4.9771,4.7493,0.0,0.0,0.4433,-0.0336,0.0011,-0.0271,0.0332,0.0003,-0.0273
124.0588,-2.2187,5.3717,1.7401,4.5024,-4.4913,4.1535,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0004,-0.0274
128.0389,-2.0011,5.2002,2.3562,4.021,-4.3428,3.8187,0.0,0.0,0.4433,-0.0336,0.0011,-0.0273,0.0331,0.0004,-0.0274
132.0245,-1.7836,4.9846,2.5248,3.738,-4.2188,3.4981,0.0,0.0,0.4433,-0.0336,0.0011,-0.0273,0.0332,0.0004,-0.0275
136.2332,-1.5705,4.7664,2.5686,3.6496,-3.9677,3.2887,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0331,0.0004,-0.0275
140.0451,-1.2848,4.5302,2.8794,3.3829,-3.6524,3.1658,0.0,0.0,0.4433,-0.0336,0.0012,-0.0272,0.0331,0.0004,-0.0275
144.0586,-1.1244,4.325,2.7877,3.3562,-3.5823,3.1948,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0331,0.0004,-0.0275
148.0075,-1.0578,4.1282,2.3614,3.3857,-3.5467,3.0801,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0331,0.0004,-0.0275
152.1507,-0.9042,3.9673,2.6861,3.4971,-3.5888,3.1724,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0331,0.0004,-0.0275
156.0566,-0.8195,3.8038,2.4324,3.3513,-3.4808,3.1841,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0331,0.0004,-0.0276
160.1312,-0.7362,3.6583,2.4676,3.365,-3.5579,3.1617,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0331,0.0004,-0.0275
164.1028,-0.6583,3.5405,2.519,3.3421,-3.5851,3.1841,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0331,0.0004,-0.0275
168.0833,-0.605,3.4518,2.4519,3.3583,-3.6328,3.0845,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0004,-0.0275
172.0282,-0.5753,3.3934,2.4768,3.3223,-3.6457,3.0975,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0004,-0.0275
175.9935,-0.5595,3.3619,2.5123,3.3467,-3.7239,3.1276,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0004,-0.0275
180.0017,-0.5522,3.3319,2.4931,3.3335,-3.6597,2.9236,0.0,0.0,0.4433,-0.0336,0.0011,-0.0272,0.0332,0.0004,-0.0275
184.0764,-0.5664,3.3234,2.5641,3.3405,-3.689,3.0317,0.0,0.0,0.4433,-0.0336,0.0012,-0.0272,0.0332,0.0004,-0.0275
