n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-4.4734,-23.5682,NaN,NaN,-5.9802,-22.5001,0.0,0.0,0.4433,NaN,NaN,NaN,0.0321,0.0047,-0.0251
3.8605,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.4433,NaN,NaN,NaN,NaN,NaN,NaN
7.8585,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.4433,NaN,NaN,NaN,NaN,NaN,NaN
11.7848,7.6802,-3.9933,8.7286,-5.9448,NaN,NaN,0.0,0.0,0.4433,-0.033,0.0016,-0.0272,NaN,NaN,NaN
15.8719,12.3818,-6.7882,13.804,-7.9532,NaN,NaN,0.0,0.0,0.4433,-0.033,0.0016,-0.0272,NaN,NaN,NaN
19.8349,-0.1349,-14.9143,5.7298,-7.5315,-4.8511,-21.4921,0.0,0.0,0.4433,-0.033,0.0016,-0.0272,0.0321,0.0047,-0.0251
23.7919,11.0268,-5.9545,11.6018,-6.1465,NaN,NaN,0.0,0.0,0.4433,-0.033,0.0016,-0.0272,NaN,NaN,NaN
27.8963,6.3648,-5.6478,7.6362,-5.4628,NaN,NaN,0.0,0.0,0.4433,-0.033,0.0016,-0.0272,NaN,NaN,NaN
31.7928,7.2899,-4.5291,8.6268,-3.5629,NaN,NaN,0.0,0.0,0.4433,-0.033,0.0016,-0.0272,NaN,NaN,NaN
35.8446,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.4433,NaN,NaN,NaN,NaN,NaN,NaN
39.8674,0.2365,0.0626,4.6355,7.831,-4.5004,-9.0592,0.0,0.0,0.4433,-0.033,0.0016,-0.0272,0.0321,0.0047,-0.0251
43.8123,-3.2788,-8.5721,NaN,NaN,-4.6012,-9.3289,0.0,0.0,0.4433,NaN,NaN,NaN,0.0321,0.0047,-0.0251
47.9163,-0.0961,-2.6349,3.298,3.7985,-4.4121,-9.5465,0.0,0.0,0.4433,-0.033,0.0016,-0.0272,0.0321,0.0047,-0.0251
51.9105,-0.2858,-2.0271,3.6157,4.6091,-4.7091,-9.263,0.0,0.0,0.4433,-0.033,0.0016,-0.0272,0.0321,0.0047,-0.0251
55.8295,-0.3362,0.2009,3.4644,5.1694,-4.2747,-4.7037,0.0,0.0,0.4433,-0.0329,0.0015,-0.0271,0.0321,0.0039,-0.0259
59.8114,-0.5188,1.8232,2.6117,5.4207,-3.9683,-0.4151,0.0,0.0,0.4433,-0.0328,0.0015,-0.027,0.032,0.003,-0.0268
63.8664,-0.5784,3.567,2.4374,5.244,-3.502,3.0251,0.0,0.0,0.4433,-0.0327,0.0015,-0.0269,0.0319,0.0023,-0.0266
67.7918,-0.5253,4.2028,2.2767,5.3665,-2.7469,3.8153,0.0,0.0,0.4433,-0.0327,0.0014,-0.0269,0.0318,0.0021,-0.0263
71.8655,-0.3344,4.6173,2.8909,6.0437,-2.6577,4.454,0.0,0.0,0.4433,-0.0327,0.0014,-0.0269,0.0318,0.002,-0.0261
75.8587,-0.2619,4.819,2.5552,5.7057,-2.4777,4.8499,0.0,0.0,0.4433,-0.0328,0.0013,-0.0267,0.0317,0.0019,-0.026
79.8011,-0.1659,5.0,2.9124,5.5631,-2.553,5.2894,0.0,0.0,0.4433,-0.0328,0.0013,-0.0265,0.0317,0.0018,-0.0259
83.8492,-0.0685,5.1151,3.2532,6.0944,-2.6433,5.0381,0.0,0.0,0.4433,-0.0328,0.0013,-0.0265,0.0317,0.0017,-0.0259
88.0299,-0.0792,5.0547,2.5189,4.8965,-2.4735,5.1833,0.0,0.0,0.4433,-0.0328,0.0013,-0.0265,0.0317,0.0017,-0.0259
91.9405,-0.043,5.1699,2.9954,5.3986,-2.678,5.183,0.0,0.0,0.4433,-0.0328,0.0013,-0.0265,0.0318,0.0017,-0.0258
95.8314,-0.0166,5.2333,2.8404,5.4841,-2.5138,5.1097,0.0,0.0,0.4433,-0.0328,0.0013,-0.0264,0.0317,0.0017,-0.0257
