n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.0508,-0.964,2.7938,-1.1069,-2.793,-1.1425,0.0,0.0,0.4433,-0.0322,0.0041,-0.0286,0.0354,0.0017,-0.0302
4.0352,0.0272,-1.0052,2.6088,-1.2109,-3.0551,-1.2226,0.0,0.0,0.4433,-0.0321,0.0041,-0.0286,0.0354,0.0017,-0.0301
7.9744,0.0233,-1.0165,2.6782,-1.4643,-2.8459,-1.1273,0.0,0.0,0.4433,-0.0321,0.0041,-0.0286,0.0354,0.0017,-0.0302
12.0178,0.0182,-1.0031,2.8005,-1.0859,-2.9877,-0.8258,0.0,0.0,0.4433,-0.0322,0.0041,-0.0286,0.0354,0.0017,-0.0302
16.0158,0.0044,-0.9216,2.5066,-0.6266,-2.7672,-0.0782,0.0,0.0,0.4433,-0.0321,0.0041,-0.0286,0.0354,0.0016,-0.0303
19.99,0.001,-0.7466,2.6265,0.0882,-2.7217,0.823,0.0,0.0,0.4433,-0.0321,0.0041,-0.0286,0.0353,0.0016,-0.0303
23.9838,-0.0021,-0.6419,2.6075,-0.6527,-2.5437,0.8836,0.0,0.0,0.4433,-0.0321,0.0041,-0.0287,0.0353,0.0016,-0.0303
27.9642,0.0001,-0.4794,2.6614,-0.3762,-2.6689,1.1398,0.0,0.0,0.4433,-0.0321,0.0042,-0.0288,0.0353,0.0016,-0.0303
31.9654,0.0019,-0.2116,2.7595,0.6346,-2.7854,1.3273,0.0,0.0,0.4433,-0.0321,0.0041,-0.0287,0.0353,0.0017,-0.0302
36.0198,0.0554,0.1195,3.4648,1.5333,-2.6369,1.5308,0.0,0.0,0.4433,-0.0321,0.0041,-0.0288,0.0353,0.0017,-0.0304
39.9991,0.0757,0.2426,3.0104,0.3114,-2.5604,1.5489,0.0,0.0,0.4433,-0.0321,0.0042,-0.0288,0.0353,0.0017,-0.0303
44.1027,0.0855,0.4806,2.9686,1.1111,-2.7653,1.3736,0.0,0.0,0.4433,-0.0321,0.0041,-0.0287,0.0353,0.0017,-0.0303
48.0725,0.134,0.7737,3.0738,1.8241,-2.5313,1.5244,0.0,0.0,0.4433,-0.0321,0.0041,-0.0288,0.0353,0.0017,-0.0303
51.9779,0.1633,0.858,2.9748,0.6343,-2.4865,1.4734,0.0,0.0,0.4433,-0.0321,0.0041,-0.0288,0.0353,0.0016,-0.0304
55.9884,0.1632,1.0632,2.5673,1.3289,-2.5319,1.4621,0.0,0.0,0.4433,-0.0321,0.0041,-0.0287,0.0353,0.0016,-0.0304
60.0457,0.2231,1.2169,3.2498,1.4857,-2.4893,1.5136,0.0,0.0,0.4433,-0.0321,0.0041,-0.0287,0.0353,0.0016,-0.0303
64.0354,0.2391,1.2824,2.9443,1.1506,-2.5197,1.525,0.0,0.0,0.4433,-0.0321,0.0041,-0.0287,0.0353,0.0016,-0.0304
68.0718,0.2496,1.3502,3.0209,0.9077,-2.7044,1.4095,0.0,0.0,0.4433,-0.0321,0.0041,-0.0287,0.0353,0.0016,-0.0303
72.0153,0.2618,1.4329,2.8694,1.3056,-2.52,1.467,0.0,0.0,0.4433,-0.0321,0.0041,-0.0287,0.0353,0.0016,-0.0303
75.9632,0.2795,1.4063,2.9269,0.2856,-2.5126,1.5389,0.0,0.0,0.4433,-0.0321,0.0042,-0.0287,0.0353,0.0016,-0.0304
80.0188,0.2803,1.4277,3.3283,1.5892,-2.6564,1.4219,0.0,0.0,0.4433,-0.0321,0.0041,-0.0288,0.0353,0.0016,-0.0303
84.018,0.2592,1.423,2.7044,0.6977,-2.5652,1.4925,0.0,0.0,0.4433,-0.0321,0.0041,-0.0288,0.0353,0.0016,-0.0303
87.9817,0.2665,1.3782,2.9131,0.211,-2.5645,1.5858,0.0,0.0,0.4433,-0.0321,0.0042,-0.0287,0.0353,0.0016,-0.0303
92.1133,0.2434,1.3694,2.7035,1.2422,-2.5956,1.4165,0.0,0.0,0.4433,-0.0321,0.0041,-0.0287,0.0353,0.0017,-0.0302
96.1099,0.2228,1.3782,2.6521,0.9403,-2.5805,1.5223,0.0,0.0,0.4433,-0.0321,0.0041,-0.0288,0.0353,0.0016,-0.0303
100.0309,0.2093,1.3387,2.5207,0.4341,-2.6365,1.6482,0.0,0.0,0.4433,-0.0321,0.0042,-0.0288,0.0353,0.0016,-0.0303
104.0307,0.1979,1.293,2.9531,0.5597,-2.6329,1.3622,0.0,0.0,0.4433,-0.0321,0.0042,-0.0288,0.0353,0.0017,-0.0303
108.1505,0.1927,1.3,2.9754,0.9893,-2.6819,1.6585,0.0,0.0,0.4433,-0.0321,0.0041,-0.0289,0.0353,0.0016,-0.0303
112.0189,0.1696,1.2868,2.5873,0.6832,-2.6414,1.45,0.0,0.0,0.4433,-0.0321,0.0041,-0.0288,0.0353,0.0016,-0.0303
116.0402,0.1659,1.2959,2.8624,1.4571,-2.6709,1.2228,0.0,0.0,0.4433,-0.0321,0.0041,-0.0288,0.0353,0.0017,-0.0302
119.9638,0.1615,1.3566,2.9707,1.4659,-2.7056,1.6822,0.0,0.0,0.4433,-0.0321,0.0041,-0.0288,0.0353,0.0016,-0.0304
