n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.0385,-3.2663,1.1551,-3.9172,-1.2236,-3.4615,0.0,0.0,0.4433,-0.0292,0.0028,-0.0245,0.0302,0.0013,-0.0251
4.1221,0.1085,-3.1902,1.7586,-2.9255,-1.275,-3.5308,0.0,0.0,0.4433,-0.0293,0.0027,-0.0246,0.0302,0.0013,-0.0253
8.0017,0.1715,-3.1253,2.179,-2.7183,-1.6761,-3.4267,0.0,0.0,0.4433,-0.0293,0.0027,-0.0247,0.0303,0.0013,-0.0254
12.072,0.1603,-3.0736,1.7308,-2.6286,-1.7005,-3.4073,0.0,0.0,0.4433,-0.0293,0.0027,-0.0247,0.0303,0.0013,-0.0255
16.984,0.1667,-3.0993,1.8727,-3.2046,-1.7339,-3.3764,0.0,0.0,0.4433,-0.0293,0.0027,-0.0246,0.0303,0.0012,-0.0256
20.0319,0.1207,-3.1616,1.6812,-2.9741,-1.7676,-3.4629,0.0,0.0,0.4433,-0.0293,0.0027,-0.0244,0.0303,0.0012,-0.0252
23.9887,0.0781,-3.2021,1.7279,-2.9789,-1.8236,-3.5612,0.0,0.0,0.4433,-0.0293,0.0027,-0.0244,0.0303,0.0013,-0.0253
28.1417,0.0552,-3.2267,1.664,-2.9608,-1.7608,-3.3669,0.0,0.0,0.4433,-0.0293,0.0027,-0.0244,0.0303,0.0012,-0.0252
32.027,0.0744,-3.2197,1.5706,-3.038,-1.4507,-3.608,0.0,0.0,0.4433,-0.0293,0.0026,-0.0245,0.0302,0.0012,-0.0251
35.9952,0.0695,-3.2833,1.5299,-3.6426,-1.2673,-3.6674,0.0,0.0,0.4433,-0.0293,0.0027,-0.0247,0.0302,0.0013,-0.0251
39.9983,0.0337,-3.3148,1.28,-3.6957,-1.8099,-3.6524,0.0,0.0,0.4433,-0.0293,0.0027,-0.0246,0.0303,0.0012,-0.0251
43.9831,0.0386,-3.3209,1.7032,-3.6431,-1.7726,-3.6724,0.0,0.0,0.4433,-0.0293,0.0027,-0.0246,0.0303,0.0012,-0.0252
48.0242,-0.004,-3.3436,1.4636,-3.6878,-1.8624,-3.215,0.0,0.0,0.4433,-0.0293,0.0027,-0.0245,0.0303,0.0012,-0.0252
52.006,-0.0609,-3.3937,1.1054,-3.9296,-1.8282,-3.2596,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.0252
55.9796,-0.0897,-3.4176,1.2415,-3.5498,-1.8351,-3.2073,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.0252
60.3208,-0.1203,-3.444,1.3363,-3.6308,-1.8928,-3.4923,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.0251
64.0493,-0.127,-3.4662,1.4547,-3.4928,-1.7433,-3.4988,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.025
67.9904,-0.1549,-3.4903,1.166,-3.3976,-1.7853,-3.7119,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.025
72.0308,-0.175,-3.5117,1.0738,-3.1518,-1.6197,-3.7729,0.0,0.0,0.4433,-0.0292,0.0026,-0.0243,0.0302,0.0012,-0.0251
75.9919,-0.2037,-3.5254,1.2077,-3.2537,-1.7668,-3.7593,0.0,0.0,0.4433,-0.0292,0.0026,-0.0243,0.0303,0.0012,-0.0251
80.0225,-0.2237,-3.5055,1.4521,-3.1009,-1.8031,-3.7804,0.0,0.0,0.4433,-0.0292,0.0026,-0.0243,0.0303,0.0012,-0.025
84.0187,-0.2357,-3.5109,1.1505,-3.5817,-1.8549,-3.7744,0.0,0.0,0.4433,-0.0292,0.0026,-0.0243,0.0303,0.0012,-0.025
87.9741,-0.2498,-3.5106,1.0506,-3.4786,-1.5199,-3.7732,0.0,0.0,0.4433,-0.0292,0.0026,-0.0243,0.0302,0.0012,-0.025
91.9694,-0.2347,-3.5549,1.3389,-3.9551,-1.5046,-3.8243,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0302,0.0012,-0.0251
95.9911,-0.2502,-3.6022,0.9388,-4.4284,-1.8555,-3.606,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.025
99.9834,-0.2483,-3.6415,1.2632,-3.9457,-1.8442,-3.7522,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.025
104.0082,-0.2413,-3.6709,1.329,-3.9527,-1.7502,-3.7563,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.0249
108.0051,-0.2544,-3.7118,1.1239,-4.2008,-1.7054,-3.5921,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0302,0.0012,-0.025
112.0488,-0.2361,-3.7074,1.3823,-3.6105,-1.6497,-3.5806,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.0251
116.7372,-0.2189,-3.7558,1.4223,-4.2964,-1.6238,-3.5545,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0302,0.0012,-0.0251
120.0073,-0.2305,-3.7712,1.0311,-3.8803,-1.7496,-3.6295,0.0,0.0,0.4433,-0.0292,0.0027,-0.0243,0.0303,0.0012,-0.0251
123.9977,-0.2551,-3.8049,0.956,-4.1118,-1.8245,-3.5869,0.0,0.0,0.4433,-0.0292,0.0027,-0.0242,0.0303,0.0012,-0.025
128.0687,-0.2721,-3.8148,0.7093,-4.0224,-1.66,-3.6051,0.0,0.0,0.4433,-0.0292,0.0027,-0.0241,0.0302,0.0012,-0.025
132.0139,-0.249,-3.8134,1.4184,-3.7146,-1.6224,-3.6301,0.0,0.0,0.4433,-0.0292,0.0026,-0.0241,0.0302,0.0012,-0.0251
136.0038,-0.2368,-3.7847,1.5266,-3.5828,-1.5681,-3.6152,0.0,0.0,0.4433,-0.0292,0.0026,-0.0241,0.0302,0.0012,-0.025
140.0942,-0.2139,-3.7374,1.2738,-3.1513,-1.5607,-3.8913,0.0,0.0,0.4433,-0.0292,0.0026,-0.0242,0.0302,0.0012,-0.025
144.026,-0.1945,-3.6964,1.3664,-3.2353,-1.5617,-3.6205,0.0,0.0,0.4433,-0.0292,0.0026,-0.0244,0.0302,0.0012,-0.025
148.0108,-0.1716,-3.6912,1.5429,-3.736,-1.5754,-3.7454,0.0,0.0,0.4433,-0.0293,0.0026,-0.0246,0.0302,0.0012,-0.025
152.0285,-0.13,-3.672,1.7746,-3.6503,-1.5941,-3.701,0.0,0.0,0.4433,-0.0293,0.0027,-0.0246,0.0302,0.0012,-0.025
156.0025,-0.1095,-3.6846,1.7191,-3.8925,-1.6049,-3.5771,0.0,0.0,0.4433,-0.0293,0.0027,-0.0245,0.0302,0.0012,-0.025
160.1035,-0.0871,-3.658,1.7502,-3.5857,-1.5838,-3.6697,0.0,0.0,0.4433,-0.0293,0.0027,-0.0245,0.0302,0.0012,-0.025
164.0779,-0.0596,-3.6743,1.5622,-4.1104,-1.5445,-3.6395,0.0,0.0,0.4433,-0.0293,0.0027,-0.0245,0.0302,0.0012,-0.0251
167.9887,-0.0368,-3.6652,1.4043,-3.785,-1.5905,-3.6895,0.0,0.0,0.4433,-0.0292,0.0027,-0.0244,0.0302,0.0012,-0.025
172.4071,-0.005,-3.6767,1.5127,-4.0467,-1.598,-3.7096,0.0,0.0,0.4433,-0.0292,0.0027,-0.0244,0.0302,0.0012,-0.0251
176.025,0.0037,-3.691,1.5728,-3.9549,-1.5774,-3.6675,0.0,0.0,0.4433,-0.0293,0.0027,-0.0245,0.0302,0.0012,-0.0251
179.988,0.0031,-3.7178,1.5437,-4.0794,-1.5935,-3.6604,0.0,0.0,0.4433,-0.0293,0.0027,-0.0245,0.0302,0.0012,-0.0251
184.0172,-0.0025,-3.7528,1.4506,-4.1622,-1.7787,-3.6667,0.0,0.0,0.4433,-0.0293,0.0027,-0.0245,0.0302,0.0012,-0.0251
187.9914,0.0011,-3.7893,1.5115,-4.1127,-1.599,-3.631,0.0,0.0,0.4433,-0.0293,0.0027,-0.0245,0.0302,0.0012,-0.0251
192.0257,0.0028,-3.7817,1.6121,-4.1526,-1.605,-3.1893,0.0,0.0,0.4433,-0.0293,0.0027,-0.0244,0.0302,0.0011,-0.025
196.032,-0.0221,-3.7986,1.2654,-4.1461,-1.601,-3.582,0.0,0.0,0.4433,-0.0292,0.0027,-0.0244,0.0302,0.0012,-0.025
200.0158,-0.0398,-3.7912,1.5159,-3.7359,-1.8071,-3.6285,0.0,0.0,0.4433,-0.0292,0.0027,-0.0244,0.0302,0.0012,-0.025
204.0081,-0.0673,-3.7895,1.485,-3.753,-1.9154,-3.5515,0.0,0.0,0.4433,-0.0292,0.0026,-0.0243,0.0302,0.0012,-0.025
208.0308,-0.0861,-3.7787,1.3736,-3.8066,-1.7693,-3.6985,0.0,0.0,0.4433,-0.0292,0.0026,-0.0243,0.0302,0.0012,-0.0249
212.0659,-0.098,-3.7586,1.6047,-3.6694,-2.0081,-3.4509,0.0,0.0,0.4433,-0.0292,0.0026,-0.0243,0.0302,0.0012,-0.025
216.1932,-0.1092,-3.7431,1.5883,-3.8548,-1.9221,-3.551,0.0,0.0,0.4433,-0.0292,0.0026,-0.0242,0.0302,0.0012,-0.0249
220.028,-0.1164,-3.7389,1.694,-4.0712,-1.8971,-3.4526,0.0,0.0,0.4433,-0.0292,0.0027,-0.0242,0.0302,0.0011,-0.0249
224.0211,-0.1415,-3.717,1.3676,-3.8111,-1.9376,-3.4621,0.0,0.0,0.4433,-0.0292,0.0026,-0.0242,0.0302,0.0011,-0.0249
228.3628,-0.1435,-3.6791,1.3744,-3.9316,-1.7472,-3.0702,0.0,0.0,0.4433,-0.0292,0.0026,-0.0241,0.0302,0.0011,-0.0249
232.017,-0.148,-3.6432,1.4748,-3.7223,-1.7072,-3.2327,0.0,0.0,0.4433,-0.0292,0.0026,-0.0241,0.0302,0.0011,-0.0249
236.0057,-0.1695,-3.6356,1.366,-3.7804,-1.8456,-3.409,0.0,0.0,0.4433,-0.0292,0.0026,-0.0242,0.0302,0.0011,-0.0248
240.0735,-0.1564,-3.6183,1.7008,-4.039,-1.8078,-3.2565,0.0,0.0,0.4433,-0.0292,0.0027,-0.0242,0.0302,0.0011,-0.0249
244.0208,-0.1526,-3.6111,1.6418,-3.8175,-1.8676,-3.3891,0.0,0.0,0.4433,-0.0292,0.0026,-0.0242,0.0302,0.0011,-0.0249
248.0134,-0.1467,-3.616,1.6513,-3.9397,-1.9472,-3.4532,0.0,0.0,0.4433,-0.0292,0.0026,-0.0242,0.0302,0.0011,-0.0248
252.0345,-0.1391,-3.6186,1.6021,-4.0427,-1.8339,-3.4583,0.0,0.0,0.4433,-0.0292,0.0027,-0.0242,0.0302,0.0011,-0.0249
256.0316,-0.1471,-3.6376,1.5151,-4.0823,-2.049,-3.4489,0.0,0.0,0.4433,-0.0292,0.0027,-0.0242,0.0302,0.0011,-0.0249
260.0301,-0.1624,-3.6451,1.4861,-4.1215,-2.1154,-3.4042,0.0,0.0,0.4433,-0.0292,0.0027,-0.0242,0.0302,0.0012,-0.0249
264.0242,-0.1685,-3.6182,1.5707,-3.8441,-1.9465,-3.0923,0.0,0.0,0.4433,-0.0292,0.0027,-0.0242,0.0302,0.0012,-0.0249
268.0103,-0.1201,-3.4498,1.9817,-2.5193,-1.6028,-1.806,0.0,0.0,0.4433,-0.0292,0.0026,-0.0243,0.0302,0.0011,-0.025
272.4946,-0.0129,-3.1425,2.6754,-1.6865,-1.3522,-0.9987,0.0,0.0,0.4433,-0.0292,0.0026,-0.0244,0.0301,0.0011,-0.0248
276.032,0.0937,-2.6404,2.8418,-0.7679,-1.4204,-0.334,0.0,0.0,0.4433,-0.0292,0.0026,-0.0244,0.0301,0.0011,-0.0247
280.0059,0.2383,-2.1472,3.1111,-0.2592,-1.3954,-0.2816,0.0,0.0,0.4433,-0.0292,0.0026,-0.0244,0.0301,0.0011,-0.0247
284.8505,0.3437,-1.6833,3.1496,-0.1204,-1.4812,0.0508,0.0,0.0,0.4433,-0.0292,0.0026,-0.0246,0.0301,0.0011,-0.0246
288.0463,0.4012,-1.2806,3.0694,0.3376,-1.8092,-0.1774,0.0,0.0,0.4433,-0.0292,0.0026,-0.0247,0.0301,0.0011,-0.0246
292.0187,0.5045,-1.0654,3.4561,-0.1152,-2.2556,-0.0916,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.0011,-0.0248
296.078,0.4822,-0.852,3.0977,-0.2125,-2.4052,-0.1406,0.0,0.0,0.4433,-0.0292,0.0026,-0.0247,0.0302,0.0011,-0.0249
300.0296,0.5068,-0.6452,3.1197,-0.2172,-2.4561,-0.0834,0.0,0.0,0.4433,-0.0292,0.0026,-0.0247,0.0303,0.0011,-0.0249
304.0362,0.5893,-0.4798,3.5646,-0.3294,-2.3178,-0.056,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.0011,-0.0249
308.044,0.6434,-0.3098,3.5977,-0.179,-2.1068,-0.0407,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.001,-0.0246
312.0301,0.6746,-0.1868,3.6734,-0.3658,-2.1047,-0.0374,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.0011,-0.0247
316.1182,0.6602,-0.0917,3.4251,-0.1226,-2.2006,-0.0636,0.0,0.0,0.4433,-0.0293,0.0026,-0.0246,0.0302,0.0011,-0.0248
320.041,0.6568,-0.0863,3.3612,-0.4617,-2.1051,-0.3306,0.0,0.0,0.4433,-0.0293,0.0026,-0.0246,0.0302,0.0011,-0.0248
324.0403,0.6376,-0.0808,3.4425,-0.2816,-2.2472,-0.0908,0.0,0.0,0.4433,-0.0293,0.0026,-0.0246,0.0302,0.0011,-0.0248
328.195,0.6099,-0.0909,3.3903,-0.1822,-2.4217,-0.127,0.0,0.0,0.4433,-0.0293,0.0026,-0.0246,0.0302,0.0011,-0.0248
332.0397,0.601,-0.1203,3.4903,-0.4784,-2.4694,-0.0498,0.0,0.0,0.4433,-0.0293,0.0026,-0.0246,0.0302,0.001,-0.0248
336.0397,0.6219,-0.1321,3.8695,-0.4068,-2.3569,-0.0657,0.0,0.0,0.4433,-0.0293,0.0026,-0.0246,0.0302,0.001,-0.0247
340.0707,0.6259,-0.1318,3.4795,-0.2571,-2.4882,-0.0919,0.0,0.0,0.4433,-0.0293,0.0026,-0.0246,0.0302,0.001,-0.0247
344.0314,0.6418,-0.1226,3.6178,-0.0682,-2.5119,-0.067,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.001,-0.0247
348.0339,0.6352,-0.1137,3.7101,-0.1529,-2.5847,-0.0504,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.001,-0.0247
352.077,0.634,-0.1231,3.7979,-0.3861,-2.4236,-0.0548,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.001,-0.0247
356.0345,0.63,-0.1197,3.9473,-0.2496,-2.5638,-0.0882,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.0011,-0.0247
360.0397,0.6306,-0.1221,3.8045,-0.1664,-2.555,-0.1205,0.0,0.0,0.4433,-0.0293,0.0026,-0.0246,0.0302,0.0011,-0.0247
364.0494,0.6343,-0.086,3.8552,-0.0724,-2.5595,0.0912,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.001,-0.0246
368.0523,0.6347,-0.0819,3.7837,-0.2452,-2.5761,-0.0345,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.001,-0.0247
372.0377,0.6439,-0.0663,3.8411,-0.0268,-2.635,0.0181,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.001,-0.0246
376.0926,0.6346,-0.0546,3.6186,-0.3078,-2.7119,0.0677,0.0,0.0,0.4433,-0.0293,0.0026,-0.0247,0.0302,0.001,-0.0247
380.0366,0.6198,-0.0359,3.9149,-0.2078,-2.7877,0.1525,0.0,0.0,0.4433,-0.0293,0.0026,-0.0248,0.0302,0.001,-0.0246
384.1601,0.604,-0.0433,3.6717,-0.3614,-2.9134,-0.1085,0.0,0.0,0.4433,-0.0293,0.0026,-0.0248,0.0302,0.0011,-0.0247
388.0657,0.6081,-0.0285,3.9999,-0.0127,-2.8147,0.1457,0.0,0.0,0.4433,-0.0293,0.0026,-0.0248,0.0302,0.001,-0.0247
392.0316,0.612,-0.0301,4.0647,-0.3549,-2.8413,0.1185,0.0,0.0,0.4433,-0.0293,0.0026,-0.0248,0.0302,0.001,-0.0247
396.5704,0.589,-0.0308,3.8207,-0.3259,-2.919,-0.0795,0.0,0.0,0.4433,-0.0293,0.0026,-0.0248,0.0302,0.0011,-0.0247
