n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.1344,-3.8023,3.673,-3.4805,-3.4717,-4.2436,0.0,0.0,0.4433,-0.0324,0.0004,-0.0279,0.0347,0.0081,-0.0288
4.0058,0.131,-3.8021,3.6488,-3.417,-3.5446,-4.3791,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0081,-0.0287
8.0753,0.1356,-3.7949,3.6594,-3.4627,-3.3871,-4.3026,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0081,-0.0288
12.0634,0.1391,-3.7915,3.6411,-3.4603,-3.4256,-4.2968,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0081,-0.0287
16.1065,0.1419,-3.7914,3.6637,-3.5166,-3.4439,-4.3074,0.0,0.0,0.4433,-0.0324,0.0004,-0.0279,0.0347,0.0081,-0.0287
20.0209,0.1442,-3.7922,3.6629,-3.5397,-3.3564,-4.2723,0.0,0.0,0.4433,-0.0324,0.0004,-0.0279,0.0347,0.0081,-0.0287
23.9657,0.1378,-3.7982,3.6141,-3.5446,-3.5152,-4.2794,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0081,-0.0287
28.0303,0.1411,-3.8119,3.6777,-3.5757,-3.4548,-4.418,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0082,-0.0287
32.0493,0.1401,-3.8168,3.6627,-3.578,-3.4688,-4.3547,0.0,0.0,0.4433,-0.0324,0.0004,-0.0279,0.0347,0.0082,-0.0287
35.9895,0.1372,-3.8141,3.6224,-3.4344,-3.5652,-4.2759,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0081,-0.0287
40.139,0.1351,-3.8264,3.6199,-3.5447,-3.4899,-4.3971,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0082,-0.0287
44.0725,0.1304,-3.8348,3.5844,-3.5455,-3.4775,-4.3689,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0082,-0.0287
48.1676,0.1295,-3.8395,3.6298,-3.561,-3.5214,-4.3366,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0082,-0.0287
52.0578,0.125,-3.8471,3.6813,-3.5676,-3.5153,-4.3666,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0082,-0.0287
56.07,0.1222,-3.8485,3.6239,-3.4227,-3.4709,-4.3852,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0082,-0.0286
60.0154,0.1309,-3.8398,3.6292,-3.61,-3.2528,-4.0517,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0081,-0.0287
64.0552,0.1242,-3.8396,3.6434,-3.5318,-3.495,-4.2887,0.0,0.0,0.4433,-0.0324,0.0004,-0.0281,0.0347,0.0081,-0.0286
68.0883,0.1219,-3.8373,3.6362,-3.6238,-3.5706,-4.1698,0.0,0.0,0.4433,-0.0324,0.0004,-0.028,0.0347,0.0081,-0.0287
72.0595,0.1158,-3.8241,3.6032,-3.4888,-3.5208,-4.2136,0.0,0.0,0.4433,-0.0324,0.0004,-0.0281,0.0347,0.0081,-0.0287
76.0858,0.1057,-3.807,3.5201,-3.3959,-3.5382,-4.1779,0.0,0.0,0.4433,-0.0324,0.0004,-0.0281,0.0347,0.0081,-0.0287
80.0161,0.1088,-3.8136,3.6342,-3.557,-3.4997,-4.3123,0.0,0.0,0.4433,-0.0324,0.0004,-0.0281,0.0347,0.0081,-0.0287
84.0284,0.1087,-3.8126,3.6145,-3.6491,-3.4849,-4.2512,0.0,0.0,0.4433,-0.0324,0.0005,-0.0281,0.0347,0.0081,-0.0287
88.1029,0.1027,-3.8191,3.5382,-3.6463,-3.5404,-4.3754,0.0,0.0,0.4433,-0.0324,0.0005,-0.0282,0.0347,0.0082,-0.0287
