n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.5664,-4.7333,3.2192,-3.9309,-2.053,-4.4447,0.0,0.0,0.4433,-0.0355,0.0028,-0.0278,0.0359,0.0059,-0.0279
3.8799,0.5638,-4.5479,3.2431,-3.8232,-2.3333,-4.3092,0.0,0.0,0.4433,-0.0355,0.0028,-0.0279,0.0359,0.0058,-0.028
7.9389,0.57,-4.421,3.2505,-4.0646,-2.0174,-4.1983,0.0,0.0,0.4433,-0.0355,0.0028,-0.0279,0.0359,0.0058,-0.028
11.8787,0.5525,-4.255,3.2959,-4.0854,-2.503,-3.6161,0.0,0.0,0.4433,-0.0355,0.0029,-0.0281,0.036,0.0057,-0.0285
15.8281,0.5314,-4.1134,3.2052,-4.1169,-2.4818,-3.4621,0.0,0.0,0.4433,-0.0355,0.0029,-0.0282,0.036,0.0057,-0.0288
19.7853,0.5039,-3.9781,3.1744,-4.1023,-2.5008,-3.0973,0.0,0.0,0.4433,-0.0355,0.0029,-0.0283,0.0361,0.0056,-0.0289
23.8382,0.4719,-3.8674,3.128,-4.101,-2.6063,-2.88,0.0,0.0,0.4433,-0.0355,0.0029,-0.0283,0.0361,0.0056,-0.029
27.8172,0.4512,-3.7927,3.1155,-4.0978,-2.5599,-3.0107,0.0,0.0,0.4433,-0.0355,0.0029,-0.0283,0.0361,0.0056,-0.029
31.8029,0.4289,-3.7232,3.1184,-4.0271,-2.5944,-2.9425,0.0,0.0,0.4433,-0.0355,0.0028,-0.0281,0.0361,0.0056,-0.0289
35.8293,0.3979,-3.6687,3.0951,-3.8576,-2.5749,-3.0275,0.0,0.0,0.4433,-0.0355,0.0028,-0.028,0.0361,0.0056,-0.029
39.8122,0.3746,-3.5971,3.1799,-3.8409,-2.6833,-2.881,0.0,0.0,0.4433,-0.0355,0.0028,-0.028,0.0361,0.0056,-0.0288
43.7869,0.3515,-3.5339,3.1844,-3.8357,-2.6001,-2.9759,0.0,0.0,0.4433,-0.0355,0.0027,-0.028,0.036,0.0056,-0.0287
47.9887,0.3481,-3.4848,3.3281,-3.5649,-2.5356,-3.3002,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.036,0.0056,-0.0288
51.837,0.3364,-3.4231,3.3461,-3.5575,-2.4973,-3.2228,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.036,0.0056,-0.0287
55.9007,0.3405,-3.3943,3.3978,-3.9741,-2.564,-3.005,0.0,0.0,0.4433,-0.0356,0.0028,-0.0282,0.036,0.0056,-0.0289
59.8848,0.3368,-3.3707,3.2042,-3.9341,-2.571,-3.0461,0.0,0.0,0.4433,-0.0355,0.0028,-0.0283,0.0361,0.0056,-0.029
63.801,0.3255,-3.3548,3.0939,-3.9189,-2.6587,-2.906,0.0,0.0,0.4433,-0.0355,0.0028,-0.0284,0.0361,0.0056,-0.0291
67.8541,0.3278,-3.3489,3.1807,-3.9336,-2.6013,-2.908,0.0,0.0,0.4433,-0.0355,0.0028,-0.0283,0.0361,0.0056,-0.0291
71.7735,0.329,-3.3323,3.2204,-3.8932,-2.6303,-2.8322,0.0,0.0,0.4433,-0.0355,0.0028,-0.0282,0.0361,0.0056,-0.0292
75.7371,0.3219,-3.2983,3.2069,-3.7378,-2.7976,-2.5372,0.0,0.0,0.4433,-0.0355,0.0027,-0.0282,0.0361,0.0055,-0.0293
79.851,0.3138,-3.2584,3.1691,-3.5975,-2.7828,-2.4857,0.0,0.0,0.4433,-0.0355,0.0027,-0.0281,0.0361,0.0055,-0.0293
83.9435,0.309,-3.2332,3.2467,-3.751,-2.8128,-2.484,0.0,0.0,0.4433,-0.0355,0.0027,-0.0281,0.0361,0.0055,-0.0294
87.8437,0.3005,-3.1999,3.2402,-3.6682,-2.8083,-2.4756,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0293
92.0005,0.2775,-3.1473,3.2112,-3.6692,-2.9075,-2.1411,0.0,0.0,0.4433,-0.0355,0.0027,-0.0281,0.0361,0.0055,-0.0294
95.9869,0.2556,-3.0994,3.1999,-3.5915,-2.8573,-2.1898,0.0,0.0,0.4433,-0.0355,0.0027,-0.028,0.0361,0.0055,-0.0293
99.826,0.2376,-3.0608,3.2143,-3.685,-2.8162,-2.4023,0.0,0.0,0.4433,-0.0355,0.0027,-0.028,0.0361,0.0055,-0.0293
103.99,0.2345,-3.0246,3.2916,-3.5928,-2.7584,-2.5331,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0294
108.0136,0.237,-2.988,3.3178,-3.6458,-2.8233,-2.3514,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0294
111.9245,0.2312,-2.9505,3.1742,-3.608,-2.7434,-2.3442,0.0,0.0,0.4433,-0.0355,0.0027,-0.028,0.0361,0.0055,-0.0294
115.9193,0.2192,-2.9169,3.1472,-3.5561,-2.8338,-2.3598,0.0,0.0,0.4433,-0.0355,0.0027,-0.028,0.0361,0.0055,-0.0294
120.0203,0.2209,-2.9001,3.2176,-3.5013,-2.7767,-2.3862,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0294
123.8234,0.2221,-2.8852,3.1991,-3.3864,-2.7835,-2.3857,0.0,0.0,0.4433,-0.0355,0.0027,-0.028,0.0361,0.0055,-0.0294
127.8515,0.226,-2.8718,3.3452,-3.6031,-2.8404,-2.308,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0293
132.0246,0.2336,-2.8714,3.3373,-3.6626,-2.7594,-2.4279,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0293
135.8829,0.2438,-2.8849,3.3213,-3.6422,-2.7867,-2.4699,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0293
139.9178,0.2607,-2.9012,3.4854,-3.6599,-2.7897,-2.4903,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0293
143.8009,0.2738,-2.8918,3.4275,-3.5062,-2.7515,-2.3719,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0293
147.8564,0.2831,-2.889,3.5619,-3.6354,-2.8691,-2.3984,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0293
151.8649,0.2888,-2.9035,3.5562,-3.6436,-2.9541,-2.6308,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0293
155.8541,0.2989,-2.9183,3.4821,-3.5797,-2.8297,-2.6711,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0293
159.9711,0.3119,-2.944,3.3855,-3.6836,-2.7561,-2.7563,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0293
163.8815,0.3115,-2.9772,3.3126,-3.6829,-2.8467,-2.8898,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0292
167.9136,0.3234,-2.9976,3.4861,-3.5827,-2.8032,-2.673,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0292
171.9983,0.3247,-3.0324,3.4295,-3.7067,-2.87,-2.9394,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0056,-0.0292
175.9821,0.3305,-3.0489,3.5285,-3.5508,-2.8274,-2.8909,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0056,-0.0292
179.8202,0.3299,-3.0606,3.3169,-3.6849,-2.7661,-2.6907,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0292
183.9735,0.3182,-3.0563,3.3193,-3.66,-2.8686,-2.4321,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0292
187.9713,0.3055,-3.0775,3.3075,-3.6946,-2.8973,-2.6876,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0291
191.8285,0.2932,-3.0778,3.3164,-3.7077,-2.8907,-2.4135,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0291
195.9876,0.2883,-3.0699,3.32,-3.7335,-2.8243,-2.4071,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0291
199.8736,0.2839,-3.0627,3.3354,-3.7598,-2.7909,-2.3813,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.029
203.9817,0.2835,-3.0612,3.3623,-3.7432,-2.7588,-2.6428,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.029
207.9131,0.2943,-3.049,3.3726,-3.7759,-2.6732,-2.5106,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.029
211.8781,0.2905,-3.0596,3.3515,-3.7566,-2.7723,-2.719,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.029
215.9618,0.2876,-3.0551,3.3103,-3.795,-2.8135,-2.687,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.029
219.8102,0.2782,-3.0563,3.3344,-3.7771,-2.8644,-2.6506,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.029
224.1293,0.2774,-3.0498,3.3548,-3.7672,-2.8318,-2.4532,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0291
227.8765,0.2838,-3.0526,3.4798,-3.6825,-2.8881,-2.501,0.0,0.0,0.4433,-0.0356,0.0027,-0.0281,0.0361,0.0055,-0.0291
231.8617,0.2919,-3.0358,3.4958,-3.7341,-2.8987,-2.2908,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0292
235.853,0.2941,-3.0252,3.511,-3.5465,-3.0099,-2.3925,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0292
239.862,0.3029,-3.0281,3.6262,-3.6133,-2.9476,-2.613,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0292
243.8491,0.2999,-3.0181,3.4705,-3.5314,-2.9684,-2.4501,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0293
247.9068,0.2846,-2.9999,3.4648,-3.4796,-3.1607,-2.5217,0.0,0.0,0.4433,-0.0356,0.0027,-0.0279,0.0361,0.0055,-0.0293
251.8668,0.2831,-2.981,3.6332,-3.5622,-3.0204,-2.3446,0.0,0.0,0.4433,-0.0356,0.0027,-0.0279,0.0361,0.0055,-0.0293
255.8558,0.2896,-2.9342,3.6887,-3.3071,-2.9961,-2.1874,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0361,0.0055,-0.0294
259.934,0.2951,-2.87,3.6504,-2.9955,-3.0273,-2.1503,0.0,0.0,0.4433,-0.0356,0.0027,-0.0279,0.0361,0.0055,-0.0294
263.8851,0.305,-2.7316,3.8758,-2.0858,-3.1971,-1.7466,0.0,0.0,0.4433,-0.0356,0.0027,-0.028,0.0362,0.0055,-0.0295
267.9311,0.3102,-2.4857,3.7563,-1.2334,-3.1075,-1.0363,0.0,0.0,0.4433,-0.0356,0.0026,-0.0279,0.0361,0.0054,-0.0293
271.9792,0.325,-2.1315,4.0499,-0.6335,-3.2042,-0.3579,0.0,0.0,0.4433,-0.0356,0.0026,-0.028,0.0361,0.0054,-0.0293
275.9944,0.3405,-1.7652,4.0746,-0.3738,-3.1879,0.0167,0.0,0.0,0.4433,-0.0356,0.0026,-0.0279,0.0361,0.0054,-0.0292
