n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,5.3353,3.1416,8.5019,2.9347,1.9511,2.6884,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
3.9879,5.3462,3.1425,8.6636,2.7493,2.0411,3.0207,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
7.9974,5.3533,3.1189,8.5248,2.8985,1.9626,2.7113,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0264
12.0235,5.35,3.1226,8.5047,2.8796,2.0769,2.7165,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
16.0512,5.3479,3.1196,8.322,2.8744,2.135,2.7264,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
20.0557,5.3393,3.1173,8.4736,2.8066,1.8961,2.7282,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
23.9751,5.3481,3.1107,8.6004,2.6053,1.9782,2.8391,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
28.1859,5.3414,3.0928,8.514,2.5576,1.7321,2.7976,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
31.9654,5.3448,3.0823,8.5839,2.763,1.9536,2.8919,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
35.983,5.3381,3.078,8.6151,2.767,1.8962,2.8336,0.0,0.0,0.4433,-0.0341,0.0067,-0.0258,0.0335,0.0067,-0.0265
40.0413,5.3423,3.0878,8.6297,2.7505,1.8931,2.7465,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
43.9351,5.3467,3.0696,8.48,2.4332,2.0729,2.8231,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
47.9908,5.3111,3.0719,8.073,2.9682,1.9235,2.7885,0.0,0.0,0.4433,-0.034,0.0067,-0.0259,0.0335,0.0068,-0.0265
51.9894,5.3212,3.0534,8.5354,2.5512,2.0781,2.6867,0.0,0.0,0.4433,-0.0341,0.0067,-0.0258,0.0335,0.0068,-0.0265
55.9696,5.2977,3.0596,8.2862,2.7896,1.8506,2.9069,0.0,0.0,0.4433,-0.0341,0.0067,-0.0258,0.0335,0.0067,-0.0266
59.996,5.2966,3.0625,8.4786,2.8162,1.9142,2.8226,0.0,0.0,0.4433,-0.0341,0.0067,-0.0258,0.0335,0.0067,-0.0264
63.9609,5.2958,3.078,8.2733,2.9372,2.1211,2.8992,0.0,0.0,0.4433,-0.0341,0.0066,-0.0258,0.0335,0.0067,-0.0264
68.1471,5.2934,3.1214,8.4874,2.9264,1.9878,3.3933,0.0,0.0,0.4433,-0.0341,0.0067,-0.0258,0.0335,0.0067,-0.0264
71.9922,5.2818,3.1476,8.2681,3.1158,1.8285,2.8263,0.0,0.0,0.4433,-0.034,0.0066,-0.0258,0.0335,0.0067,-0.0265
75.9616,5.2801,3.1529,8.3839,2.565,2.0669,3.1867,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
80.086,5.2596,3.1514,8.3747,2.6662,1.7198,2.9099,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
84.0586,5.2625,3.1222,8.6198,2.2527,1.884,2.7232,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
87.9537,5.2641,3.1225,8.5208,2.5525,2.0143,2.7728,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
92.0291,5.2785,3.1038,8.5309,2.5039,1.8482,2.861,0.0,0.0,0.4433,-0.0341,0.0067,-0.0258,0.0335,0.0067,-0.0264
96.1966,5.2697,3.1257,8.5286,2.899,1.846,2.8544,0.0,0.0,0.4433,-0.0341,0.0067,-0.0258,0.0335,0.0067,-0.0265
99.9543,5.2936,3.1052,8.5207,2.3888,2.1217,2.9392,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
104.1017,5.3075,3.1361,8.3613,2.9728,2.2939,3.2394,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0264
107.9602,5.3137,3.1466,8.49,2.8306,2.0474,3.199,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
112.0302,5.3251,3.1578,8.6441,3.242,2.0276,3.1119,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
115.978,5.3461,3.1391,8.5204,2.5432,2.0705,3.0173,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
119.952,5.3515,3.1642,8.51,3.1779,2.0493,2.9596,0.0,0.0,0.4433,-0.0341,0.0067,-0.0258,0.0335,0.0068,-0.0264
124.1139,5.356,3.2017,8.2519,3.2573,2.0392,3.0436,0.0,0.0,0.4433,-0.034,0.0066,-0.0258,0.0335,0.0068,-0.0265
127.9694,5.3717,3.2498,8.4156,3.199,2.3706,2.916,0.0,0.0,0.4433,-0.0341,0.0067,-0.0258,0.0335,0.0068,-0.0265
131.9521,5.3859,3.2942,8.4856,3.0402,2.3314,3.2865,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
135.9973,5.3685,3.3091,8.207,3.1963,1.9383,2.5912,0.0,0.0,0.4433,-0.034,0.0066,-0.0259,0.0335,0.0068,-0.0265
139.9863,5.3852,3.3121,8.4286,2.9493,2.273,2.9147,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0264
143.9425,5.3778,3.3425,8.3418,3.019,2.1633,3.0703,0.0,0.0,0.4433,-0.034,0.0067,-0.0259,0.0335,0.0068,-0.0265
148.0216,5.3849,3.3268,8.6555,3.0565,2.0961,2.8183,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
151.9851,5.4075,3.308,8.6764,2.5523,2.2968,3.1261,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0264
155.971,5.4061,3.2813,8.447,2.8146,2.2172,2.9216,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0265
160.0325,5.3971,3.2698,8.4101,2.8756,2.0175,2.571,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0264
163.9918,5.395,3.266,8.4919,2.9726,2.0211,3.0375,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0264
168.1044,5.4108,3.2462,8.4035,2.5594,2.2618,3.2791,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
172.0341,5.4155,3.251,8.6525,3.0282,2.174,3.1272,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0264
175.9463,5.4117,3.2428,8.676,3.0244,2.0171,3.0439,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0068,-0.0264
180.0765,5.4334,3.269,8.5385,3.0275,2.1623,3.2901,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
184.1838,5.4366,3.2685,8.6666,2.5856,2.0839,3.2852,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0264
188.0634,5.4433,3.2694,8.6249,2.7651,2.0565,3.2796,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0264
192.0133,5.4399,3.3095,8.559,3.0755,2.1175,3.5647,0.0,0.0,0.4433,-0.0341,0.0067,-0.0259,0.0335,0.0067,-0.0265
