n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.6393,-2.6712,3.2907,-2.5533,-2.0379,-2.8414,0.0,0.0,0.4433,-0.0306,0.0013,-0.0315,0.0313,0.005,-0.0325
4.0278,0.6522,-2.6659,3.3033,-2.5309,-2.0576,-2.8573,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0313,0.005,-0.0325
8.0725,0.6541,-2.6642,3.2796,-2.5149,-2.0168,-2.8515,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0313,0.005,-0.0326
12.0111,0.6568,-2.6585,3.2246,-2.5868,-1.9662,-2.8824,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0312,0.005,-0.0325
16.0382,0.6595,-2.6559,3.3189,-2.4803,-2.0224,-2.8885,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0313,0.005,-0.0326
20.0405,0.6553,-2.6518,3.2557,-2.6096,-2.038,-2.8644,0.0,0.0,0.4433,-0.0306,0.0013,-0.0315,0.0312,0.005,-0.0326
24.0297,0.6626,-2.6422,3.3147,-2.4893,-2.0077,-2.8921,0.0,0.0,0.4433,-0.0306,0.0013,-0.0315,0.0313,0.0049,-0.0326
28.0619,0.6533,-2.6332,3.3076,-2.4512,-2.2354,-2.7386,0.0,0.0,0.4433,-0.0306,0.0012,-0.0316,0.0313,0.0049,-0.0326
32.1466,0.653,-2.6286,3.3546,-2.4511,-2.0687,-2.8715,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0313,0.0049,-0.0326
36.038,0.6468,-2.6228,3.2327,-2.4888,-2.0757,-2.828,0.0,0.0,0.4433,-0.0306,0.0012,-0.0315,0.0313,0.0049,-0.0325
40.0372,0.6433,-2.6203,3.3327,-2.4078,-2.088,-2.9258,0.0,0.0,0.4433,-0.0306,0.0012,-0.0315,0.0313,0.0049,-0.0325
44.0362,0.64,-2.6161,3.3242,-2.4952,-2.1379,-2.8117,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0313,0.0049,-0.0326
48.048,0.6402,-2.612,3.3555,-2.4747,-2.1057,-2.8277,0.0,0.0,0.4433,-0.0306,0.0013,-0.0315,0.0313,0.0049,-0.0326
51.9849,0.6408,-2.6234,3.3213,-2.7077,-2.0537,-2.8858,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0313,0.0049,-0.0326
55.9865,0.639,-2.6378,3.2732,-2.7875,-2.0557,-2.942,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0313,0.0049,-0.0326
59.9974,0.6316,-2.6578,3.3463,-2.5348,-2.2101,-3.2304,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0313,0.005,-0.0326
64.0407,0.6307,-2.6829,3.287,-2.7644,-2.0894,-3.1803,0.0,0.0,0.4433,-0.0306,0.0013,-0.0316,0.0313,0.005,-0.0326
68.0536,0.6243,-2.6989,3.2653,-2.4736,-2.1064,-3.2265,0.0,0.0,0.4433,-0.0306,0.0012,-0.0316,0.0313,0.005,-0.0326
72.0236,0.6308,-2.7366,3.3089,-2.751,-2.074,-3.2346,0.0,0.0,0.4433,-0.0306,0.0013,-0.0315,0.0313,0.005,-0.0325
76.056,0.6281,-2.7498,3.2775,-2.462,-2.0601,-3.164,0.0,0.0,0.4433,-0.0306,0.0012,-0.0314,0.0313,0.005,-0.0326
