n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,3.2296,0.2097,5.8061,-0.2891,0.7455,0.5754,0.0,0.0,0.4433,-0.0313,0.0034,-0.0237,0.0322,0.0014,-0.0238
3.8496,3.2182,0.2187,5.5916,-0.4748,0.5536,0.901,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
7.836,3.2153,0.2311,5.5419,-0.5165,0.7036,0.6438,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
11.7764,3.2104,0.2231,5.5636,-0.4567,0.4713,0.6307,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
15.9519,3.187,0.2322,5.4571,-0.41,0.5631,0.6827,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
19.87,3.1674,0.2645,5.6,-0.3886,0.3301,1.1932,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
23.8386,3.1842,0.252,5.5309,-0.3762,0.6851,0.554,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
27.8492,3.1577,0.2457,5.1692,-0.5177,0.5729,0.8108,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
31.946,3.1321,0.2347,5.4038,-0.4479,0.6577,0.6079,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
35.9595,3.1223,0.2416,5.5435,-0.359,0.4756,0.7574,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
39.8546,3.1391,0.2452,5.8604,-0.3938,0.6778,0.6025,0.0,0.0,0.4433,-0.0313,0.0034,-0.0237,0.0322,0.0014,-0.0238
43.8504,3.1229,0.246,5.5758,-0.436,0.6091,0.7367,0.0,0.0,0.4433,-0.0313,0.0034,-0.0237,0.0322,0.0014,-0.0239
48.0536,3.1276,0.247,5.5873,-0.4481,0.6332,0.8609,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
51.9194,3.1308,0.2647,5.5699,-0.4139,0.6986,0.9325,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
55.8886,3.1596,0.276,5.8324,-0.1829,0.7425,0.6294,0.0,0.0,0.4433,-0.0313,0.0034,-0.0237,0.0322,0.0014,-0.0239
59.8233,3.1905,0.284,5.7825,-0.2911,0.8664,0.7398,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0321,0.0014,-0.0239
64.2719,3.2073,0.2647,5.6537,-0.466,0.7063,0.7749,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
67.8416,3.2148,0.2667,5.6153,-0.4188,0.7456,0.6651,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
71.8558,3.2467,0.2648,5.7183,-0.2746,0.7737,0.5377,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
75.8363,3.2541,0.271,5.4983,-0.3055,0.782,0.6316,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
80.0826,3.2635,0.2586,5.4728,-0.3701,0.8166,0.5121,0.0,0.0,0.4433,-0.0313,0.0034,-0.0235,0.0322,0.0014,-0.0238
83.8782,3.2452,0.2797,5.427,-0.1685,0.7136,0.8292,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
87.8785,3.2449,0.2823,5.5121,-0.4288,0.7028,0.8038,0.0,0.0,0.4433,-0.0313,0.0034,-0.0235,0.0322,0.0014,-0.0239
91.8721,3.2599,0.264,5.7474,-0.4806,0.7898,0.5243,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
95.9611,3.2524,0.2492,5.4575,-0.3739,0.7224,0.5582,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
99.9367,3.2426,0.2451,5.599,-0.4805,0.7276,0.8154,0.0,0.0,0.4433,-0.0313,0.0034,-0.0235,0.0322,0.0014,-0.0239
103.8231,3.2281,0.2243,5.4913,-0.4815,0.8084,0.4867,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0321,0.0014,-0.0238
107.6319,3.2278,0.222,5.4135,-0.3835,0.9385,0.6388,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0321,0.0014,-0.0238
111.9504,3.2229,0.2221,5.4961,-0.3518,0.757,0.6087,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
115.9612,3.1868,0.2253,5.0465,-0.3944,0.7236,0.725,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0239
119.8602,3.199,0.218,5.7957,-0.4178,0.611,0.5892,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
124.0226,3.1959,0.2218,5.5257,-0.4334,0.7443,0.6792,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
127.8981,3.1929,0.1974,5.4396,-0.4581,0.6886,0.5394,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
131.8613,3.1961,0.1867,5.6156,-0.4184,0.6454,0.5377,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0238
136.1366,3.1867,0.1873,5.4374,-0.4212,0.8752,0.5104,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0321,0.0014,-0.0239
139.8789,3.1976,0.1763,5.3683,-0.5013,1.0423,0.4689,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0321,0.0015,-0.0239
143.9044,3.1913,0.1684,5.4347,-0.4813,0.7587,0.6226,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0321,0.0014,-0.0239
148.0469,3.1828,0.1674,5.3924,-0.2048,0.7309,0.2347,0.0,0.0,0.4433,-0.0313,0.0034,-0.0237,0.0322,0.0015,-0.0239
151.8598,3.1661,0.1697,5.472,-0.4569,0.5135,0.7326,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0322,0.0014,-0.0241
155.8261,3.1576,0.1692,5.5658,-0.447,0.4938,0.6755,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0322,0.0014,-0.0241
159.9523,3.1275,0.1859,5.0868,-0.3958,0.2882,1.0075,0.0,0.0,0.4433,-0.0313,0.0034,-0.0237,0.0322,0.0014,-0.024
163.8238,3.1055,0.2034,5.5239,-0.4697,0.3341,0.9827,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0242
167.8186,3.0677,0.2276,5.5183,-0.4827,0.0735,1.1686,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0243
171.8764,3.067,0.2299,5.4502,-0.4885,0.5099,0.6756,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0241
175.8555,3.0368,0.2393,5.4774,-0.5043,0.2437,0.8131,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0242
179.8621,2.9924,0.2708,5.2286,-0.3818,0.168,1.1058,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0243
183.8597,2.9625,0.2899,5.4255,-0.5847,0.1841,1.0154,0.0,0.0,0.4433,-0.0313,0.0035,-0.0235,0.0322,0.0014,-0.0243
187.8498,2.956,0.3034,5.6622,-0.5575,0.2661,1.0117,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0243
191.9707,2.9497,0.3202,5.7867,-0.571,0.1116,1.0316,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0243
195.8999,2.9323,0.3267,5.7692,-0.5167,-0.1548,0.9618,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0322,0.0014,-0.0243
199.8957,2.9131,0.3287,5.7923,-0.6148,-0.2041,0.9378,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0322,0.0014,-0.0243
203.8897,2.935,0.3001,5.7583,-0.6138,0.1004,0.6304,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0322,0.0014,-0.0243
207.9118,2.9295,0.2737,5.8062,-0.5564,-0.0705,0.5316,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0243
211.8378,2.941,0.2472,5.8062,-0.6394,0.0237,0.7235,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0322,0.0014,-0.0243
215.9383,2.9189,0.2368,5.815,-0.6491,-0.32,0.6739,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0322,0.0014,-0.0243
219.9049,2.9261,0.2398,5.956,-0.523,-0.1577,0.8988,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0322,0.0014,-0.0243
223.9029,2.93,0.2224,5.8478,-0.6344,-0.237,0.9259,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0322,0.0014,-0.0243
227.8873,2.9583,0.1868,5.9263,-0.5267,0.215,0.2454,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0015,-0.024
231.8493,2.9627,0.177,5.9265,-0.4659,0.0763,0.6504,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0242
235.8724,2.9523,0.1619,6.0035,-0.5845,-0.3002,0.6802,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0242
239.8582,2.9686,0.1695,6.2546,-0.3312,-0.3068,0.8536,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0241
243.8517,2.9948,0.1755,6.2201,-0.3275,-0.1063,0.7289,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0322,0.0014,-0.0242
247.9161,3.0153,0.1966,6.3007,-0.3042,-0.068,0.7628,0.0,0.0,0.4433,-0.0313,0.0034,-0.0236,0.0321,0.0014,-0.024
251.9835,3.0095,0.2288,6.0528,-0.333,-0.3337,0.9819,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0322,0.0014,-0.0242
255.8986,3.0298,0.2402,6.1983,-0.4187,-0.0311,0.766,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0321,0.0014,-0.0241
259.9241,3.0722,0.2474,6.3708,-0.6028,0.0286,0.8143,0.0,0.0,0.4433,-0.0313,0.0035,-0.0235,0.0321,0.0014,-0.024
263.9243,3.0937,0.2247,6.6211,-0.5278,-0.3709,0.4351,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0321,0.0015,-0.0239
267.8825,3.1199,0.2143,6.6336,-0.3081,-0.4076,0.3755,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0321,0.0015,-0.024
271.8721,3.1415,0.1915,6.5704,-0.4826,-0.0689,-0.0903,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0321,0.0015,-0.0237
275.9015,3.1539,0.1696,6.7609,-0.4403,-0.4927,0.1873,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0321,0.0015,-0.0239
279.9226,3.1683,0.1528,6.8353,-0.7099,-0.7114,0.4795,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0321,0.0015,-0.024
283.8574,3.189,0.1458,6.9235,-0.3998,-0.5921,0.6945,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0321,0.0015,-0.0239
287.8524,3.1946,0.1141,6.7081,-0.4029,-0.426,0.1859,0.0,0.0,0.4433,-0.0313,0.0035,-0.0237,0.0321,0.0015,-0.0237
291.9142,3.2117,0.0629,6.7133,-0.7563,-0.2089,0.1284,0.0,0.0,0.4433,-0.0313,0.0035,-0.0235,0.032,0.0015,-0.0237
295.8753,3.2457,0.0255,6.7291,-0.3862,-0.1814,0.1248,0.0,0.0,0.4433,-0.0313,0.0035,-0.0235,0.032,0.0015,-0.0236
299.8825,3.2722,0.0042,7.1034,-0.3686,-0.3638,0.1829,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.032,0.0015,-0.0236
304.477,3.2704,-0.0118,6.8449,-0.365,-0.4406,0.1662,0.0,0.0,0.4433,-0.0313,0.0035,-0.0236,0.0321,0.0015,-0.0237
