n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-0.9499,-1.5322,2.2729,-2.5085,-4.1537,-0.8667,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0373,0.0031,-0.0283
3.9742,-0.952,-1.5449,2.2216,-2.4197,-4.2011,-0.8886,0.0,0.0,0.4433,-0.0348,0.0016,-0.0273,0.0373,0.0031,-0.0283
8.0693,-0.9547,-1.557,2.2286,-2.4915,-4.1796,-0.9056,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0372,0.0031,-0.0283
11.9892,-0.9534,-1.5702,2.2434,-2.4599,-4.1805,-0.9106,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0373,0.0031,-0.0283
15.9665,-0.9481,-1.5841,2.3339,-2.4767,-4.2049,-0.9329,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0373,0.0031,-0.0283
19.9757,-0.943,-1.5994,2.2729,-2.5551,-4.2435,-0.9307,0.0,0.0,0.4433,-0.0348,0.0016,-0.0273,0.0373,0.0031,-0.0283
23.8361,-0.9364,-1.6168,2.2839,-2.5637,-4.1547,-0.99,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0372,0.0031,-0.0283
27.8753,-0.9313,-1.6286,2.288,-2.5136,-4.1804,-0.9851,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0373,0.0031,-0.0283
31.9324,-0.9302,-1.6441,2.2956,-2.5544,-4.2322,-0.9459,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0373,0.0031,-0.0284
35.9233,-0.928,-1.6658,2.3102,-2.5852,-4.1514,-1.0422,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0372,0.0032,-0.0283
39.8975,-0.9221,-1.6824,2.4408,-2.7178,-4.2016,-0.9683,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0372,0.0031,-0.0283
43.8444,-0.9152,-1.699,2.451,-2.7183,-4.2027,-1.0027,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0373,0.0032,-0.0284
48.0066,-0.9049,-1.7192,2.4641,-2.7495,-4.2231,-0.998,0.0,0.0,0.4433,-0.0348,0.0017,-0.0272,0.0373,0.0032,-0.0284
51.9011,-0.8919,-1.7383,2.396,-2.6309,-4.0732,-1.1725,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0372,0.0032,-0.0283
55.8679,-0.8946,-1.7497,2.2737,-2.6286,-4.2483,-1.0078,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0373,0.0032,-0.0284
59.8619,-0.9003,-1.7625,2.2591,-2.6448,-4.2419,-1.0583,0.0,0.0,0.4433,-0.0348,0.0016,-0.0272,0.0373,0.0032,-0.0284
63.9114,-0.9017,-1.7824,2.449,-2.668,-4.424,-1.2433,0.0,0.0,0.4433,-0.0348,0.0016,-0.0271,0.0373,0.0032,-0.0283
67.9067,-0.8922,-1.7949,2.4599,-2.6314,-4.1438,-1.1917,0.0,0.0,0.4433,-0.0348,0.0016,-0.0271,0.0372,0.0032,-0.0283
71.9542,-0.8875,-1.8151,2.4689,-2.6799,-4.2491,-1.2605,0.0,0.0,0.4433,-0.0348,0.0016,-0.0271,0.0373,0.0032,-0.0283
75.8745,-0.8777,-1.8359,2.5267,-2.7088,-4.2431,-1.2567,0.0,0.0,0.4433,-0.0348,0.0016,-0.027,0.0373,0.0032,-0.0284
79.9882,-0.8737,-1.8511,2.4951,-2.712,-4.2464,-1.2491,0.0,0.0,0.4433,-0.0348,0.0017,-0.027,0.0373,0.0032,-0.0283
83.9428,-0.8782,-1.8655,2.4452,-2.7443,-4.303,-1.2511,0.0,0.0,0.4433,-0.0348,0.0017,-0.027,0.0373,0.0032,-0.0284
88.0563,-0.8871,-1.8737,2.3518,-2.6551,-4.2934,-1.2484,0.0,0.0,0.4433,-0.0348,0.0017,-0.0271,0.0373,0.0032,-0.0284
91.8592,-0.8996,-1.8811,2.2998,-2.6568,-4.3197,-1.2584,0.0,0.0,0.4433,-0.0348,0.0017,-0.0271,0.0373,0.0032,-0.0284
95.9302,-0.9087,-1.8887,2.4338,-2.7343,-4.3375,-1.2301,0.0,0.0,0.4433,-0.0348,0.0017,-0.0271,0.0373,0.0032,-0.0284
100.0361,-0.9066,-1.9031,2.4381,-2.739,-4.3413,-1.2384,0.0,0.0,0.4433,-0.0348,0.0017,-0.0271,0.0373,0.0032,-0.0283
103.9561,-0.9054,-1.9149,2.4082,-2.7313,-4.3334,-1.2553,0.0,0.0,0.4433,-0.0348,0.0017,-0.0271,0.0373,0.0032,-0.0284
107.9937,-0.9026,-1.9238,2.4247,-2.7895,-4.309,-1.3065,0.0,0.0,0.4433,-0.0348,0.0017,-0.0271,0.0373,0.0033,-0.0284
112.1187,-0.9124,-1.9393,2.4424,-2.818,-4.3537,-1.3455,0.0,0.0,0.4433,-0.0348,0.0017,-0.0271,0.0373,0.0033,-0.0284
116.0176,-0.9156,-1.9394,2.4774,-2.618,-4.3363,-1.3311,0.0,0.0,0.4433,-0.0348,0.0016,-0.0271,0.0372,0.0032,-0.0283
120.0447,-0.9165,-1.9517,2.5565,-2.8222,-4.3263,-1.3912,0.0,0.0,0.4433,-0.0348,0.0017,-0.0271,0.0372,0.0032,-0.0283
123.9533,-0.9224,-1.9648,2.4686,-2.8187,-4.3663,-1.409,0.0,0.0,0.4433,-0.0348,0.0017,-0.0271,0.0373,0.0032,-0.0283
