n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.7132,-3.8562,3.3716,-3.8171,-2.3844,-3.4037,0.0,0.0,0.4433,-0.0316,-0.0006,-0.0216,0.0334,-0.004,-0.0241
3.9651,0.6511,-3.8176,3.2616,-3.5466,-2.3723,-3.4507,0.0,0.0,0.4433,-0.0316,-0.0007,-0.0212,0.0334,-0.004,-0.0241
7.8719,0.6274,-3.783,3.8822,-3.6483,-2.4386,-3.4262,0.0,0.0,0.4433,-0.0317,-0.0007,-0.0218,0.0334,-0.004,-0.0242
11.9727,0.7079,-3.7076,4.8449,-2.8136,-2.4265,-3.3801,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0225,0.0334,-0.004,-0.0242
15.9,0.7862,-3.6418,4.9231,-3.013,-2.3727,-3.2287,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0227,0.0334,-0.004,-0.0242
19.8389,0.9227,-3.5421,5.171,-2.3746,-2.3508,-3.3755,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0227,0.0334,-0.0039,-0.0242
23.9056,0.9913,-3.5133,5.0301,-3.0755,-2.348,-3.3066,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0227,0.0334,-0.0039,-0.0243
27.972,1.0271,-3.451,4.7965,-2.8852,-2.3222,-3.2868,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0228,0.0334,-0.0039,-0.0243
31.9833,1.0881,-3.3905,4.7599,-2.3567,-2.2665,-3.7805,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0228,0.0334,-0.0039,-0.0242
35.9321,1.1852,-3.3562,5.0089,-2.4803,-2.276,-3.7024,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0228,0.0335,-0.0038,-0.0243
39.9643,1.227,-3.3466,4.8869,-2.6171,-2.2862,-4.0088,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0228,0.0335,-0.0038,-0.0244
43.8439,1.2367,-3.1361,4.7916,-1.2395,-2.7912,-2.316,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0228,0.0335,-0.0038,-0.0246
47.8742,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.4433,NaN,NaN,NaN,NaN,NaN,NaN
51.9918,8.1409,-22.9422,9.167,-22.615,NaN,NaN,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0228,NaN,NaN,NaN
55.957,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.4433,NaN,NaN,NaN,NaN,NaN,NaN
60.0369,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.4433,NaN,NaN,NaN,NaN,NaN,NaN
63.9047,5.598,-23.0306,7.2987,-22.7895,NaN,NaN,0.0,0.0,0.4433,-0.0319,-0.0006,-0.0228,NaN,NaN,NaN
67.9187,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.4433,NaN,NaN,NaN,NaN,NaN,NaN
