n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.5351,-5.3881,4.35,-5.1085,-3.3796,-6.0878,0.0,0.0,0.4433,-0.0297,0.0059,-0.0259,0.0359,0.0066,-0.0276
3.9039,0.5396,-5.3902,4.1869,-4.7133,-3.4069,-6.0155,0.0,0.0,0.4433,-0.0296,0.0058,-0.0255,0.0359,0.0066,-0.0276
7.8551,0.5391,-5.3995,4.2974,-5.0177,-3.4113,-6.0263,0.0,0.0,0.4433,-0.0296,0.0058,-0.0256,0.0359,0.0066,-0.0275
11.878,0.5399,-5.3689,4.2241,-4.7074,-3.4103,-6.0339,0.0,0.0,0.4433,-0.0296,0.0058,-0.0257,0.0359,0.0066,-0.0275
15.9074,0.5284,-5.3608,3.9767,-5.0738,-3.4247,-6.0577,0.0,0.0,0.4433,-0.0296,0.0058,-0.0254,0.0359,0.0066,-0.0275
19.8858,0.5201,-5.348,4.1686,-5.0451,-3.4439,-6.082,0.0,0.0,0.4433,-0.0296,0.0058,-0.0256,0.0359,0.0066,-0.0275
23.9234,0.5236,-5.3528,4.3044,-5.1018,-3.3914,-6.1015,0.0,0.0,0.4433,-0.0296,0.0058,-0.0258,0.0359,0.0066,-0.0275
27.8966,0.5442,-5.3681,4.4027,-4.999,-3.3374,-6.1785,0.0,0.0,0.4433,-0.0297,0.0059,-0.0258,0.0359,0.0066,-0.0274
32.0207,0.5673,-5.3962,4.4825,-5.2524,-3.3512,-6.1796,0.0,0.0,0.4433,-0.0297,0.0059,-0.0259,0.0359,0.0066,-0.0275
35.9059,0.5607,-5.4011,4.3197,-5.0031,-3.4457,-6.015,0.0,0.0,0.4433,-0.0297,0.0059,-0.0259,0.0359,0.0066,-0.0276
39.8709,0.5697,-5.4076,4.4538,-4.9879,-3.4016,-6.1252,0.0,0.0,0.4433,-0.0297,0.0059,-0.0259,0.0359,0.0066,-0.0275
43.8591,0.57,-5.417,4.3576,-5.2537,-3.3995,-6.0861,0.0,0.0,0.4433,-0.0297,0.0059,-0.0258,0.0359,0.0066,-0.0275
47.9805,0.5725,-5.435,4.2948,-5.1155,-3.4463,-6.0554,0.0,0.0,0.4433,-0.0297,0.0059,-0.0258,0.0359,0.0066,-0.0275
51.8917,0.5743,-5.4609,4.2664,-5.3928,-3.3501,-6.1742,0.0,0.0,0.4433,-0.0297,0.0059,-0.0258,0.0359,0.0066,-0.0275
55.8792,0.5728,-5.4913,4.2402,-5.2747,-3.4431,-6.1777,0.0,0.0,0.4433,-0.0296,0.0059,-0.0258,0.0359,0.0066,-0.0274
59.9035,0.59,-5.4987,4.3351,-5.2052,-3.3615,-6.0934,0.0,0.0,0.4433,-0.0297,0.0059,-0.0258,0.0359,0.0066,-0.0275
63.8788,0.5979,-5.5136,4.3086,-5.2734,-3.374,-6.174,0.0,0.0,0.4433,-0.0297,0.0059,-0.0258,0.0359,0.0066,-0.0275
67.8648,0.6037,-5.5256,4.3649,-5.2531,-3.3251,-6.2006,0.0,0.0,0.4433,-0.0297,0.0059,-0.0258,0.0359,0.0066,-0.0276
71.8881,0.5944,-5.5275,4.207,-5.076,-3.3426,-6.1651,0.0,0.0,0.4433,-0.0296,0.0059,-0.0258,0.0359,0.0066,-0.0275
75.8474,0.5793,-5.5183,4.1813,-5.0272,-3.3919,-6.1877,0.0,0.0,0.4433,-0.0296,0.0058,-0.0258,0.0359,0.0066,-0.0275
80.2653,0.5784,-5.5301,4.2283,-5.156,-3.3623,-6.1576,0.0,0.0,0.4433,-0.0296,0.0059,-0.0258,0.0359,0.0066,-0.0275
83.892,0.5633,-5.5346,4.0919,-5.0593,-3.3678,-6.1963,0.0,0.0,0.4433,-0.0296,0.0059,-0.0258,0.0359,0.0066,-0.0275
87.8791,0.5611,-5.5374,4.2523,-5.1638,-3.3566,-6.2373,0.0,0.0,0.4433,-0.0296,0.0059,-0.0258,0.0359,0.0066,-0.0275
91.9125,0.5561,-5.5266,4.1764,-4.7289,-3.4107,-6.2789,0.0,0.0,0.4433,-0.0296,0.0058,-0.0258,0.0359,0.0066,-0.0274
95.8903,0.5501,-5.5141,4.1146,-5.0792,-3.3214,-6.1792,0.0,0.0,0.4433,-0.0296,0.0058,-0.0258,0.0359,0.0066,-0.0275
99.9143,0.5575,-5.5092,4.326,-5.0812,-3.3674,-6.2445,0.0,0.0,0.4433,-0.0297,0.0059,-0.0259,0.0359,0.0066,-0.0275
103.9061,0.5594,-5.4787,4.2596,-4.8506,-3.2641,-5.8497,0.0,0.0,0.4433,-0.0297,0.0058,-0.0258,0.0359,0.0066,-0.0275
107.8668,0.5533,-5.4736,4.2205,-5.0427,-3.4176,-6.2533,0.0,0.0,0.4433,-0.0296,0.0058,-0.0257,0.0359,0.0066,-0.0275
111.9655,0.5433,-5.4784,4.1604,-5.2472,-3.3619,-6.2556,0.0,0.0,0.4433,-0.0296,0.0059,-0.0257,0.0359,0.0066,-0.0275
115.9049,0.5385,-5.4756,4.1673,-5.1032,-3.4077,-6.0857,0.0,0.0,0.4433,-0.0296,0.0059,-0.0257,0.0359,0.0066,-0.0275
119.8491,0.5385,-5.4628,4.1874,-4.7098,-3.3867,-6.2597,0.0,0.0,0.4433,-0.0296,0.0058,-0.0257,0.0359,0.0066,-0.0274
123.933,0.5297,-5.4723,4.0834,-5.1921,-3.3968,-6.2706,0.0,0.0,0.4433,-0.0296,0.0058,-0.0257,0.0359,0.0066,-0.0274
128.0864,0.5339,-5.4748,4.2474,-5.0095,-3.4169,-6.2923,0.0,0.0,0.4433,-0.0297,0.0058,-0.0258,0.0359,0.0067,-0.0273
131.8969,0.5261,-5.4751,4.1821,-5.0686,-3.4528,-6.2908,0.0,0.0,0.4433,-0.0297,0.0058,-0.0258,0.0359,0.0067,-0.0274
