n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.0534,-1.7838,3.4797,-1.8706,-3.4167,-1.7911,0.0,0.0,0.4433,-0.0333,0.0018,-0.0281,0.0333,0.0013,-0.0284
4.013,0.0473,-1.7707,3.3874,-1.6925,-3.278,-1.7314,0.0,0.0,0.4433,-0.0333,0.0018,-0.0281,0.0333,0.0013,-0.0285
7.9981,0.0362,-1.767,3.3631,-1.8809,-3.4295,-1.7822,0.0,0.0,0.4433,-0.0333,0.0018,-0.0281,0.0333,0.0013,-0.0284
11.9968,0.0231,-1.7603,3.3364,-1.8252,-3.4258,-1.7362,0.0,0.0,0.4433,-0.0333,0.0018,-0.0281,0.0333,0.0013,-0.0285
16.0222,0.0185,-1.7617,3.443,-1.855,-3.4352,-1.7999,0.0,0.0,0.4433,-0.0334,0.0018,-0.0281,0.0333,0.0014,-0.0284
20.0721,0.0134,-1.7597,3.3817,-1.8706,-3.3444,-1.7998,0.0,0.0,0.4433,-0.0334,0.0018,-0.028,0.0333,0.0014,-0.0284
24.018,0.0061,-1.7672,3.3751,-1.7399,-3.4022,-1.8879,0.0,0.0,0.4433,-0.0333,0.0018,-0.028,0.0333,0.0014,-0.0284
28.0244,0.0057,-1.7803,3.421,-1.8268,-3.339,-1.9352,0.0,0.0,0.4433,-0.0334,0.0018,-0.028,0.0333,0.0014,-0.0283
32.0135,0.0033,-1.7881,3.3453,-1.8358,-3.3829,-1.9462,0.0,0.0,0.4433,-0.0333,0.0018,-0.028,0.0333,0.0014,-0.0284
36.0023,0.0116,-1.7946,3.4686,-1.8158,-3.2915,-1.8541,0.0,0.0,0.4433,-0.0334,0.0018,-0.028,0.0333,0.0014,-0.0285
40.006,0.013,-1.8058,3.3581,-1.8429,-3.3114,-1.9149,0.0,0.0,0.4433,-0.0334,0.0018,-0.028,0.0333,0.0014,-0.0284
44.0038,0.0184,-1.809,3.5173,-1.8101,-3.3578,-1.9083,0.0,0.0,0.4433,-0.0334,0.0018,-0.028,0.0333,0.0014,-0.0284
48.155,0.0171,-1.8234,3.4268,-1.8301,-3.3649,-1.9313,0.0,0.0,0.4433,-0.0334,0.0018,-0.028,0.0333,0.0014,-0.0284
52.0148,0.0301,-1.8304,3.5264,-1.8749,-3.3189,-1.9323,0.0,0.0,0.4433,-0.0334,0.0018,-0.028,0.0333,0.0014,-0.0284
56.0148,0.042,-1.8432,3.5238,-1.885,-3.3456,-1.9618,0.0,0.0,0.4433,-0.0334,0.0018,-0.028,0.0333,0.0014,-0.0284
60.0456,0.0529,-1.8471,3.5322,-1.837,-3.2971,-1.9098,0.0,0.0,0.4433,-0.0334,0.0018,-0.0279,0.0333,0.0014,-0.0284
64.0103,0.0628,-1.8499,3.5278,-1.828,-3.2836,-1.9104,0.0,0.0,0.4433,-0.0334,0.0018,-0.0279,0.0333,0.0014,-0.0284
68.0149,0.0749,-1.8536,3.5128,-1.8157,-3.2718,-1.9118,0.0,0.0,0.4433,-0.0334,0.0018,-0.028,0.0333,0.0014,-0.0284
72.0484,0.0833,-1.8571,3.5372,-1.9203,-3.2817,-1.9099,0.0,0.0,0.4433,-0.0334,0.0018,-0.0279,0.0333,0.0014,-0.0284
76.0226,0.0938,-1.8641,3.5093,-1.973,-3.2967,-1.943,0.0,0.0,0.4433,-0.0334,0.0018,-0.0279,0.0333,0.0014,-0.0283
80.0084,0.0946,-1.8753,3.4492,-1.9677,-3.2601,-1.9479,0.0,0.0,0.4433,-0.0334,0.0018,-0.0279,0.0333,0.0014,-0.0285
84.0271,0.1037,-1.8854,3.5067,-2.0412,-3.2505,-1.9232,0.0,0.0,0.4433,-0.0334,0.0018,-0.0279,0.0333,0.0014,-0.0284
88.0733,0.1103,-1.8863,3.4688,-1.9259,-3.1696,-1.8248,0.0,0.0,0.4433,-0.0334,0.0018,-0.0278,0.0333,0.0013,-0.0285
92.0206,0.1231,-1.8847,3.5804,-1.9018,-3.2283,-1.8378,0.0,0.0,0.4433,-0.0334,0.0018,-0.0278,0.0333,0.0013,-0.0285
96.0064,0.1277,-1.887,3.5463,-2.022,-3.2413,-1.8294,0.0,0.0,0.4433,-0.0334,0.0018,-0.0278,0.0333,0.0013,-0.0284
100.0071,0.1354,-1.8827,3.5725,-2.0255,-3.2271,-1.726,0.0,0.0,0.4433,-0.0334,0.0018,-0.0278,0.0333,0.0013,-0.0285
104.0731,0.1364,-1.8857,3.4744,-2.0964,-3.2162,-1.725,0.0,0.0,0.4433,-0.0334,0.0018,-0.0279,0.0333,0.0013,-0.0285
108.0864,0.1348,-1.8909,3.4117,-1.9703,-3.1956,-1.8909,0.0,0.0,0.4433,-0.0334,0.0018,-0.0278,0.0333,0.0014,-0.0285
112.0493,0.1357,-1.8902,3.44,-1.9281,-3.1776,-1.8131,0.0,0.0,0.4433,-0.0334,0.0018,-0.0279,0.0333,0.0014,-0.0285
