n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-3.1493,1.9102,-0.8928,3.0698,-5.6923,3.2594,0.0,0.0,0.4433,-0.0305,0.0062,-0.0351,0.0323,0.0063,-0.0329
3.9485,-3.1303,2.2195,-0.5415,3.1269,-5.7251,3.4045,0.0,0.0,0.4433,-0.0305,0.0062,-0.0351,0.0324,0.0063,-0.0327
7.9891,-3.078,2.4082,-0.3874,2.8627,-5.5066,3.3361,0.0,0.0,0.4433,-0.0305,0.0062,-0.035,0.0324,0.0063,-0.0326
11.9527,-3.1279,2.5776,-0.4154,2.6382,-5.6936,3.2801,0.0,0.0,0.4433,-0.0305,0.0062,-0.035,0.0324,0.0063,-0.0326
15.9867,-3.1434,2.7587,-0.3671,2.6644,-5.4246,3.206,0.0,0.0,0.4433,-0.0305,0.0062,-0.035,0.0324,0.0062,-0.0323
19.8388,-3.243,2.9383,-0.6675,2.8563,-5.7616,3.2526,0.0,0.0,0.4433,-0.0305,0.0062,-0.0351,0.0324,0.0063,-0.0325
23.9586,-3.2768,3.0575,-0.6293,2.8496,-5.8273,3.0123,0.0,0.0,0.4433,-0.0305,0.0062,-0.0351,0.0324,0.0063,-0.0324
27.982,-3.2416,3.1667,-0.3876,2.937,-5.7559,3.1982,0.0,0.0,0.4433,-0.0305,0.0061,-0.0351,0.0324,0.0062,-0.0325
31.9759,-3.2042,3.2647,-0.4301,3.1069,-5.7387,3.204,0.0,0.0,0.4433,-0.0305,0.0061,-0.0351,0.0324,0.0062,-0.0325
35.9606,-3.1704,3.3305,-0.5604,3.1295,-5.6934,2.9702,0.0,0.0,0.4433,-0.0305,0.0061,-0.0351,0.0324,0.0063,-0.0324
40.5745,-3.1447,3.3656,-0.5753,3.0019,-5.69,3.0374,0.0,0.0,0.4433,-0.0305,0.0061,-0.0352,0.0324,0.0062,-0.0324
43.8329,-3.1073,3.3562,-0.1329,2.9818,-5.651,3.1258,0.0,0.0,0.4433,-0.0305,0.0061,-0.0351,0.0324,0.0062,-0.0324
47.9856,-3.0949,3.3385,-0.2899,3.0427,-5.6837,3.042,0.0,0.0,0.4433,-0.0305,0.0061,-0.0351,0.0324,0.0062,-0.0324
52.2298,-3.093,3.3366,-0.2526,3.0353,-5.6672,3.0948,0.0,0.0,0.4433,-0.0306,0.0061,-0.0351,0.0324,0.0062,-0.0324
55.974,-3.0914,3.3446,-0.3996,2.9243,-5.6684,3.1877,0.0,0.0,0.4433,-0.0305,0.0061,-0.0351,0.0324,0.0062,-0.0325
59.9423,-3.0961,3.3541,-0.3188,2.8859,-5.6674,3.2235,0.0,0.0,0.4433,-0.0306,0.0061,-0.0351,0.0324,0.0062,-0.0324
64.0436,-3.1042,3.3485,-0.5972,2.7993,-5.8978,3.2,0.0,0.0,0.4433,-0.0305,0.0061,-0.0351,0.0325,0.0062,-0.0326
68.0227,-3.0848,3.3526,-0.3187,2.829,-5.7164,3.1707,0.0,0.0,0.4433,-0.0305,0.0061,-0.0351,0.0325,0.0062,-0.0326
71.9775,-3.0803,3.3536,-0.2132,2.9581,-5.8372,3.196,0.0,0.0,0.4433,-0.0306,0.0061,-0.035,0.0325,0.0062,-0.0326
75.9845,-3.076,3.3386,-0.2712,2.812,-5.788,3.1589,0.0,0.0,0.4433,-0.0306,0.0061,-0.035,0.0325,0.0062,-0.0326
79.9776,-3.0707,3.3376,-0.1955,2.892,-5.9072,3.1845,0.0,0.0,0.4433,-0.0306,0.0061,-0.0349,0.0325,0.0062,-0.0326
83.9659,-3.069,3.3404,-0.2598,3.0091,-5.9059,3.0956,0.0,0.0,0.4433,-0.0306,0.0061,-0.0351,0.0325,0.0062,-0.0326
88.0032,-3.0902,3.3423,-0.2728,2.9533,-5.9853,3.188,0.0,0.0,0.4433,-0.0306,0.0061,-0.0352,0.0325,0.0062,-0.0326
91.9749,-3.1034,3.3433,-0.2891,2.9837,-5.9703,3.1208,0.0,0.0,0.4433,-0.0306,0.0061,-0.0352,0.0325,0.0062,-0.0327
96.3409,-3.1173,3.3414,-0.2759,2.921,-5.9635,3.1587,0.0,0.0,0.4433,-0.0306,0.0061,-0.0352,0.0325,0.0062,-0.0327
99.9773,-3.124,3.3345,-0.2552,2.8608,-5.9645,3.1043,0.0,0.0,0.4433,-0.0306,0.0061,-0.0352,0.0325,0.0062,-0.0326
103.968,-3.1265,3.3301,-0.0323,2.8543,-6.0552,3.1548,0.0,0.0,0.4433,-0.0306,0.0061,-0.035,0.0325,0.0062,-0.0326
