n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,2.6593,-1.1211,5.9055,-2.0144,-1.1239,-2.5748,0.0,0.0,0.4433,-0.0312,0.0094,-0.0151,0.0323,0.0081,-0.0195
4.0259,2.6348,-1.4212,5.748,-2.2122,-1.3286,-3.978,0.0,0.0,0.4433,-0.0312,0.0093,-0.0151,0.0324,0.0083,-0.0179
8.014,2.5993,-1.4601,5.5642,-2.0295,-1.0973,-3.0065,0.0,0.0,0.4433,-0.0311,0.0093,-0.0151,0.0323,0.0082,-0.0198
11.9952,2.6461,-1.4647,5.7842,-2.0505,-0.3994,-2.1088,0.0,0.0,0.4433,-0.0311,0.0093,-0.0151,0.0323,0.0081,-0.0217
16.0459,2.6947,-1.4567,6.0392,-2.2349,-0.3821,-1.4278,0.0,0.0,0.4433,-0.0311,0.0093,-0.0151,0.0322,0.008,-0.0226
20.0268,2.7543,-1.4635,6.0534,-2.1039,0.1094,-1.1545,0.0,0.0,0.4433,-0.0311,0.0093,-0.0151,0.0322,0.008,-0.023
24.03,2.7281,-1.5231,5.7872,-2.4528,-0.183,-1.1907,0.0,0.0,0.4433,-0.0311,0.0093,-0.0151,0.0322,0.008,-0.0232
28.0526,2.7612,-1.5705,6.1997,-2.2337,-0.0616,-1.2037,0.0,0.0,0.4433,-0.0312,0.0093,-0.0154,0.0322,0.008,-0.0233
32.0417,2.7046,-1.6016,5.9654,-2.662,-0.8654,-1.0563,0.0,0.0,0.4433,-0.0312,0.0093,-0.0154,0.0324,0.0079,-0.0223
36.1292,2.6922,-1.8226,6.4515,-2.3349,-1.1799,-2.9602,0.0,0.0,0.4433,-0.0312,0.0093,-0.0154,0.0325,0.0081,-0.0203
40.0218,2.5706,-2.094,5.6574,-2.8493,-1.7085,-4.1411,0.0,0.0,0.4433,-0.0312,0.0093,-0.0154,0.0326,0.0082,-0.0192
44.0177,2.526,-2.2975,6.4797,-2.3971,-1.9822,-4.6405,0.0,0.0,0.4433,-0.0312,0.0093,-0.0154,0.0326,0.0083,-0.0185
48.025,2.4397,-2.3372,6.3752,-2.1758,-2.2635,-4.4955,0.0,0.0,0.4433,-0.0312,0.0093,-0.0154,0.0328,0.0083,-0.0189
52.0361,2.371,-2.4342,6.0323,-2.2404,-2.2312,-4.4034,0.0,0.0,0.4433,-0.0311,0.0092,-0.0145,0.0327,0.0083,-0.0188
56.0746,2.1789,-2.5795,6.0042,-2.2712,-2.7541,-4.4707,0.0,0.0,0.4433,-0.0311,0.0092,-0.0144,0.0329,0.0083,-0.0188
60.0163,2.1773,-2.7395,6.1039,-2.2333,-2.3489,-4.6907,0.0,0.0,0.4433,-0.0311,0.0092,-0.0142,0.0328,0.0083,-0.0187
64.0776,2.1246,-2.86,6.0304,-2.2626,-2.331,-4.6939,0.0,0.0,0.4433,-0.0311,0.0091,-0.0142,0.0328,0.0083,-0.0187
68.0636,2.0131,-2.9527,5.3788,-2.2212,-2.5103,-4.7209,0.0,0.0,0.4433,-0.031,0.0091,-0.0141,0.0328,0.0083,-0.0187
72.0536,1.9697,-3.0532,6.0712,-2.279,-2.6294,-4.8483,0.0,0.0,0.4433,-0.0311,0.0091,-0.0142,0.0328,0.0083,-0.0181
76.0421,1.9472,-3.127,6.3185,-2.4414,-2.5865,-4.8795,0.0,0.0,0.4433,-0.0311,0.0092,-0.0142,0.0329,0.0083,-0.0182
80.0704,1.8279,-3.2142,5.4029,-2.6665,-2.6314,-4.9387,0.0,0.0,0.4433,-0.0311,0.0092,-0.0141,0.0329,0.0083,-0.0182
84.0383,1.8463,-3.2394,6.3043,-2.5439,-2.6887,-4.9443,0.0,0.0,0.4433,-0.0311,0.0092,-0.0142,0.0329,0.0082,-0.0183
88.0617,1.7381,-3.256,5.6052,-2.7017,-3.0166,-4.6399,0.0,0.0,0.4433,-0.0311,0.0092,-0.0141,0.0329,0.0082,-0.0183
92.1308,1.7827,-3.2911,6.4746,-2.3905,-2.3127,-5.0416,0.0,0.0,0.4433,-0.0312,0.0092,-0.0143,0.0329,0.0082,-0.0182
96.1215,1.7839,-3.3322,6.233,-2.5059,-2.338,-5.0487,0.0,0.0,0.4433,-0.0311,0.0091,-0.0141,0.0329,0.0082,-0.0181
100.0762,1.7643,-3.3789,5.6534,-2.7303,-2.3448,-5.0332,0.0,0.0,0.4433,-0.0311,0.0091,-0.014,0.0328,0.0082,-0.0182
