n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,0.1774,-2.7565,2.2525,-2.7491,-1.8755,-3.0195,0.0,0.0,0.4433,-0.0338,0.0042,-0.0293,0.0322,0.0036,-0.0281
4.0133,0.1722,-2.757,2.2012,-2.7403,-1.8954,-3.0244,0.0,0.0,0.4433,-0.0338,0.0042,-0.0294,0.0322,0.0036,-0.028
8.0035,0.1607,-2.7607,2.1796,-2.7197,-1.9461,-3.0643,0.0,0.0,0.4433,-0.0338,0.0042,-0.0294,0.0322,0.0036,-0.0282
11.9975,0.1543,-2.7627,2.2874,-2.7923,-1.9848,-3.0155,0.0,0.0,0.4433,-0.0338,0.0042,-0.0294,0.0322,0.0036,-0.0281
15.9653,0.1406,-2.7694,2.1878,-2.7509,-2.0363,-2.9843,0.0,0.0,0.4433,-0.0338,0.0042,-0.0294,0.0322,0.0036,-0.028
20.0153,0.1287,-2.7776,2.1883,-2.7574,-1.9731,-3.0273,0.0,0.0,0.4433,-0.0338,0.0041,-0.0294,0.0322,0.0036,-0.0281
23.9839,0.1238,-2.789,2.3037,-2.8728,-1.9624,-3.0512,0.0,0.0,0.4433,-0.0338,0.0041,-0.0293,0.0322,0.0036,-0.028
28.1642,0.1133,-2.7983,2.2008,-2.7744,-1.9659,-3.0816,0.0,0.0,0.4433,-0.0338,0.0041,-0.0293,0.0322,0.0036,-0.0281
32.0401,0.1095,-2.8067,2.2845,-2.8651,-1.9704,-3.0323,0.0,0.0,0.4433,-0.0338,0.0041,-0.0294,0.0322,0.0036,-0.0281
36.1094,0.1059,-2.8051,2.1979,-2.715,-1.9963,-2.9768,0.0,0.0,0.4433,-0.0338,0.0041,-0.0294,0.0322,0.0036,-0.0281
40.0762,0.1051,-2.8115,2.2508,-2.7672,-1.9701,-3.0701,0.0,0.0,0.4433,-0.0338,0.0041,-0.0294,0.0322,0.0036,-0.0281
44.002,0.1021,-2.8221,2.2844,-2.9541,-1.991,-3.0285,0.0,0.0,0.4433,-0.0339,0.0041,-0.0293,0.0321,0.0036,-0.0281
48.0125,0.101,-2.8315,2.2555,-2.8763,-1.98,-3.0834,0.0,0.0,0.4433,-0.0338,0.0041,-0.0293,0.0321,0.0036,-0.0281
52.0466,0.1076,-2.8472,2.3503,-3.0439,-1.9793,-3.0578,0.0,0.0,0.4433,-0.0339,0.0041,-0.0293,0.0321,0.0036,-0.0281
56.134,0.1078,-2.8611,2.3012,-2.9938,-2.0031,-3.0954,0.0,0.0,0.4433,-0.0339,0.0041,-0.0293,0.0322,0.0036,-0.028
59.969,0.1145,-2.8742,2.3247,-2.8979,-2.0128,-3.1252,0.0,0.0,0.4433,-0.0339,0.0041,-0.0293,0.0321,0.0036,-0.028
64.0013,0.1117,-2.9097,2.2962,-2.9519,-2.1197,-3.5529,0.0,0.0,0.4433,-0.0339,0.0041,-0.0292,0.0322,0.0036,-0.028
68.0028,0.1107,-2.9376,2.2964,-2.9735,-1.988,-3.5014,0.0,0.0,0.4433,-0.0339,0.0041,-0.0292,0.0321,0.0036,-0.0281
