n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
0.0,-5.3135,2.2692,-1.9532,1.75,-8.3635,2.1587,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0335,0.0066,-0.0267
3.7227,-5.3072,2.2605,-2.0228,1.7477,-8.466,2.0968,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0267
7.7735,-5.3049,2.2484,-2.0452,1.6932,-8.5003,2.0879,0.0,0.0,0.4433,-0.0317,0.0051,-0.0272,0.0336,0.0066,-0.0267
11.7052,-5.2991,2.2408,-2.105,1.8077,-8.4076,2.115,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0267
15.9077,-5.3031,2.2325,-2.2062,1.7589,-8.4624,2.1052,0.0,0.0,0.4433,-0.0317,0.0051,-0.0272,0.0336,0.0066,-0.0267
19.7351,-5.3092,2.2219,-2.0084,1.7615,-8.5141,2.11,0.0,0.0,0.4433,-0.0317,0.0051,-0.0272,0.0336,0.0066,-0.0267
23.6951,-5.3042,2.215,-2.0301,1.7301,-8.4438,2.0976,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0268
27.8264,-5.3111,2.1993,-2.0698,1.6204,-8.3846,2.1427,0.0,0.0,0.4433,-0.0317,0.0051,-0.0272,0.0336,0.0065,-0.0268
31.7127,-5.3167,2.1865,-2.1182,1.6467,-8.4045,2.111,0.0,0.0,0.4433,-0.0317,0.0051,-0.0272,0.0336,0.0065,-0.0268
35.7054,-5.3206,2.1715,-2.1431,1.5528,-8.3403,2.1252,0.0,0.0,0.4433,-0.0317,0.0052,-0.0273,0.0336,0.0065,-0.0267
39.8334,-5.3262,2.1633,-2.0976,1.6364,-8.4412,2.1255,0.0,0.0,0.4433,-0.0317,0.0051,-0.0272,0.0336,0.0065,-0.0267
43.6802,-5.3291,2.1629,-2.0423,1.7257,-8.3775,2.162,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0335,0.0065,-0.0267
47.876,-5.3322,2.1625,-2.144,1.7399,-8.4143,2.0927,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0065,-0.0267
51.8104,-5.3317,2.1581,-2.1138,1.6746,-8.4203,2.0297,0.0,0.0,0.4433,-0.0317,0.0051,-0.0272,0.0336,0.0065,-0.0267
55.6923,-5.3271,2.1589,-2.0606,1.7493,-8.3622,2.1665,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0065,-0.0268
59.6969,-5.3206,2.1548,-2.0976,1.6918,-8.4037,2.0778,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0065,-0.0268
63.7295,-5.3184,2.155,-2.0691,1.7025,-8.4011,2.1566,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0269
67.7171,-5.3196,2.1504,-2.0558,1.7516,-8.4458,1.9724,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0268
71.8138,-5.3225,2.1437,-2.0505,1.6758,-8.4695,1.9561,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0268
75.7922,-5.3225,2.1383,-2.068,1.7156,-8.4498,1.9387,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0268
79.7265,-5.3265,2.1387,-2.1005,1.7284,-8.4635,1.9837,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0268
83.7231,-5.3296,2.1389,-2.1049,1.7567,-8.486,2.0155,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0268
87.6688,-5.3332,2.1422,-2.0982,1.7868,-8.4135,2.1436,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0268
91.7384,-5.3271,2.1605,-2.0131,1.9832,-8.4096,2.2008,0.0,0.0,0.4433,-0.0317,0.0051,-0.027,0.0336,0.0066,-0.0269
95.7722,-5.3277,2.1704,-2.0964,1.7617,-8.4418,2.1598,0.0,0.0,0.4433,-0.0317,0.0051,-0.027,0.0336,0.0066,-0.0268
99.7013,-5.3257,2.1693,-1.9277,1.8436,-8.4711,2.0213,0.0,0.0,0.4433,-0.0317,0.0051,-0.027,0.0336,0.0066,-0.0268
104.0302,-5.3222,2.1758,-2.0113,1.7233,-8.4214,2.1782,0.0,0.0,0.4433,-0.0317,0.0051,-0.027,0.0336,0.0066,-0.0268
107.8028,-5.3231,2.184,-2.093,1.7998,-8.4039,2.2055,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0065,-0.0268
111.799,-5.3193,2.1885,-1.9281,1.7409,-8.5021,2.0912,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0268
115.8299,-5.3076,2.2032,-1.8808,1.8657,-8.4038,2.1055,0.0,0.0,0.4433,-0.0317,0.0051,-0.027,0.0336,0.0066,-0.0268
119.81,-5.2793,2.1927,-1.8864,1.7456,-8.0788,1.7493,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.027
123.7203,-5.1678,2.1968,-1.289,1.7485,-7.4351,2.08,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0336,0.0066,-0.0271
127.7155,-4.7563,2.175,-0.3532,1.6248,-6.3913,1.7529,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0335,0.0066,-0.0272
131.7183,-3.4585,2.1526,0.9326,1.6756,-5.2236,1.7996,0.0,0.0,0.4433,-0.0317,0.0051,-0.0271,0.0335,0.0066,-0.0273
